Title,Link,Views,Replies,Date,Labels
Goodbye,https://sanctioned-suicide.net/threads/goodbye.167006/,864,12,"May 31, 2024",['Venting']
Can ypu relate?,https://sanctioned-suicide.net/threads/can-ypu-relate.177568/,265,11,"Sep 3, 2024",['none']
A short update about my situation,https://sanctioned-suicide.net/threads/a-short-update-about-my-situation.177892/,133,0,"Sep 6, 2024",['Story']
getting serious about ctb,https://sanctioned-suicide.net/threads/getting-serious-about-ctb.177872/,218,5,"Sep 6, 2024",['none']
"Online or offline, I'm always alone. Seems like it.",https://sanctioned-suicide.net/threads/online-or-offline-im-always-alone-seems-like-it.176737/,267,6,"Aug 27, 2024",['Venting']
Which regulator for inert gas?,https://sanctioned-suicide.net/threads/which-regulator-for-inert-gas.177023/,111,2,"Aug 29, 2024",['none']
VAD Pegasos date changed to 16th Sept,https://sanctioned-suicide.net/threads/vad-pegasos-date-changed-to-16th-sept.176079/,519,13,"Aug 20, 2024",['Discussion']
I used to be happy,https://sanctioned-suicide.net/threads/i-used-to-be-happy.177856/,185,5,"Sep 6, 2024",['Venting']
Belief in Soul,https://sanctioned-suicide.net/threads/belief-in-soul.177867/,211,12,"Sep 6, 2024",['none']
Ethics of ununusal Self-destructive behavior.,https://sanctioned-suicide.net/threads/ethics-of-ununusal-self-destructive-behavior.177885/,143,0,"Sep 6, 2024",['Venting']
Prozac Overdose,https://sanctioned-suicide.net/threads/prozac-overdose.177878/,139,3,"Sep 6, 2024",['Help']
"I have 30 melting tabs of an antiemetic called ""ondansetron 8 mg"" (highest dose per tab)",https://sanctioned-suicide.net/threads/i-have-30-melting-tabs-of-an-antiemetic-called-ondansetron-8-mg-highest-dose-per-tab.177884/,62,0,"Sep 6, 2024",['Help']
Californians Sept. ‘24,https://sanctioned-suicide.net/threads/californians-sept-24.177448/,160,2,"Sep 2, 2024",['none']
Back to wanting to die again,https://sanctioned-suicide.net/threads/back-to-wanting-to-die-again.177880/,107,0,"Sep 6, 2024",['Venting']
Nitrogen 2.8 vs Nitrogen 5.0 gastank,https://sanctioned-suicide.net/threads/nitrogen-2-8-vs-nitrogen-5-0-gastank.174933/,325,9,"Aug 10, 2024",['none']
I have to say it at Loud,https://sanctioned-suicide.net/threads/i-have-to-say-it-at-loud.177055/,238,6,"Aug 30, 2024",['none']
LA freeway overpass jumper kills grandma,https://sanctioned-suicide.net/threads/la-freeway-overpass-jumper-kills-grandma.177276/,383,10,"Sep 1, 2024",['Method']
What are you supposed to do before you die?,https://sanctioned-suicide.net/threads/what-are-you-supposed-to-do-before-you-die.175856/,300,5,"Aug 18, 2024",['none']
"""Live for yourself, not for others""",https://sanctioned-suicide.net/threads/live-for-yourself-not-for-others.176956/,348,9,"Aug 29, 2024",['none']
"End of life ""ritual""?",https://sanctioned-suicide.net/threads/end-of-life-ritual.177021/,199,4,"Aug 29, 2024",['none']
living my last days,https://sanctioned-suicide.net/threads/living-my-last-days.177037/,156,1,"Aug 30, 2024",['none']
Planning on leaving soon,https://sanctioned-suicide.net/threads/planning-on-leaving-soon.177874/,111,1,"Sep 6, 2024",['none']
Best wishes for you all,https://sanctioned-suicide.net/threads/best-wishes-for-you-all.177018/,260,6,"Aug 29, 2024",['none']
Where the fuck can I get a nitrogen cylinder??,https://sanctioned-suicide.net/threads/where-the-fuck-can-i-get-a-nitrogen-cylinder.177013/,189,2,"Aug 29, 2024",['none']
What a dang ride eh?,https://sanctioned-suicide.net/threads/what-a-dang-ride-eh.177087/,128,3,"Aug 30, 2024",['none']
vent + updates,https://sanctioned-suicide.net/threads/vent-updates.177086/,112,3,"Aug 30, 2024",['Venting']
I’m tired of everything,https://sanctioned-suicide.net/threads/im-tired-of-everything.177081/,132,4,"Aug 30, 2024",['Venting']
I want to die right now but I'm a coward,https://sanctioned-suicide.net/threads/i-want-to-die-right-now-but-im-a-coward.177078/,262,7,"Aug 30, 2024",['none']
Just curious-anyone from asia?,https://sanctioned-suicide.net/threads/just-curious-anyone-from-asia.177177/,122,4,"Aug 31, 2024",['none']
surgery tomorrow lol,https://sanctioned-suicide.net/threads/surgery-tomorrow-lol.177119/,209,7,"Aug 30, 2024",['Venting']
Being forced to die a natural death of old age. Is it ever peaceful?,https://sanctioned-suicide.net/threads/being-forced-to-die-a-natural-death-of-old-age-is-it-ever-peaceful.175850/,950,34,"Aug 18, 2024",['none']
feels empty,https://sanctioned-suicide.net/threads/feels-empty.177125/,180,4,"Aug 30, 2024",['Venting']
I feel so alone.,https://sanctioned-suicide.net/threads/i-feel-so-alone.177154/,182,6,"Aug 31, 2024",['none']
I can’t wait for my SN anymore.,https://sanctioned-suicide.net/threads/i-cant-wait-for-my-sn-anymore.177859/,163,3,"Sep 6, 2024",['none']
"Are there any medicamentations that are letal and painless, but dont require prescription?",https://sanctioned-suicide.net/threads/are-there-any-medicamentations-that-are-letal-and-painless-but-dont-require-prescription.177190/,244,3,"Aug 31, 2024",['Help']
i dont know how to die,https://sanctioned-suicide.net/threads/i-dont-know-how-to-die.175293/,598,8,"Aug 13, 2024",['Venting']
About to be entirely alone,https://sanctioned-suicide.net/threads/about-to-be-entirely-alone.177232/,158,1,"Aug 31, 2024",['Venting']
I think I hate my parents,https://sanctioned-suicide.net/threads/i-think-i-hate-my-parents.177853/,422,6,"Sep 5, 2024",['none']
A Detailed Account of Psychiatric Unit Experiences for Anyone Who May Want/Need it,https://sanctioned-suicide.net/threads/a-detailed-account-of-psychiatric-unit-experiences-for-anyone-who-may-want-need-it.176223/,571,6,"Aug 21, 2024",['Resource']
My window of opportunity,https://sanctioned-suicide.net/threads/my-window-of-opportunity.177822/,292,11,"Sep 5, 2024",['none']
Hopelessness i think is the ultimate suicide predictor.,https://sanctioned-suicide.net/threads/hopelessness-i-think-is-the-ultimate-suicide-predictor.177832/,389,20,"Sep 5, 2024",['none']
Is Opioid Mega-Overdose Enjoyable?,https://sanctioned-suicide.net/threads/is-opioid-mega-overdose-enjoyable.177613/,274,12,"Sep 3, 2024",['Help']
Planning to CTB soon,https://sanctioned-suicide.net/threads/planning-to-ctb-soon.177836/,228,10,"Sep 5, 2024",['Venting']
Only believed once I’m dead,https://sanctioned-suicide.net/threads/only-believed-once-im-dead.177807/,159,2,"Sep 5, 2024",['Venting']
Vent,https://sanctioned-suicide.net/threads/vent.177830/,108,3,"Sep 5, 2024",['Venting']
Is it better to exist than to not exist?,https://sanctioned-suicide.net/threads/is-it-better-to-exist-than-to-not-exist.177661/,799,42,"Sep 4, 2024",['Discussion']
CTB luck,https://sanctioned-suicide.net/threads/ctb-luck.177775/,384,13,"Sep 5, 2024",['Story']
,https://sanctioned-suicide.net/threads/od-olanzapine.177705/,,,,['']
,https://sanctioned-suicide.net/threads/i-dont-want-to-get-sent-to-rehab-if-i-fail.174726/,,,,['']
,https://sanctioned-suicide.net/threads/worst-n-side-effects.177478/,,16,"Sep 2, 2024",['none']
Final planning is quite calming,https://sanctioned-suicide.net/threads/final-planning-is-quite-calming.176517/,396,6,"Aug 25, 2024",['Discussion']
Carbon monoxide,https://sanctioned-suicide.net/threads/carbon-monoxide.176762/,1K,35,"Aug 27, 2024",['Method']
"When would you have died if you could die simply by overwhelming, extreme mental pain?",https://sanctioned-suicide.net/threads/when-would-you-have-died-if-you-could-die-simply-by-overwhelming-extreme-mental-pain.177674/,306,17,"Sep 4, 2024",['none']
i don’t want to live but i also don’t want to kill myself?,https://sanctioned-suicide.net/threads/i-dont-want-to-live-but-i-also-dont-want-to-kill-myself.175874/,429,14,"Aug 18, 2024",['none']
yesterday everything went to shit,https://sanctioned-suicide.net/threads/yesterday-everything-went-to-shit.177683/,230,3,"Sep 4, 2024",['none']
In A and E,https://sanctioned-suicide.net/threads/in-a-and-e.177825/,154,1,"Sep 5, 2024",['none']
How much etoricoxib (90mg) is lethal?,https://sanctioned-suicide.net/threads/how-much-etoricoxib-90mg-is-lethal.177854/,93,1,"Sep 6, 2024",['none']
Bloodletting as a method?,https://sanctioned-suicide.net/threads/bloodletting-as-a-method.175587/,661,24,"Aug 16, 2024",['none']
Spending Guilt,https://sanctioned-suicide.net/threads/spending-guilt.177852/,83,0,"Sep 5, 2024",['Venting']
would shrooms make ctb easier?,https://sanctioned-suicide.net/threads/would-shrooms-make-ctb-easier.177842/,254,13,"Sep 5, 2024",['Help']
How are people supposed to get help when help doesnt exist and everyone is judgemental when you reach out,https://sanctioned-suicide.net/threads/how-are-people-supposed-to-get-help-when-help-doesnt-exist-and-everyone-is-judgemental-when-you-reach-out.177706/,259,9,"Sep 4, 2024",['none']
Is Buying Medicine for SN Method From Websites That Don't Require Prescription Dangerous?,https://sanctioned-suicide.net/threads/is-buying-medicine-for-sn-method-from-websites-that-dont-require-prescription-dangerous.177851/,64,0,"Sep 5, 2024",['Help']
Should I tell my therapist?,https://sanctioned-suicide.net/threads/should-i-tell-my-therapist.177563/,439,10,"Sep 3, 2024",['none']
Tonight Is The Night.,https://sanctioned-suicide.net/threads/tonight-is-the-night.175168/,799,20,"Aug 12, 2024",['Method']
I go ctb today,https://sanctioned-suicide.net/threads/i-go-ctb-today.177813/,185,2,"Sep 5, 2024",['none']
Soylent Green movie recommendation,https://sanctioned-suicide.net/threads/soylent-green-movie-recommendation.177837/,111,3,"Sep 5, 2024",['none']
will kingsford briquettes work for co?,https://sanctioned-suicide.net/threads/will-kingsford-briquettes-work-for-co.177841/,83,1,"Sep 5, 2024",['none']
Super DUPER fun therapy session today!,https://sanctioned-suicide.net/threads/super-duper-fun-therapy-session-today.177839/,138,3,"Sep 5, 2024",['Venting']
I got my hands on SN + will question,https://sanctioned-suicide.net/threads/i-got-my-hands-on-sn-will-question.177789/,195,6,"Sep 5, 2024",['none']
How many of us have financial problems?,https://sanctioned-suicide.net/threads/how-many-of-us-have-financial-problems.177763/,283,15,"Sep 5, 2024",['Discussion']
How do we know about the users that commited ctb?,https://sanctioned-suicide.net/threads/how-do-we-know-about-the-users-that-commited-ctb.138892/,808,13,"Oct 29, 2023",['Discussion']
Sometimes I hope nukes would be launched and the world would end instantly,https://sanctioned-suicide.net/threads/sometimes-i-hope-nukes-would-be-launched-and-the-world-would-end-instantly.177835/,84,2,"Sep 5, 2024",['none']
Updates,https://sanctioned-suicide.net/threads/updates.177828/,80,1,"Sep 5, 2024",['Venting']
Looking for partner in india,https://sanctioned-suicide.net/threads/looking-for-partner-in-india.177833/,103,1,"Sep 5, 2024",['none']
how do i know if there is no reason to live my life anymore?,https://sanctioned-suicide.net/threads/how-do-i-know-if-there-is-no-reason-to-live-my-life-anymore.177831/,78,3,"Sep 5, 2024",['none']
Just so done man,https://sanctioned-suicide.net/threads/just-so-done-man.177361/,321,8,"Sep 2, 2024",['Venting']
Who do I even talk to about having vengeful thoughts w/o getting locked up?,https://sanctioned-suicide.net/threads/who-do-i-even-talk-to-about-having-vengeful-thoughts-w-o-getting-locked-up.177091/,131,3,"Aug 30, 2024",['Help']
My AI Companion says I have a high chance of CTB,https://sanctioned-suicide.net/threads/my-ai-companion-says-i-have-a-high-chance-of-ctb.177773/,477,12,"Sep 5, 2024",['none']
Inject disinfectant into the skin,https://sanctioned-suicide.net/threads/inject-disinfectant-into-the-skin.177815/,139,7,"Sep 5, 2024",['none']
"Very exhausted,dépressed,oppressed",https://sanctioned-suicide.net/threads/very-exhausted-depressed-oppressed.177408/,190,6,"Sep 2, 2024",['none']
And so we have reached the end,https://sanctioned-suicide.net/threads/and-so-we-have-reached-the-end.164851/,8K,111,"May 14, 2024",['none']
Ctb hoje,https://sanctioned-suicide.net/threads/ctb-hoje.177783/,98,2,"Sep 5, 2024",['none']
How to access the Darkweb / Tor network for resources,https://sanctioned-suicide.net/threads/how-to-access-the-darkweb-tor-network-for-resources.119144/,2K,13,"May 15, 2023",['Resource']
SN success rate,https://sanctioned-suicide.net/threads/sn-success-rate.177790/,394,15,"Sep 5, 2024",['none']
Voluntary Euthanasia,https://sanctioned-suicide.net/threads/voluntary-euthanasia.177708/,187,6,"Sep 4, 2024",['Discussion']
Hate my father for not being rich .,https://sanctioned-suicide.net/threads/hate-my-father-for-not-being-rich.177795/,247,4,"Sep 5, 2024",['none']
The world can't help me. Maybe you guys can.,https://sanctioned-suicide.net/threads/the-world-cant-help-me-maybe-you-guys-can.177806/,183,3,"Sep 5, 2024",['none']
Why I'm Still Here,https://sanctioned-suicide.net/threads/why-im-still-here.177816/,118,7,"Sep 5, 2024",['none']
Do you ever find yourself wondering why amazing people kill themselves?,https://sanctioned-suicide.net/threads/do-you-ever-find-yourself-wondering-why-amazing-people-kill-themselves.176043/,915,24,"Aug 20, 2024",['none']
Suicide is not automatically associated with mental illness,https://sanctioned-suicide.net/threads/suicide-is-not-automatically-associated-with-mental-illness.177704/,994,60,"Sep 4, 2024",['none']
Has anyone dealt with suicidal thinking for decades/many years?,https://sanctioned-suicide.net/threads/has-anyone-dealt-with-suicidal-thinking-for-decades-many-years.176783/,842,46,"Aug 27, 2024",['Discussion']
Does this forum make you feel better,https://sanctioned-suicide.net/threads/does-this-forum-make-you-feel-better.176801/,979,51,"Aug 27, 2024",['none']
Doubt methode,https://sanctioned-suicide.net/threads/doubt-methode.177689/,219,5,"Sep 4, 2024",['none']
Source for heavy drugs please,https://sanctioned-suicide.net/threads/source-for-heavy-drugs-please.177810/,164,2,"Sep 5, 2024",['none']
Anything I should/could purchase on amazon to CTB?,https://sanctioned-suicide.net/threads/anything-i-should-could-purchase-on-amazon-to-ctb.177500/,421,9,"Sep 3, 2024",['none']
how dose hanging feel exactly in good deatail,https://sanctioned-suicide.net/threads/how-dose-hanging-feel-exactly-in-good-deatail.176400/,1K,31,"Aug 23, 2024",['none']
"Bad therapy, generic support",https://sanctioned-suicide.net/threads/bad-therapy-generic-support.177803/,93,1,"Sep 5, 2024",['none']
,https://sanctioned-suicide.net/threads/a-question-about-backing-out-of-full-suspension-hanging.130642/,,,,['none']
,https://sanctioned-suicide.net/threads/family.177800/,,,,['none']
,https://sanctioned-suicide.net/threads/hanging.177785/,,,,['none']
,https://sanctioned-suicide.net/threads/ysh-ph-yshralym.173406/,,4,"Jul 27, 2024",['none']
Does anyone else feel embarrassed or ashamed of feeling so defeated by life?,https://sanctioned-suicide.net/threads/does-anyone-else-feel-embarrassed-or-ashamed-of-feeling-so-defeated-by-life.177770/,279,5,"Sep 5, 2024",['Venting']
"Is there someone you can talk to about your situation irl, or are you on your own ?",https://sanctioned-suicide.net/threads/is-there-someone-you-can-talk-to-about-your-situation-irl-or-are-you-on-your-own.177754/,273,22,"Sep 5, 2024",['none']
Why I Think Life’s Bad Vent Thread,https://sanctioned-suicide.net/threads/why-i-think-lifes-bad-vent-thread.177796/,93,2,"Sep 5, 2024",['Story']
I’m sorry everyone,https://sanctioned-suicide.net/threads/im-sorry-everyone.177798/,137,1,"Sep 5, 2024",['none']
Propanalol over dose,https://sanctioned-suicide.net/threads/propanalol-over-dose.171751/,371,7,"Jul 11, 2024",['none']
Death by plants?,https://sanctioned-suicide.net/threads/death-by-plants.159984/,619,9,"Apr 11, 2024",['Method']
Drowning in bathtub with melatpnin/propranolol OD?,https://sanctioned-suicide.net/threads/drowning-in-bathtub-with-melatpnin-propranolol-od.175061/,337,8,"Aug 11, 2024",['none']
Tips,https://sanctioned-suicide.net/threads/tips.177793/,72,0,"Sep 5, 2024",['Help']
Hi,https://sanctioned-suicide.net/threads/hi.177787/,145,6,"Sep 5, 2024",['none']
Peacefully go to sleep,https://sanctioned-suicide.net/threads/peacefully-go-to-sleep.177782/,206,4,"Sep 5, 2024",['none']
Suicide Ideation,https://sanctioned-suicide.net/threads/suicide-ideation.177746/,120,4,"Sep 5, 2024",['none']
Parents who wish to CTB,https://sanctioned-suicide.net/threads/parents-who-wish-to-ctb.160052/,2K,36,"Apr 12, 2024",['Help']
This is exactly what I’m talking about,https://sanctioned-suicide.net/threads/this-is-exactly-what-im-talking-about.177709/,234,12,"Sep 4, 2024",['none']
Is SN peacefull?,https://sanctioned-suicide.net/threads/is-sn-peacefull.177774/,251,5,"Sep 5, 2024",['Discussion']
carbon monoxide [coal],https://sanctioned-suicide.net/threads/carbon-monoxide-coal.177756/,121,2,"Sep 5, 2024",['Method']
Which SN test strips?,https://sanctioned-suicide.net/threads/which-sn-test-strips.177784/,65,0,"Sep 5, 2024",['none']
lyrics that resonate ?,https://sanctioned-suicide.net/threads/lyrics-that-resonate.174772/,360,23,"Aug 8, 2024",['none']
How much of a difference do benzos really make? (SN method),https://sanctioned-suicide.net/threads/how-much-of-a-difference-do-benzos-really-make-sn-method.177584/,336,14,"Sep 3, 2024",['none']
Antiemetics source EU,https://sanctioned-suicide.net/threads/antiemetics-source-eu.177776/,81,0,"Sep 5, 2024",['none']
Being awake hurts,https://sanctioned-suicide.net/threads/being-awake-hurts.177757/,103,2,"Sep 5, 2024",['Venting']
No early memories?,https://sanctioned-suicide.net/threads/no-early-memories.176014/,274,8,"Aug 20, 2024",['none']
Can it be okay? Do I need to add a neck cloth?,https://sanctioned-suicide.net/threads/can-it-be-okay-do-i-need-to-add-a-neck-cloth.177679/,333,17,"Sep 4, 2024",['none']
I got SN today,https://sanctioned-suicide.net/threads/i-got-sn-today.177713/,194,2,"Sep 4, 2024",['none']
"partner cheated and broke up with me after, she was my palliative care",https://sanctioned-suicide.net/threads/partner-cheated-and-broke-up-with-me-after-she-was-my-palliative-care.174936/,338,7,"Aug 10, 2024",['Venting']
Vent 9/1,https://sanctioned-suicide.net/threads/vent-9-1.177348/,142,1,"Sep 2, 2024",['none']
my bucket list,https://sanctioned-suicide.net/threads/my-bucket-list.177668/,102,1,"Sep 4, 2024",['none']
Methadone Overdose Viable?,https://sanctioned-suicide.net/threads/methadone-overdose-viable.175401/,398,11,"Aug 14, 2024",['none']
Can a baby grow up just as well without a father (me) if he has a big supportive family?,https://sanctioned-suicide.net/threads/can-a-baby-grow-up-just-as-well-without-a-father-me-if-he-has-a-big-supportive-family.164461/,457,12,"May 11, 2024",['none']
Do you have any item(s) ready to actually CTB?,https://sanctioned-suicide.net/threads/do-you-have-any-item-s-ready-to-actually-ctb.165313/,1K,37,"May 17, 2024",['none']
it's bad again,https://sanctioned-suicide.net/threads/its-bad-again.177764/,97,0,"Sep 5, 2024",['none']
Im in this constant battle of killing myself but also staying alive??,https://sanctioned-suicide.net/threads/im-in-this-constant-battle-of-killing-myself-but-also-staying-alive.177681/,220,12,"Sep 4, 2024",['none']
SN in the UK news,https://sanctioned-suicide.net/threads/sn-in-the-uk-news.176083/,2K,45,"Aug 20, 2024",['none']
StrawBerryPanic- CTB,https://sanctioned-suicide.net/threads/strawberrypanic-ctb.91603/,11K,85,"May 24, 2022",['NSFW']
Chinese Gas Sources,https://sanctioned-suicide.net/threads/chinese-gas-sources.177636/,229,5,"Sep 4, 2024",['Method']
suicide as a form of natural selection,https://sanctioned-suicide.net/threads/suicide-as-a-form-of-natural-selection.177465/,367,13,"Sep 2, 2024",['none']
New here and looking for methods.,https://sanctioned-suicide.net/threads/new-here-and-looking-for-methods.177750/,539,1,"Sep 5, 2024",['Method']
Looking for someone to honestly talk to in my last days.,https://sanctioned-suicide.net/threads/looking-for-someone-to-honestly-talk-to-in-my-last-days.176643/,607,15,"Aug 26, 2024",['none']
How do you plan to settle affairs?,https://sanctioned-suicide.net/threads/how-do-you-plan-to-settle-affairs.177707/,254,13,"Sep 4, 2024",['none']
Alcohol enema,https://sanctioned-suicide.net/threads/alcohol-enema.177732/,119,1,"Sep 4, 2024",['none']
is it easier to push everyone away?,https://sanctioned-suicide.net/threads/is-it-easier-to-push-everyone-away.176572/,360,8,"Aug 25, 2024",['Venting']
I need rope ASAP,https://sanctioned-suicide.net/threads/i-need-rope-asap.177749/,123,0,"Sep 5, 2024",['Help']
I kissed my boyfriend for the last time today.,https://sanctioned-suicide.net/threads/i-kissed-my-boyfriend-for-the-last-time-today.176861/,675,17,"Aug 28, 2024",['none']
How to ask for help without destroying relationships?,https://sanctioned-suicide.net/threads/how-to-ask-for-help-without-destroying-relationships.177744/,129,2,"Sep 4, 2024",['Help']
my story,https://sanctioned-suicide.net/threads/my-story.177734/,229,6,"Sep 4, 2024",['Venting']
Which rope is better,https://sanctioned-suicide.net/threads/which-rope-is-better.177682/,207,3,"Sep 4, 2024",['Help']
Gabapentin,https://sanctioned-suicide.net/threads/gabapentin.177737/,124,3,"Sep 4, 2024",['none']
,https://sanctioned-suicide.net/threads/airplane-suicide.173712/,,,,['none']
,https://sanctioned-suicide.net/threads/my-classmate-told-me-its-annoying-to-hear-me-talk-about-how-i-want-to-kill-myself.177413/,,,,['']
,https://sanctioned-suicide.net/threads/how-do-you-go-about-preparing.177711/,,1,"Sep 4, 2024",['Help']
A stolen life,https://sanctioned-suicide.net/threads/a-stolen-life.177592/,344,10,"Sep 3, 2024",['Venting']
Number,https://sanctioned-suicide.net/threads/number.177727/,130,6,"Sep 4, 2024",['Venting']
Best place to CBT (by SN)?,https://sanctioned-suicide.net/threads/best-place-to-cbt-by-sn.177196/,549,9,"Aug 31, 2024",['Discussion']
Self-determined death - Guide to rational suicide The Carotid Method PDF (German),https://sanctioned-suicide.net/threads/self-determined-death-guide-to-rational-suicide-the-carotid-method-pdf-german.177725/,219,2,"Sep 4, 2024",['Resource']
Deciding between bridge and partial suspension,https://sanctioned-suicide.net/threads/deciding-between-bridge-and-partial-suspension.177717/,108,4,"Sep 4, 2024",['none']
Reasons for ctb that are more justifiable than others?,https://sanctioned-suicide.net/threads/reasons-for-ctb-that-are-more-justifiable-than-others.174937/,419,25,"Aug 10, 2024",['Discussion']
How long does SN last after mixed with water?,https://sanctioned-suicide.net/threads/how-long-does-sn-last-after-mixed-with-water.177723/,92,0,"Sep 4, 2024",['none']
the reason why you want to kill yourself and when did you realise that suicide is the best for you?,https://sanctioned-suicide.net/threads/the-reason-why-you-want-to-kill-yourself-and-when-did-you-realise-that-suicide-is-the-best-for-you.150017/,771,26,"Jan 25, 2024",['none']
Coffee on VSED?,https://sanctioned-suicide.net/threads/coffee-on-vsed.177714/,108,1,"Sep 4, 2024",['Method']
Soft flowing sound,https://sanctioned-suicide.net/threads/soft-flowing-sound.177712/,78,0,"Sep 4, 2024",['none']
I am cowardly and incompetent,https://sanctioned-suicide.net/threads/i-am-cowardly-and-incompetent.177601/,276,6,"Sep 3, 2024",['Method']
i'm so patriotic <333,https://sanctioned-suicide.net/threads/im-so-patriotic-333.177511/,377,12,"Sep 3, 2024",['Venting']
Terrible panick attack,https://sanctioned-suicide.net/threads/terrible-panick-attack.177665/,144,5,"Sep 4, 2024",['none']
My reason for CTB,https://sanctioned-suicide.net/threads/my-reason-for-ctb.177638/,165,2,"Sep 4, 2024",['none']
If you could go back in time would things change?,https://sanctioned-suicide.net/threads/if-you-could-go-back-in-time-would-things-change.151194/,479,22,"Feb 4, 2024",['none']
Someone Here Used Me...,https://sanctioned-suicide.net/threads/someone-here-used-me.176929/,1K,31,"Aug 29, 2024",['none']
I hate myself and I want me dead,https://sanctioned-suicide.net/threads/i-hate-myself-and-i-want-me-dead.168404/,415,2,"Jun 12, 2024",['Venting']
i have no idea what to do with myself,https://sanctioned-suicide.net/threads/i-have-no-idea-what-to-do-with-myself.177688/,220,1,"Sep 4, 2024",['Venting']
"People who believe in life after death, what do you think will happen after you commit suicide?",https://sanctioned-suicide.net/threads/people-who-believe-in-life-after-death-what-do-you-think-will-happen-after-you-commit-suicide.172950/,496,20,"Jul 22, 2024",['none']
Any other TI's here?,https://sanctioned-suicide.net/threads/any-other-tis-here.166942/,2K,44,"May 31, 2024",['none']
I drunk one beer. Can i still take my SN ?,https://sanctioned-suicide.net/threads/i-drunk-one-beer-can-i-still-take-my-sn.177424/,277,9,"Sep 2, 2024",['Help']
someone writes from Italy?,https://sanctioned-suicide.net/threads/someone-writes-from-italy.177691/,82,1,"Sep 4, 2024",['none']
Sn,https://sanctioned-suicide.net/threads/sn.175765/,1K,25,"Aug 17, 2024",['none']
my note,https://sanctioned-suicide.net/threads/my-note.177687/,128,2,"Sep 4, 2024",['none']
Failed full hanging attempt,https://sanctioned-suicide.net/threads/failed-full-hanging-attempt.177667/,325,13,"Sep 4, 2024",['none']
Letter to my ex my counselor had me write,https://sanctioned-suicide.net/threads/letter-to-my-ex-my-counselor-had-me-write.177697/,138,5,"Sep 4, 2024",['Story']
I just want you back,https://sanctioned-suicide.net/threads/i-just-want-you-back.177690/,204,5,"Sep 4, 2024",['none']
Alguém disposto a ctb juntos,https://sanctioned-suicide.net/threads/alguem-disposto-a-ctb-juntos.177696/,91,0,"Sep 4, 2024",['none']
I can't take much more,https://sanctioned-suicide.net/threads/i-cant-take-much-more.177676/,121,3,"Sep 4, 2024",['none']
hi? again. (I failed),https://sanctioned-suicide.net/threads/hi-again-i-failed.173720/,381,1,"Jul 29, 2024",['Help']
someone willing to CTB together,https://sanctioned-suicide.net/threads/someone-willing-to-ctb-together.177684/,115,1,"Sep 4, 2024",['none']
What’s stopping me?,https://sanctioned-suicide.net/threads/whats-stopping-me.177016/,232,4,"Aug 29, 2024",['Venting']
I am disgusted by the human sexuality that brought me into this world.,https://sanctioned-suicide.net/threads/i-am-disgusted-by-the-human-sexuality-that-brought-me-into-this-world.177526/,567,23,"Sep 3, 2024",['Story']
Why IQ leads to destruction,https://sanctioned-suicide.net/threads/why-iq-leads-to-destruction.173098/,1K,44,"Jul 24, 2024",['none']
Has anyone considered VSED?,https://sanctioned-suicide.net/threads/has-anyone-considered-vsed.166006/,963,30,"May 23, 2024",['none']
i wish i was born a boy,https://sanctioned-suicide.net/threads/i-wish-i-was-born-a-boy.177418/,394,12,"Sep 2, 2024",['Discussion']
SI is a motherfucker,https://sanctioned-suicide.net/threads/si-is-a-motherfucker.169911/,580,8,"Jun 25, 2024",['Venting']
How bad is it really to hop a train?,https://sanctioned-suicide.net/threads/how-bad-is-it-really-to-hop-a-train.138740/,537,7,"Oct 28, 2023",['none']
Is stabbing my neck and slicing it off a very bad idea?,https://sanctioned-suicide.net/threads/is-stabbing-my-neck-and-slicing-it-off-a-very-bad-idea.177530/,325,13,"Sep 3, 2024",['none']
No one to to talk to,https://sanctioned-suicide.net/threads/no-one-to-to-talk-to.175506/,170,3,"Aug 15, 2024",['Venting']
Most successful methods?,https://sanctioned-suicide.net/threads/most-successful-methods.157891/,587,8,"Mar 27, 2024",['none']
How do you know when is the right time?,https://sanctioned-suicide.net/threads/how-do-you-know-when-is-the-right-time.177672/,149,3,"Sep 4, 2024",['none']
Are you able to mask your suicidality?,https://sanctioned-suicide.net/threads/are-you-able-to-mask-your-suicidality.175899/,2K,77,"Aug 19, 2024",['none']
Hypochondria / health anxiety,https://sanctioned-suicide.net/threads/hypochondria-health-anxiety.177581/,176,7,"Sep 3, 2024",['Venting']
Introduction and why I am here,https://sanctioned-suicide.net/threads/introduction-and-why-i-am-here.176645/,231,4,"Aug 26, 2024",['Venting']
Thinking about doing it now,https://sanctioned-suicide.net/threads/thinking-about-doing-it-now.161602/,381,9,"Apr 22, 2024",['Venting']
"Guys, is there any quick and clean way to go? I’ve been stalling for too long",https://sanctioned-suicide.net/threads/guys-is-there-any-quick-and-clean-way-to-go-ive-been-stalling-for-too-long.154690/,292,1,"Mar 5, 2024",['none']
,https://sanctioned-suicide.net/threads/involuntary-hospitalization-in-hungary.177670/,,,,['none']
,https://sanctioned-suicide.net/threads/modern-suicide-image.174313/,,,,['']
,https://sanctioned-suicide.net/threads/death-from-masturbation.177654/,,,,['']
,https://sanctioned-suicide.net/threads/help-with-hanging.177671/,,,,['']
,https://sanctioned-suicide.net/threads/i-have-survived-seven-attempts-and-im-still-trying-dang.175696/,,,,['']
,https://sanctioned-suicide.net/threads/anyone-have-a-note-ready-to-go.177666/,,,,['']
,https://sanctioned-suicide.net/threads/ordering-rope.177656/,,,,['']
