Title,Link,Views,Replies,Date,Labels
If you could pick anywhere to ctb where would you choose?,https://sanctioned-suicide.net/threads/if-you-could-pick-anywhere-to-ctb-where-would-you-choose.177042/,152,13,"Aug 30, 2024",['Discussion']
Xanax,https://sanctioned-suicide.net/threads/xanax.177046/,113,2,"Aug 30, 2024",['none']
Scared to live. Sorta afraid of dieing,https://sanctioned-suicide.net/threads/scared-to-live-sorta-afraid-of-dieing.177052/,114,1,"Aug 30, 2024",['Venting']
My plan,https://sanctioned-suicide.net/threads/my-plan.177044/,135,1,"Aug 30, 2024",['none']
I'm just waiting for life to hit me hard one more time,https://sanctioned-suicide.net/threads/im-just-waiting-for-life-to-hit-me-hard-one-more-time.177062/,72,0,"Aug 30, 2024",['Discussion']
Failure each time,https://sanctioned-suicide.net/threads/failure-each-time.177035/,144,2,"Aug 30, 2024",['Venting']
It's unfair,https://sanctioned-suicide.net/threads/its-unfair.176988/,139,7,"Aug 29, 2024",['none']
Sick and tired,https://sanctioned-suicide.net/threads/sick-and-tired.177026/,83,2,"Aug 29, 2024",['none']
Biggest fear about SN,https://sanctioned-suicide.net/threads/biggest-fear-about-sn.177025/,215,4,"Aug 29, 2024",['none']
Why are people so evil to me?,https://sanctioned-suicide.net/threads/why-are-people-so-evil-to-me.177056/,250,7,"Aug 30, 2024",['none']
the sex industry,https://sanctioned-suicide.net/threads/the-sex-industry.174875/,692,8,"Aug 9, 2024",['none']
It’s… suprisingly difficult to ctb,https://sanctioned-suicide.net/threads/its-suprisingly-difficult-to-ctb.177005/,250,5,"Aug 29, 2024",['none']
Have it way better than other people but still want to ctb,https://sanctioned-suicide.net/threads/have-it-way-better-than-other-people-but-still-want-to-ctb.176995/,240,11,"Aug 29, 2024",['none']
What has prevented your CTB so far?,https://sanctioned-suicide.net/threads/what-has-prevented-your-ctb-so-far.176918/,750,46,"Aug 29, 2024",['none']
"Do you think if you had a better upbringing & opportunities, you would still be suicidal?",https://sanctioned-suicide.net/threads/do-you-think-if-you-had-a-better-upbringing-opportunities-you-would-still-be-suicidal.121238/,1K,40,"Jun 6, 2023",['Discussion']
Anyone here because of a narcissist?,https://sanctioned-suicide.net/threads/anyone-here-because-of-a-narcissist.176210/,237,12,"Aug 21, 2024",['Discussion']
My mom called me a cancer,https://sanctioned-suicide.net/threads/my-mom-called-me-a-cancer.159022/,2K,87,"Apr 5, 2024",['none']
Chances of phone being searched after a failed attempt?,https://sanctioned-suicide.net/threads/chances-of-phone-being-searched-after-a-failed-attempt.177034/,252,10,"Aug 30, 2024",['none']
I think I push myself towards this at this point.,https://sanctioned-suicide.net/threads/i-think-i-push-myself-towards-this-at-this-point.177048/,128,2,"Aug 30, 2024",['none']
Can’t take another life challenge,https://sanctioned-suicide.net/threads/cant-take-another-life-challenge.176205/,329,15,"Aug 21, 2024",['none']
Does anyone hate celebrating their birthday ?,https://sanctioned-suicide.net/threads/does-anyone-hate-celebrating-their-birthday.176881/,256,15,"Aug 28, 2024",['Venting']
so empty there is nothing left,https://sanctioned-suicide.net/threads/so-empty-there-is-nothing-left.177050/,125,0,"Aug 30, 2024",['none']
Is death a relief?,https://sanctioned-suicide.net/threads/is-death-a-relief.176815/,433,23,"Aug 28, 2024",['none']
being young and “aware”,https://sanctioned-suicide.net/threads/being-young-and-aware.177049/,92,0,"Aug 30, 2024",['none']
It´s obvious today that people having kids dont care about their childrens lifes...,https://sanctioned-suicide.net/threads/it-s-obvious-today-that-people-having-kids-dont-care-about-their-childrens-lifes.177040/,208,6,"Aug 30, 2024",['Venting']
how salty is SN?,https://sanctioned-suicide.net/threads/how-salty-is-sn.177039/,262,9,"Aug 30, 2024",['Method']
Oxycodon?,https://sanctioned-suicide.net/threads/oxycodon.171786/,140,2,"Jul 12, 2024",['none']
I am now scared my  will not work.,https://sanctioned-suicide.net/threads/i-am-now-scared-my-method-will-not-work.169869/,1K,6,"Jun 25, 2024",['Method']
Tramadol Extended Release,https://sanctioned-suicide.net/threads/tramadol-extended-release.176851/,179,6,"Aug 28, 2024",['Method']
210 Pound Man Thinking of CTB through hanging,https://sanctioned-suicide.net/threads/210-pound-man-thinking-of-ctb-through-hanging.177038/,178,2,"Aug 30, 2024",['Help']
Well meaning MH provers systematically broke me,https://sanctioned-suicide.net/threads/well-meaning-mh-provers-systematically-broke-me.177041/,76,0,"Aug 30, 2024",['Story']
"What's a ""controversial"" belief you have? [Let's Discuss]",https://sanctioned-suicide.net/threads/whats-a-controversial-belief-you-have-lets-discuss.171288/,3K,76,"Jul 7, 2024",['Discussion']
Has anyone thought of what they’ll wear when they die?,https://sanctioned-suicide.net/threads/has-anyone-thought-of-what-theyll-wear-when-they-die.176906/,518,31,"Aug 28, 2024",['none']
Will I be okay? (Took SN and changed my mind),https://sanctioned-suicide.net/threads/will-i-be-okay-took-sn-and-changed-my-mind.176875/,528,13,"Aug 28, 2024",['none']
Quickest way to go in case of surviving nuclear war,https://sanctioned-suicide.net/threads/quickest-way-to-go-in-case-of-surviving-nuclear-war.176457/,462,23,"Aug 24, 2024",['none']
Suicide help,https://sanctioned-suicide.net/threads/suicide-help.177031/,102,3,"Aug 30, 2024",['none']
[FR] Conversation privée entre Français,https://sanctioned-suicide.net/threads/fr-conversation-privee-entre-francais.176984/,111,4,"Aug 29, 2024",['none']
I am nothing,https://sanctioned-suicide.net/threads/i-am-nothing.177020/,104,2,"Aug 29, 2024",['Venting']
Does Getting SN in Ontario Mean You Will Get a Wellfare Check?,https://sanctioned-suicide.net/threads/does-getting-sn-in-ontario-mean-you-will-get-a-wellfare-check.177017/,117,3,"Aug 29, 2024",['Help']
Eating food laced with 50mg SN,https://sanctioned-suicide.net/threads/eating-food-laced-with-50mg-sn.176957/,311,9,"Aug 29, 2024",['none']
"Sometimes you have too much damage. For the severely traumatized, suicide might be our only option",https://sanctioned-suicide.net/threads/sometimes-you-have-too-much-damage-for-the-severely-traumatized-suicide-might-be-our-only-option.155082/,505,19,"Mar 8, 2024",['none']
Honestly.. do you think suicide for a girl is stupid?,https://sanctioned-suicide.net/threads/honestly-do-you-think-suicide-for-a-girl-is-stupid.123100/,1K,27,"Jun 23, 2023",['none']
My CTB playlist,https://sanctioned-suicide.net/threads/my-ctb-playlist.177027/,88,2,"Aug 29, 2024",['Resource']
US Sources for antiemetic and other SN related stuff?,https://sanctioned-suicide.net/threads/us-sources-for-antiemetic-and-other-sn-related-stuff.172288/,222,6,"Jul 16, 2024",['none']
How to cope with verbal abuse by parents?,https://sanctioned-suicide.net/threads/how-to-cope-with-verbal-abuse-by-parents.123384/,683,17,"Jun 25, 2023",['none']
"Verification of possible SN source ""YT""?",https://sanctioned-suicide.net/threads/verification-of-possible-sn-source-yt.176409/,350,3,"Aug 23, 2024",['Help']
Ctb partner India,https://sanctioned-suicide.net/threads/ctb-partner-india.170769/,311,4,"Jul 3, 2024",['none']
,https://sanctioned-suicide.net/threads/anyone-from-the-uk-order-from-dmc-lately.176908/,,,"Aug 28, 2024",['none']
What are you more afraid of: ctb or living to old age without trying?,https://sanctioned-suicide.net/threads/what-are-you-more-afraid-of-ctb-or-living-to-old-age-without-trying.176705/,509,23,"Aug 26, 2024",['none']
Life,https://sanctioned-suicide.net/threads/life.176935/,152,2,"Aug 29, 2024",['none']
Are you responsible if someone decides to CTB after you,https://sanctioned-suicide.net/threads/are-you-responsible-if-someone-decides-to-ctb-after-you.176911/,326,11,"Aug 28, 2024",['none']
Banned from reddit for enabling self harm,https://sanctioned-suicide.net/threads/banned-from-reddit-for-enabling-self-harm.173516/,698,20,"Jul 28, 2024",['none']
SaSu Partners Thread discussed in the BBC,https://sanctioned-suicide.net/threads/sasu-partners-thread-discussed-in-the-bbc.176359/,2K,37,"Aug 23, 2024",['none']
What is Your #1 Reason for Not Wanting to Live?,https://sanctioned-suicide.net/threads/what-is-your-1-reason-for-not-wanting-to-live.171623/,8K,199,"Jul 10, 2024",['Discussion']
"Should I tell ppl about what I plan to do? I attempted talking about assisted suicide but got ridiculed, now I ordered SN",https://sanctioned-suicide.net/threads/should-i-tell-ppl-about-what-i-plan-to-do-i-attempted-talking-about-assisted-suicide-but-got-ridiculed-now-i-ordered-sn.168994/,535,23,"Jun 17, 2024",['none']
"Amitriptyline, Digoxin & Benzos have arrived!",https://sanctioned-suicide.net/threads/amitriptyline-digoxin-benzos-have-arrived.158593/,785,9,"Apr 2, 2024",['Method']
Need benzos advice,https://sanctioned-suicide.net/threads/need-benzos-advice.174997/,308,8,"Aug 11, 2024",['none']
Moving my date,https://sanctioned-suicide.net/threads/moving-my-date.176915/,157,4,"Aug 28, 2024",['none']
Video for GULPS method,https://sanctioned-suicide.net/threads/video-for-gulps-method.177010/,126,1,"Aug 29, 2024",['none']
Blast From The Past: Cheetah Carbon Monoxide Generator REDUX,https://sanctioned-suicide.net/threads/blast-from-the-past-cheetah-carbon-monoxide-generator-redux.176987/,188,6,"Aug 29, 2024",['none']
Bullying and harassment,https://sanctioned-suicide.net/threads/bullying-and-harassment.148235/,573,19,"Jan 9, 2024",['none']
Checking on my amounts,https://sanctioned-suicide.net/threads/checking-on-my-amounts.177011/,145,0,"Aug 29, 2024",['Method']
Source for Sn?,https://sanctioned-suicide.net/threads/source-for-sn.177007/,121,0,"Aug 29, 2024",['Help']
Guess I’m back. Found out that my partner has been cheating on me with multiple people since day 1,https://sanctioned-suicide.net/threads/guess-im-back-found-out-that-my-partner-has-been-cheating-on-me-with-multiple-people-since-day-1.176997/,142,9,"Aug 29, 2024",['none']
I don't have the courage to go from passive suicidality to active suicidality,https://sanctioned-suicide.net/threads/i-dont-have-the-courage-to-go-from-passive-suicidality-to-active-suicidality.174940/,412,4,"Aug 10, 2024",['Venting']
starving is the only way i feel anything,https://sanctioned-suicide.net/threads/starving-is-the-only-way-i-feel-anything.177000/,62,1,"Aug 29, 2024",['none']
Klonoplin for SN metod,https://sanctioned-suicide.net/threads/klonoplin-for-sn-metod.176998/,46,0,"Aug 29, 2024",['Help']
If you could choose how you died,https://sanctioned-suicide.net/threads/if-you-could-choose-how-you-died.137134/,754,24,"Oct 17, 2023",['none']
Diphenhydramine as an antiemetic for SN,https://sanctioned-suicide.net/threads/diphenhydramine-as-an-antiemetic-for-sn.175803/,267,2,"Aug 18, 2024",['none']
“Acting out” at the end of my life.,https://sanctioned-suicide.net/threads/acting-out-at-the-end-of-my-life.176316/,210,1,"Aug 22, 2024",['Venting']
goodbye thread,https://sanctioned-suicide.net/threads/goodbye-thread.168344/,3K,44,"Jun 11, 2024",['none']
Taking SN with soda/juice?,https://sanctioned-suicide.net/threads/taking-sn-with-soda-juice.176846/,315,16,"Aug 28, 2024",['none']
How to IV?,https://sanctioned-suicide.net/threads/how-to-iv.176947/,221,5,"Aug 29, 2024",['Help']
visible scars,https://sanctioned-suicide.net/threads/visible-scars.176990/,71,0,"Aug 29, 2024",['none']
Hoping this sn source is legit,https://sanctioned-suicide.net/threads/hoping-this-sn-source-is-legit.174328/,313,3,"Aug 4, 2024",['none']
Am I morbid?,https://sanctioned-suicide.net/threads/am-i-morbid.176857/,162,5,"Aug 28, 2024",['Venting']
"Feeling suicidal, nobody cares I got into college",https://sanctioned-suicide.net/threads/feeling-suicidal-nobody-cares-i-got-into-college.176978/,184,6,"Aug 29, 2024",['Venting']
Quelqu'un en France ? Seul et besoin de parler.,https://sanctioned-suicide.net/threads/quelquun-en-france-seul-et-besoin-de-parler.176461/,603,41,"Aug 24, 2024",['none']
Overdose,https://sanctioned-suicide.net/threads/overdose.176191/,394,5,"Aug 21, 2024",['Method']
Brainstorming fake stories for N purchase,https://sanctioned-suicide.net/threads/brainstorming-fake-stories-for-n-purchase.175264/,684,25,"Aug 13, 2024",['none']
I decided to prepare a trauma-warning poster for ctb,https://sanctioned-suicide.net/threads/i-decided-to-prepare-a-trauma-warning-poster-for-ctb.176982/,231,2,"Aug 29, 2024",['none']
Testing of Thiopental/Nembutal,https://sanctioned-suicide.net/threads/testing-of-thiopental-nembutal.176242/,493,13,"Aug 22, 2024",['none']
SN & Benzo dosing suggestion question,https://sanctioned-suicide.net/threads/sn-benzo-dosing-suggestion-question.176973/,114,4,"Aug 29, 2024",['none']
Being negative-Thoughts/Experience,https://sanctioned-suicide.net/threads/being-negative-thoughts-experience.117657/,177,1,"May 2, 2023",['Venting']
What do I do with ADs at 48 hours before SN?,https://sanctioned-suicide.net/threads/what-do-i-do-with-ads-at-48-hours-before-sn.176536/,239,3,"Aug 25, 2024",['Help']
Organ donation - is it possible?,https://sanctioned-suicide.net/threads/organ-donation-is-it-possible.176960/,100,2,"Aug 29, 2024",['none']
Is methadone OD better than SN?,https://sanctioned-suicide.net/threads/is-methadone-od-better-than-sn.172677/,715,12,"Jul 20, 2024",['none']
To what point does “second chances” sound like an excuse to avoid confrontation?,https://sanctioned-suicide.net/threads/to-what-point-does-second-chances-sound-like-an-excuse-to-avoid-confrontation.176972/,78,0,"Aug 29, 2024",['none']
My anchor point knots keeps slipping,https://sanctioned-suicide.net/threads/my-anchor-point-knots-keeps-slipping.176928/,211,6,"Aug 29, 2024",['Help']
SN/Sedative Combined in One Glass?,https://sanctioned-suicide.net/threads/sn-sedative-combined-in-one-glass.176969/,96,3,"Aug 29, 2024",['none']
✨️ AND Venting✨️ I'm unsure what to do anymore,https://sanctioned-suicide.net/threads/help-and-venting-im-unsure-what-to-do-anymore.176970/,67,0,"Aug 29, 2024",['Help']
How do you usually write posts?,https://sanctioned-suicide.net/threads/how-do-you-usually-write-posts.176863/,326,21,"Aug 28, 2024",['Discussion']
Rope Concern,https://sanctioned-suicide.net/threads/rope-concern.174151/,500,7,"Aug 2, 2024",['Help']
Lab Testing for Purity? (in %),https://sanctioned-suicide.net/threads/lab-testing-for-purity-in.176963/,89,1,"Aug 29, 2024",['none']
Looking for rope in Europe,https://sanctioned-suicide.net/threads/looking-for-rope-in-europe.176965/,170,3,"Aug 29, 2024",['none']
I don't want to be found,https://sanctioned-suicide.net/threads/i-dont-want-to-be-found.175991/,332,3,"Aug 19, 2024",['Method']
Global Suicide Statistics,https://sanctioned-suicide.net/threads/global-suicide-statistics.174418/,435,8,"Aug 5, 2024",['Discussion']
,https://sanctioned-suicide.net/threads/another-vent.174841/,,4,"Aug 9, 2024",['Venting']
German/ Deutsch,https://sanctioned-suicide.net/threads/german-deutsch.142865/,11K,158,"Nov 27, 2023",['Discussion']
My unbelievable condition,https://sanctioned-suicide.net/threads/my-unbelievable-condition.176951/,161,3,"Aug 29, 2024",['Story']
Anyone here from Poland?,https://sanctioned-suicide.net/threads/anyone-here-from-poland.66204/,3K,49,"May 6, 2021",['none']
Protonitazene as Substitute for Morphine in DDMAPh Protocol?,https://sanctioned-suicide.net/threads/protonitazene-as-substitute-for-morphine-in-ddmaph-protocol.176879/,143,6,"Aug 28, 2024",['Method']
Lost all hope,https://sanctioned-suicide.net/threads/lost-all-hope.176952/,196,3,"Aug 29, 2024",['Venting']
how legit does my plan sound?,https://sanctioned-suicide.net/threads/how-legit-does-my-plan-sound.171381/,567,8,"Jul 8, 2024",['Help']
Sn got delivered,https://sanctioned-suicide.net/threads/sn-got-delivered.176336/,505,12,"Aug 23, 2024",['none']
I hate pro lifes,https://sanctioned-suicide.net/threads/i-hate-pro-lifes.176954/,108,1,"Aug 29, 2024",['none']
Preparing to CTB,https://sanctioned-suicide.net/threads/preparing-to-ctb.176818/,302,6,"Aug 28, 2024",['none']
"Time is ticking, I wish this nightmare was over already",https://sanctioned-suicide.net/threads/time-is-ticking-i-wish-this-nightmare-was-over-already.176887/,142,2,"Aug 28, 2024",['none']
Stupid question about SN,https://sanctioned-suicide.net/threads/stupid-question-about-sn.176953/,217,3,"Aug 29, 2024",['Help']
What are you opinions on this topic,https://sanctioned-suicide.net/threads/what-are-you-opinions-on-this-topic.176850/,318,13,"Aug 28, 2024",['Discussion']
Does Anyone Else Hate Their Body and Appearance ?,https://sanctioned-suicide.net/threads/does-anyone-else-hate-their-body-and-appearance.176854/,328,15,"Aug 28, 2024",['Discussion']
help me locate pure-er Fentanyl + Nitazenes.,https://sanctioned-suicide.net/threads/help-me-locate-pure-er-fentanyl-nitazenes.176754/,271,7,"Aug 27, 2024",['none']
"I'm losing my shit and I'm overbeared with nostalgia. Please help, bc idk what to do.",https://sanctioned-suicide.net/threads/im-losing-my-shit-and-im-overbeared-with-nostalgia-please-help-bc-idk-what-to-do.176948/,125,2,"Aug 29, 2024",['Venting']
Sn Brasil,https://sanctioned-suicide.net/threads/sn-brasil.176844/,181,12,"Aug 28, 2024",['none']
How was the psychward/hospital for you?,https://sanctioned-suicide.net/threads/how-was-the-psychward-hospital-for-you.175996/,1K,44,"Aug 19, 2024",['Discussion']
SN from Ukraine,https://sanctioned-suicide.net/threads/sn-from-ukraine.176946/,170,3,"Aug 29, 2024",['none']
"Anyone from India here who can help with getting Anti-emetics or Benzos (Xanax, Valium)?",https://sanctioned-suicide.net/threads/anyone-from-india-here-who-can-help-with-getting-anti-emetics-or-benzos-xanax-valium.174727/,179,3,"Aug 8, 2024",['Help']
Increasing Time to Unconsciousness with SN,https://sanctioned-suicide.net/threads/increasing-time-to-unconsciousness-with-sn.173276/,891,5,"Jul 25, 2024",['Method']
Barbiturates question,https://sanctioned-suicide.net/threads/barbiturates-question.176892/,250,6,"Aug 28, 2024",['none']
Afraid to fail on CTB,https://sanctioned-suicide.net/threads/afraid-to-fail-on-ctb.176899/,167,2,"Aug 28, 2024",['none']
"(Extremely Nsfw) Russian teenager commit suicide with methadone , streaming everything in discord server , only to be found by his parents",https://sanctioned-suicide.net/threads/extremely-nsfw-russian-teenager-commit-suicide-with-methadone-streaming-everything-in-discord-server-only-to-be-found-by-his-parents.171091/,3K,36,"Jul 5, 2024",['NSFW']
My Merry just died!😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,https://sanctioned-suicide.net/threads/my-merry-just-died.176903/,343,8,"Aug 28, 2024",['none']
Anyone with PFS/PSSD/protracted withdrawals?,https://sanctioned-suicide.net/threads/anyone-with-pfs-pssd-protracted-withdrawals.176945/,95,2,"Aug 29, 2024",['none']
"i’ve written the letters to my loved ones, i’m ready soon",https://sanctioned-suicide.net/threads/ive-written-the-letters-to-my-loved-ones-im-ready-soon.176926/,136,2,"Aug 29, 2024",['none']
metoclopramide,https://sanctioned-suicide.net/threads/metoclopramide.176738/,231,7,"Aug 27, 2024",['Help']
I begged for the last time today,https://sanctioned-suicide.net/threads/i-begged-for-the-last-time-today.176904/,329,7,"Aug 28, 2024",['none']
IM FUCKING SICK OF THIS SHIT!,https://sanctioned-suicide.net/threads/im-fucking-sick-of-this-shit.176898/,265,4,"Aug 28, 2024",['Venting']
The courage to jump out the window,https://sanctioned-suicide.net/threads/the-courage-to-jump-out-the-window.176896/,158,2,"Aug 28, 2024",['none']
Final week,https://sanctioned-suicide.net/threads/final-week.176885/,216,5,"Aug 28, 2024",['none']
Question about hanging,https://sanctioned-suicide.net/threads/question-about-hanging.176941/,167,5,"Aug 29, 2024",['none']
I don't know how simple drugs work 🤦,https://sanctioned-suicide.net/threads/i-dont-know-how-simple-drugs-work.176939/,178,5,"Aug 29, 2024",['none']
Query about Stan's SN method,https://sanctioned-suicide.net/threads/query-about-stans-sn-method.176925/,121,2,"Aug 29, 2024",['none']
What is wrong with pro-lifers?,https://sanctioned-suicide.net/threads/what-is-wrong-with-pro-lifers.176883/,359,15,"Aug 28, 2024",['none']
legal risk buying medicines online?,https://sanctioned-suicide.net/threads/legal-risk-buying-medicines-online.176437/,185,2,"Aug 24, 2024",['none']
What does swallowing hair products do?,https://sanctioned-suicide.net/threads/what-does-swallowing-hair-products-do.176910/,248,11,"Aug 28, 2024",['none']
What am i doing wrong? Partial hanging,https://sanctioned-suicide.net/threads/what-am-i-doing-wrong-partial-hanging.176934/,315,0,"Aug 29, 2024",['Help']
Alone,https://sanctioned-suicide.net/threads/alone.176814/,217,5,"Aug 28, 2024",['Venting']
Question about antiemetics with an.,https://sanctioned-suicide.net/threads/question-about-antiemetics-with-an.176931/,101,2,"Aug 29, 2024",['Help']
being suicidal makes it impossible to not be suicidal lol,https://sanctioned-suicide.net/threads/being-suicidal-makes-it-impossible-to-not-be-suicidal-lol.176932/,91,1,"Aug 29, 2024",['none']
Terrified,https://sanctioned-suicide.net/threads/terrified.176922/,99,1,"Aug 29, 2024",['Venting']
I tried and failed,https://sanctioned-suicide.net/threads/i-tried-and-failed.176026/,740,13,"Aug 20, 2024",['Venting']
Tourniquet method guide,https://sanctioned-suicide.net/threads/tourniquet-method-guide.1203/,103K,158,"Jul 2, 2018",['Resource']
Can anyone relate?,https://sanctioned-suicide.net/threads/can-anyone-relate.176698/,170,3,"Aug 26, 2024",['none']
Zopiclone & Alcohol Success Rates?,https://sanctioned-suicide.net/threads/zopiclone-alcohol-success-rates.176788/,239,6,"Aug 27, 2024",['none']
Why does everyone hate me,https://sanctioned-suicide.net/threads/why-does-everyone-hate-me.176919/,177,6,"Aug 29, 2024",['none']
Would an overdose of painkiller work?,https://sanctioned-suicide.net/threads/would-an-overdose-of-painkiller-work.176923/,89,1,"Aug 29, 2024",['Help']
What would be a pleasurable way to die?,https://sanctioned-suicide.net/threads/what-would-be-a-pleasurable-way-to-die.176661/,654,25,"Aug 26, 2024",['none']
,https://sanctioned-suicide.net/threads/poll-would-you-join-a-sanctioned-suicide-book-club.174435/,93,1,"Aug 5, 2024",['Discussion']
When you realize you're the worst character lol,https://sanctioned-suicide.net/threads/when-you-realize-youre-the-worst-character-lol.176790/,360,14,"Aug 27, 2024",['none']
Can't tell if my family is toxic or i am toxic,https://sanctioned-suicide.net/threads/cant-tell-if-my-family-is-toxic-or-i-am-toxic.176376/,220,5,"Aug 23, 2024",['Venting']
Is it uncommon or highly nit recommended for people here to meet?,https://sanctioned-suicide.net/threads/is-it-uncommon-or-highly-nit-recommended-for-people-here-to-meet.176843/,259,6,"Aug 28, 2024",['none']
I Don't Care About Doing Well In College,https://sanctioned-suicide.net/threads/i-dont-care-about-doing-well-in-college.176852/,172,4,"Aug 28, 2024",['Venting']
EXIT BAG+ INERT GAS,https://sanctioned-suicide.net/threads/exit-bag-inert-gas.176866/,199,4,"Aug 28, 2024",['Help']
jumping in front of train,https://sanctioned-suicide.net/threads/jumping-in-front-of-train.176894/,264,7,"Aug 28, 2024",['none']
Anyone here want to or will ctb because of a fatal illness that will cause suffering and pain and slow death?,https://sanctioned-suicide.net/threads/anyone-here-want-to-or-will-ctb-because-of-a-fatal-illness-that-will-cause-suffering-and-pain-and-slow-death.164202/,481,12,"May 10, 2024",['none']
Totally lost it in the woods,https://sanctioned-suicide.net/threads/totally-lost-it-in-the-woods.176893/,197,2,"Aug 28, 2024",['Story']
my protocol,https://sanctioned-suicide.net/threads/my-protocol.175581/,334,4,"Aug 16, 2024",['Method']
Stuff like this is the reason I will never tell anyone about my SI outside of this forum,https://sanctioned-suicide.net/threads/stuff-like-this-is-the-reason-i-will-never-tell-anyone-about-my-si-outside-of-this-forum.176837/,503,18,"Aug 28, 2024",['none']
What would happen if I stabbed my heart with a knife?,https://sanctioned-suicide.net/threads/what-would-happen-if-i-stabbed-my-heart-with-a-knife.176868/,172,2,"Aug 28, 2024",['none']
Guide: Making SN with Sodium Nitrate and Aluminium At Home! ( + Bonus: How to extract SN from curing salt),https://sanctioned-suicide.net/threads/guide-making-sn-with-sodium-nitrate-and-aluminium-at-home-bonus-how-to-extract-sn-from-curing-salt.119040/,6K,40,"May 14, 2023",['Resource']
Society clueless,https://sanctioned-suicide.net/threads/society-clueless.176869/,320,18,"Aug 28, 2024",['none']
How to CTB with household materials?,https://sanctioned-suicide.net/threads/how-to-ctb-with-household-materials.176786/,354,9,"Aug 27, 2024",['Help']
My plan,https://sanctioned-suicide.net/threads/my-plan.176825/,501,13,"Aug 28, 2024",['none']
Two of my dogs have died in the last 2 weeks. My mom is on death's doorstep. When is it my turn?,https://sanctioned-suicide.net/threads/two-of-my-dogs-have-died-in-the-last-2-weeks-my-mom-is-on-deaths-doorstep-when-is-it-my-turn.176747/,163,6,"Aug 27, 2024",['none']
Will this work,https://sanctioned-suicide.net/threads/will-this-work.176888/,161,2,"Aug 28, 2024",['Method']
Just got myself embarassed infront of many people,https://sanctioned-suicide.net/threads/just-got-myself-embarassed-infront-of-many-people.176831/,225,4,"Aug 28, 2024",['Venting']
"Yall real shit, do I have a choice??",https://sanctioned-suicide.net/threads/yall-real-shit-do-i-have-a-choice.174348/,373,10,"Aug 4, 2024",['none']
Posting of personal setup,https://sanctioned-suicide.net/threads/posting-of-personal-setup.176876/,145,4,"Aug 28, 2024",['none']
Found a new pov on it,https://sanctioned-suicide.net/threads/found-a-new-pov-on-it.176874/,120,2,"Aug 28, 2024",['Venting']
fearing pain again,https://sanctioned-suicide.net/threads/fearing-pain-again.176744/,168,5,"Aug 27, 2024",['none']
unlovable,https://sanctioned-suicide.net/threads/unlovable.176679/,168,3,"Aug 26, 2024",['Venting']
I want to kms whenever I see gorgeous women,https://sanctioned-suicide.net/threads/i-want-to-kms-whenever-i-see-gorgeous-women.153804/,1K,23,"Feb 27, 2024",['none']
sedatives and hanging,https://sanctioned-suicide.net/threads/sedatives-and-hanging.175289/,228,1,"Aug 13, 2024",['Help']
my anxious venting and question about time (when should i take SN),https://sanctioned-suicide.net/threads/my-anxious-venting-and-question-about-time-when-should-i-take-sn.176388/,221,4,"Aug 23, 2024",['Venting']
Questions about Propranolol,https://sanctioned-suicide.net/threads/questions-about-propranolol.174196/,442,4,"Aug 3, 2024",['none']
Overhead power line,https://sanctioned-suicide.net/threads/overhead-power-line.176794/,162,2,"Aug 27, 2024",['Method']
Subway high-voltage power track,https://sanctioned-suicide.net/threads/subway-high-voltage-power-track.176785/,325,11,"Aug 27, 2024",['Method']
Kind of gross about hanging…,https://sanctioned-suicide.net/threads/kind-of-gross-about-hanging.176877/,142,0,"Aug 28, 2024",['Discussion']
How much mg oxazepam do i need for a OD?,https://sanctioned-suicide.net/threads/how-much-mg-oxazepam-do-i-need-for-a-od.176870/,80,2,"Aug 28, 2024",['Help']
Online pharmacy list,https://sanctioned-suicide.net/threads/online-pharmacy-list.175802/,268,3,"Aug 18, 2024",['none']
I think I might be a pedo,https://sanctioned-suicide.net/threads/i-think-i-might-be-a-pedo.173000/,2K,42,"Jul 23, 2024",['Venting']
Getting things in order,https://sanctioned-suicide.net/threads/getting-things-in-order.176028/,174,3,"Aug 20, 2024",['none']
How many people would ctb now if you have painless reliable method?,https://sanctioned-suicide.net/threads/how-many-people-would-ctb-now-if-you-have-painless-reliable-method.176072/,560,30,"Aug 20, 2024",['Discussion']
Note on social media?,https://sanctioned-suicide.net/threads/note-on-social-media.176686/,132,5,"Aug 26, 2024",['none']
Roof access for jumping,https://sanctioned-suicide.net/threads/roof-access-for-jumping.176791/,304,10,"Aug 27, 2024",['Method']
anyone from norway?,https://sanctioned-suicide.net/threads/anyone-from-norway.106189/,2K,37,"Dec 30, 2022",['none']
Confronti,https://sanctioned-suicide.net/threads/confronti.176860/,29,0,"Aug 28, 2024",['none']
Voluntary Euthanasia Rights For The Poor,https://sanctioned-suicide.net/threads/voluntary-euthanasia-rights-for-the-poor.176858/,105,1,"Aug 28, 2024",['none']
Meu método com SN (PT-BR),https://sanctioned-suicide.net/threads/meu-metodo-com-sn-pt-br.174705/,521,13,"Aug 8, 2024",['Method']
is this enough F? - repost,https://sanctioned-suicide.net/threads/is-this-enough-f-repost.173333/,605,6,"Jul 26, 2024",['Help']
please someone help me determine the lethality of this method,https://sanctioned-suicide.net/threads/please-someone-help-me-determine-the-lethality-of-this-method.174643/,805,13,"Aug 7, 2024",['Help']
