Title,Link,Views,Replies,Date,Labels
Stuck in a clinic with panic attacks,https://sanctioned-suicide.net/threads/stuck-in-a-clinic-with-panic-attacks.172788/,182,9,"Jul 21, 2024 at 6:21 AM",['Venting']
My final gambit,https://sanctioned-suicide.net/threads/my-final-gambit.172842/,67,0,"Jul 21, 2024 at 3:33 PM",['none']
Mixing SN and water in glass or plastic?,https://sanctioned-suicide.net/threads/mixing-sn-and-water-in-glass-or-plastic.172819/,172,9,"Jul 21, 2024 at 11:39 AM",['none']
When should propanolol be taken?,https://sanctioned-suicide.net/threads/when-should-propanolol-be-taken.169967/,136,1,"Jun 26, 2024",['Method']
Set my date. No hope left.,https://sanctioned-suicide.net/threads/set-my-date-no-hope-left.172822/,177,5,"Jul 21, 2024 at 12:21 PM",['none']
cannot bring myself to talk to people,https://sanctioned-suicide.net/threads/cannot-bring-myself-to-talk-to-people.172829/,72,0,"Jul 21, 2024 at 1:49 PM",['none']
Potassium Nitrite Failure,https://sanctioned-suicide.net/threads/potassium-nitrite-failure.172616/,662,18,Friday at 3:08 PM,['Method']
does this sound like a reasonable plan? (SN),https://sanctioned-suicide.net/threads/does-this-sound-like-a-reasonable-plan-sn.172772/,201,8,"Jul 21, 2024 at 3:23 AM",['Help']
F as ctb method ?,https://sanctioned-suicide.net/threads/f-as-ctb-method.172820/,101,1,"Jul 21, 2024 at 11:40 AM",['Help']
I might have leukemia or another blood cancer and I'm relieved strangely.,https://sanctioned-suicide.net/threads/i-might-have-leukemia-or-another-blood-cancer-and-im-relieved-strangely.172702/,307,12,Saturday at 1:46 PM,['none']
Excuses for ordering SN?,https://sanctioned-suicide.net/threads/excuses-for-ordering-sn.172803/,159,7,"Jul 21, 2024 at 9:11 AM",['none']
Opting Out of Society,https://sanctioned-suicide.net/threads/opting-out-of-society.172449/,660,27,Thursday at 4:02 AM,['Discussion']
How to hang yourself,https://sanctioned-suicide.net/threads/how-to-hang-yourself.1183/,2M,5K,"Jul 1, 2018",['Resource']
Are 7 in 1 aquarium test strips fine for the nitrite test for sn?,https://sanctioned-suicide.net/threads/are-7-in-1-aquarium-test-strips-fine-for-the-nitrite-test-for-sn.171616/,370,22,"Jul 10, 2024",['none']
Strangulation with a belt is possible?,https://sanctioned-suicide.net/threads/strangulation-with-a-belt-is-possible.172806/,170,8,"Jul 21, 2024 at 10:14 AM",['none']
"Jumping SI meds, UK ordering...",https://sanctioned-suicide.net/threads/jumping-si-meds-uk-ordering.172781/,101,2,"Jul 21, 2024 at 5:07 AM",['none']
Life does not get better (An update/vent),https://sanctioned-suicide.net/threads/life-does-not-get-better-an-update-vent.172815/,144,3,"Jul 21, 2024 at 11:09 AM",['none']
PPH info about suicide with Nembutal,https://sanctioned-suicide.net/threads/pph-info-about-suicide-with-nembutal.169376/,508,9,"Jun 20, 2024",['Help']
Attempting to catch the bus with opioids,https://sanctioned-suicide.net/threads/attempting-to-catch-the-bus-with-opioids.172746/,213,6,Saturday at 9:45 PM,['Story']
Nicotin overdose,https://sanctioned-suicide.net/threads/nicotin-overdose.169186/,504,10,"Jun 19, 2024",['Method']
My Therapist is a little Strange…,https://sanctioned-suicide.net/threads/my-therapist-is-a-little-strange.172795/,140,2,"Jul 21, 2024 at 8:33 AM",['none']
,https://sanctioned-suicide.net/threads/suicide-investigations.172816/,,,,['']
,https://sanctioned-suicide.net/threads/if-all-methods-were-guaranteed-and-painless-which-would-you-pick.172745/,504,34,Saturday at 9:37 PM,['none']
Alternative anti-emetic & benzo for amitriptyline method,https://sanctioned-suicide.net/threads/alternative-anti-emetic-benzo-for-amitriptyline-method.172810/,50,0,"Jul 21, 2024 at 10:47 AM",['Help']
Where to source SN in England,https://sanctioned-suicide.net/threads/where-to-source-sn-in-england.172809/,38,0,"Jul 21, 2024 at 10:39 AM",['Help']
Do you also constantly think about suicide the entire day?,https://sanctioned-suicide.net/threads/do-you-also-constantly-think-about-suicide-the-entire-day.170688/,699,34,"Jul 2, 2024",['none']
Loser teen vent,https://sanctioned-suicide.net/threads/loser-teen-vent.172696/,300,6,Saturday at 12:58 PM,['Venting']
Drifting here and there.,https://sanctioned-suicide.net/threads/drifting-here-and-there.172798/,45,1,"Jul 21, 2024 at 8:48 AM",['Discussion']
I don't see any purpose in life besides consumption of media.,https://sanctioned-suicide.net/threads/i-dont-see-any-purpose-in-life-besides-consumption-of-media.172799/,89,1,"Jul 21, 2024 at 8:50 AM",['Venting']
Use of PN as backup to SN,https://sanctioned-suicide.net/threads/use-of-pn-as-backup-to-sn.172802/,87,1,"Jul 21, 2024 at 9:04 AM",['none']
"vent ( ignore please, i'm sorry )",https://sanctioned-suicide.net/threads/vent-ignore-please-im-sorry.172581/,130,3,Friday at 8:37 AM,['Venting']
Use of PN as backup to SN,https://sanctioned-suicide.net/threads/use-of-pn-as-backup-to-sn.172801/,44,0,"Jul 21, 2024 at 9:01 AM",['none']
I’m done. Why am I still here?,https://sanctioned-suicide.net/threads/im-done-why-am-i-still-here.172778/,112,1,"Jul 21, 2024 at 4:48 AM",['Venting']
Suicide rates according to my mental illnesses.,https://sanctioned-suicide.net/threads/suicide-rates-according-to-my-mental-illnesses.172763/,226,5,"Jul 21, 2024 at 1:06 AM",['Discussion']
So excited!!!,https://sanctioned-suicide.net/threads/so-excited.172793/,140,4,"Jul 21, 2024 at 8:21 AM",['none']
only thoughts....,https://sanctioned-suicide.net/threads/only-thoughts.172757/,53,1,"Jul 21, 2024 at 12:15 AM",['Venting']
Vent again ( ignore ),https://sanctioned-suicide.net/threads/vent-again-ignore.172796/,44,0,"Jul 21, 2024 at 8:37 AM",['Venting']
Your own body can be a torture device,https://sanctioned-suicide.net/threads/your-own-body-can-be-a-torture-device.172755/,130,3,Saturday at 11:52 PM,['none']
SN and opioids,https://sanctioned-suicide.net/threads/sn-and-opioids.172792/,46,0,"Jul 21, 2024 at 8:16 AM",['none']
Suicide note - maybe an angry one??,https://sanctioned-suicide.net/threads/suicide-note-maybe-an-angry-one.172787/,125,5,"Jul 21, 2024 at 6:12 AM",['Discussion']
I could do it right now and be successful,https://sanctioned-suicide.net/threads/i-could-do-it-right-now-and-be-successful.172752/,126,3,Saturday at 11:29 PM,['none']
How would you react if you found out you have 3 days to live?,https://sanctioned-suicide.net/threads/how-would-you-react-if-you-found-out-you-have-3-days-to-live.157141/,1K,62,"Mar 22, 2024",['none']
Too sick,https://sanctioned-suicide.net/threads/too-sick.172735/,158,5,Saturday at 8:16 PM,['none']
Why the fuck??????,https://sanctioned-suicide.net/threads/why-the-fuck.172722/,245,9,Saturday at 5:06 PM,['Venting']
Prescription free alternatives?,https://sanctioned-suicide.net/threads/prescription-free-alternatives.172789/,57,0,"Jul 21, 2024 at 7:24 AM",['none']
Want to find a way to make a scheduled note to people,https://sanctioned-suicide.net/threads/want-to-find-a-way-to-make-a-scheduled-note-to-people.172779/,99,2,"Jul 21, 2024 at 4:48 AM",['Help']
finding SN,https://sanctioned-suicide.net/threads/help-finding-sn.171789/,384,12,"Jul 12, 2024",['Help']
Has anyone actually succeeded at night-night/carotid compression?,https://sanctioned-suicide.net/threads/has-anyone-actually-succeeded-at-night-night-carotid-compression.172761/,137,1,"Jul 21, 2024 at 12:49 AM",['none']
Safe space,https://sanctioned-suicide.net/threads/safe-space.172646/,249,14,Friday at 10:51 PM,['none']
Do you think it's weird to feel excited about your own death?,https://sanctioned-suicide.net/threads/do-you-think-its-weird-to-feel-excited-about-your-own-death.172659/,631,42,Saturday at 3:20 AM,['Discussion']
Falling asleep after taking SN?,https://sanctioned-suicide.net/threads/falling-asleep-after-taking-sn.172767/,135,2,"Jul 21, 2024 at 2:41 AM",['none']
Mental training to be ready to CTB?,https://sanctioned-suicide.net/threads/mental-training-to-be-ready-to-ctb.172151/,159,1,"Jul 15, 2024",['Venting']
"Who here is ""spiritual""?",https://sanctioned-suicide.net/threads/who-here-is-spiritual.172298/,344,25,Tuesday at 5:22 PM,['none']
Your input is appreciated. My alternative to SN.,https://sanctioned-suicide.net/threads/your-input-is-appreciated-my-alternative-to-sn.170916/,377,4,"Jul 4, 2024",['none']
"In your last weeks or days, how do you accept the inevitable ctb?",https://sanctioned-suicide.net/threads/in-your-last-weeks-or-days-how-do-you-accept-the-inevitable-ctb.170595/,179,3,"Jul 1, 2024",['Discussion']
Is it possible to do partial hanging with clothes and no anchor points?,https://sanctioned-suicide.net/threads/is-it-possible-to-do-partial-hanging-with-clothes-and-no-anchor-points.172783/,57,0,"Jul 21, 2024 at 5:21 AM",['none']
"Does seeing time going by quicky, minutes to hours etc, make life more unbearable and the feeling that nothings improving/getting worse?",https://sanctioned-suicide.net/threads/does-seeing-time-going-by-quicky-minutes-to-hours-etc-make-life-more-unbearable-and-the-feeling-that-nothings-improving-getting-worse.172674/,90,3,Saturday at 7:07 AM,['none']
all my friends hate me,https://sanctioned-suicide.net/threads/all-my-friends-hate-me.172777/,75,3,"Jul 21, 2024 at 4:40 AM",['Venting']
How feasible SN without medication?,https://sanctioned-suicide.net/threads/how-feasible-sn-without-medication.172782/,37,0,"Jul 21, 2024 at 5:09 AM",['none']
Does the pain that your loved ones may face hold you back?,https://sanctioned-suicide.net/threads/does-the-pain-that-your-loved-ones-may-face-hold-you-back.172094/,627,33,"Jul 14, 2024",['Discussion']
Do you regret your attempt?,https://sanctioned-suicide.net/threads/do-you-regret-your-attempt.172651/,374,17,Saturday at 12:28 AM,['none']
"Would I die if I took 2000g sertraline, 750g quetiapine and 50g escitalopram?",https://sanctioned-suicide.net/threads/would-i-die-if-i-took-2000g-sertraline-750g-quetiapine-and-50g-escitalopram.172773/,122,3,"Jul 21, 2024 at 3:25 AM",['Help']
I Miss My Friends,https://sanctioned-suicide.net/threads/i-miss-my-friends.172776/,42,0,"Jul 21, 2024 at 4:29 AM",['Venting']
I need benzo,https://sanctioned-suicide.net/threads/i-need-benzo.167052/,647,15,"Jun 1, 2024",['Help']
Considering going homeless to force myself to CTB.,https://sanctioned-suicide.net/threads/considering-going-homeless-to-force-myself-to-ctb.172657/,307,12,Saturday at 2:53 AM,['none']
I enjoy the idea of people suffering after I CBT,https://sanctioned-suicide.net/threads/i-enjoy-the-idea-of-people-suffering-after-i-cbt.172753/,123,3,Saturday at 11:49 PM,['Venting']
Jumpers,https://sanctioned-suicide.net/threads/jumpers.138643/,886,19,"Oct 27, 2023",['Discussion']
i can’t think straight anymore,https://sanctioned-suicide.net/threads/i-cant-think-straight-anymore.171494/,426,11,"Jul 9, 2024",['Venting']
Really struggling to source pure nitrogen canister in the uk.,https://sanctioned-suicide.net/threads/really-struggling-to-source-pure-nitrogen-canister-in-the-uk.172771/,45,0,"Jul 21, 2024 at 3:18 AM",['Help']
Do you believe in an afterlife,https://sanctioned-suicide.net/threads/do-you-believe-in-an-afterlife.171188/,702,33,"Jul 6, 2024",['Discussion']
"Need to vent, ab everything (very messy post, blood warning)",https://sanctioned-suicide.net/threads/need-to-vent-ab-everything-very-messy-post-blood-warning.168152/,403,2,"Jun 10, 2024",['Venting']
,https://sanctioned-suicide.net/threads/hhc-candy-before-sn.172769/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-and-painkillers.172712/,,,,['none']
,https://sanctioned-suicide.net/threads/wrist-cutting-advice-for-no-nerve-damage.171180/,,,,['']
,https://sanctioned-suicide.net/threads/full-suspension-102-a-guide.147373/,,,,['']
,https://sanctioned-suicide.net/threads/i-need-tips-for-explaining-to-my-partner-why-i-self-harm.172758/,,,,['']
,https://sanctioned-suicide.net/threads/i-am-starting-to-hate-this-website.172711/,,,,['none']
,https://sanctioned-suicide.net/threads/final-exit-network.172665/,,,,['none']
,https://sanctioned-suicide.net/threads/should-pedophiles-ctb-themselves.166933/,,,,['']
,https://sanctioned-suicide.net/threads/would-you-push-a-button-that-would-destroy-the-whole-universe.170762/,,,,['none']
,https://sanctioned-suicide.net/threads/ways-to-shorten-a-lifespan.172728/,194,9,Saturday at 7:13 PM,['none']
Getting prescribed antiemetics,https://sanctioned-suicide.net/threads/getting-prescribed-antiemetics.171592/,224,5,"Jul 10, 2024",['none']
I was able to get N in Lima Peru,https://sanctioned-suicide.net/threads/i-was-able-to-get-n-in-lima-peru.171130/,1K,31,"Jul 6, 2024",['Help']
(TW: homicidal thoughts) Does anyone here ever get homicidal thoughts alternative with suicidal ones?,https://sanctioned-suicide.net/threads/tw-homicidal-thoughts-does-anyone-here-ever-get-homicidal-thoughts-alternative-with-suicidal-ones.172525/,179,4,Thursday at 8:01 PM,['Help']
advice on how to ctb and prep?,https://sanctioned-suicide.net/threads/advice-on-how-to-ctb-and-prep.172697/,69,4,Saturday at 1:02 PM,['Help']
Just need the fentanyl and I can enact my CNB plan,https://sanctioned-suicide.net/threads/just-need-the-fentanyl-and-i-can-enact-my-cnb-plan.172074/,150,2,"Jul 14, 2024",['none']
My own mother decided to...,https://sanctioned-suicide.net/threads/my-own-mother-decided-to.172751/,92,0,Saturday at 11:26 PM,['Venting']
to the members who use garbage bag in their home,https://sanctioned-suicide.net/threads/to-the-members-who-use-garbage-bag-in-their-home.172647/,327,13,Friday at 11:04 PM,['none']
social anxiety,https://sanctioned-suicide.net/threads/social-anxiety.172739/,106,2,Saturday at 8:31 PM,['Venting']
"Would 1,000mg of ibuprofen help with with reducing pain of SN?",https://sanctioned-suicide.net/threads/would-1-000mg-of-ibuprofen-help-with-with-reducing-pain-of-sn.172748/,83,1,Saturday at 10:33 PM,['Help']
If you had a painless method right now?,https://sanctioned-suicide.net/threads/if-you-had-a-painless-method-right-now.172628/,535,30,Friday at 5:54 PM,['Discussion']
Today is my birthday and my tendency to isolate myself led to not a single person acknowledging it.,https://sanctioned-suicide.net/threads/today-is-my-birthday-and-my-tendency-to-isolate-myself-led-to-not-a-single-person-acknowledging-it.172721/,162,13,Saturday at 5:03 PM,['Venting']
Anyone thought of Niagara Falls?,https://sanctioned-suicide.net/threads/anyone-thought-of-niagara-falls.171405/,188,5,"Jul 8, 2024",['none']
How much time alone to die by OD and not be found.,https://sanctioned-suicide.net/threads/how-much-time-alone-to-die-by-od-and-not-be-found.172618/,322,14,Friday at 3:22 PM,['Help']
Decided for a short life and proud of it,https://sanctioned-suicide.net/threads/decided-for-a-short-life-and-proud-of-it.172611/,272,9,Friday at 2:48 PM,['none']
Does anyone think about Dimethylmercury?,https://sanctioned-suicide.net/threads/does-anyone-think-about-dimethylmercury.172743/,59,0,Saturday at 9:15 PM,['none']
Questions about CTB by gunshot to the head,https://sanctioned-suicide.net/threads/questions-about-ctb-by-gunshot-to-the-head.126282/,767,8,"Jul 18, 2023",['none']
Drug interactions,https://sanctioned-suicide.net/threads/drug-interactions.172742/,50,0,Saturday at 9:03 PM,['none']
DXM Pills,https://sanctioned-suicide.net/threads/dxm-pills.172718/,150,10,Saturday at 4:42 PM,['none']
Hotel versus Airbnb for 24 hour time slot?,https://sanctioned-suicide.net/threads/hotel-versus-airbnb-for-24-hour-time-slot.172688/,239,9,Saturday at 10:56 AM,['none']
Pre-suicide checklist?,https://sanctioned-suicide.net/threads/pre-suicide-checklist.172737/,45,0,Saturday at 8:24 PM,['none']
Going back to a time that you were happy,https://sanctioned-suicide.net/threads/going-back-to-a-time-that-you-were-happy.171837/,241,8,"Jul 12, 2024",['Venting']
Life is scarier than death,https://sanctioned-suicide.net/threads/life-is-scarier-than-death.170820/,325,9,"Jul 3, 2024",['Venting']
Discord video call to record my death - SN,https://sanctioned-suicide.net/threads/discord-video-call-to-record-my-death-sn.172162/,463,7,"Jul 15, 2024",['none']
Rock/metal music to listen to before CTB,https://sanctioned-suicide.net/threads/rock-metal-music-to-listen-to-before-ctb.170755/,306,17,"Jul 2, 2024",['none']
Insulin?,https://sanctioned-suicide.net/threads/insulin.171249/,336,10,"Jul 7, 2024",['Method']
Things are loud today. [ED post],https://sanctioned-suicide.net/threads/things-are-loud-today-ed-post.172729/,56,0,Saturday at 7:23 PM,['none']
Need help knowing if what my mom does is weird (NSFW?),https://sanctioned-suicide.net/threads/need-help-knowing-if-what-my-mom-does-is-weird-nsfw.170113/,740,19,"Jun 27, 2024",['Venting']
Is testing SN necessary,https://sanctioned-suicide.net/threads/is-testing-sn-necessary.172727/,76,3,Saturday at 6:59 PM,['none']
Supplemental meds to SN,https://sanctioned-suicide.net/threads/supplemental-meds-to-sn.172725/,66,4,Saturday at 6:53 PM,['none']
Traumatized by the mental health industry.,https://sanctioned-suicide.net/threads/traumatized-by-the-mental-health-industry.168633/,1K,23,"Jun 14, 2024",['Story']
Men who sh,https://sanctioned-suicide.net/threads/men-who-sh.172686/,174,6,Saturday at 9:24 AM,['Discussion']
Farewell,https://sanctioned-suicide.net/threads/farewell.172367/,477,13,Wednesday at 11:18 AM,['none']
"Anxious to be here, anxious not to be here",https://sanctioned-suicide.net/threads/anxious-to-be-here-anxious-not-to-be-here.172717/,84,6,Saturday at 4:37 PM,['Venting']
Goodbye thread.,https://sanctioned-suicide.net/threads/goodbye-thread.172474/,865,29,Thursday at 11:24 AM,['none']
Time keeps passing and I feel more and more frantic… just me?,https://sanctioned-suicide.net/threads/time-keeps-passing-and-i-feel-more-and-more-frantic-just-me.172724/,45,0,Saturday at 6:10 PM,['none']
I can't stop overthinking stupid crap about my suicide,https://sanctioned-suicide.net/threads/i-cant-stop-overthinking-stupid-crap-about-my-suicide.170030/,282,7,"Jun 26, 2024",['Venting']
So scared of failing CTB,https://sanctioned-suicide.net/threads/so-scared-of-failing-ctb.172453/,244,5,Thursday at 6:28 AM,['none']
StrawBerryPanic- CTB,https://sanctioned-suicide.net/threads/strawberrypanic-ctb.91603/,8K,66,"May 24, 2022",['NSFW']
Sodium nitrite types,https://sanctioned-suicide.net/threads/sodium-nitrite-types.172517/,232,4,Thursday at 6:11 PM,['none']
CTB relationship advice,https://sanctioned-suicide.net/threads/ctb-relationship-advice.170388/,327,7,"Jun 30, 2024",['none']
,https://sanctioned-suicide.net/threads/choosing-the-type-of-mask-for-the-exit-bag.172723/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-source.172720/,,,,['none']
,https://sanctioned-suicide.net/threads/how-to-prepare-f-solution-for-injecting.172719/,,,,['']
,https://sanctioned-suicide.net/threads/abusion-of-meds-what-do-i-do.172716/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-ctb-plan-please-help.171039/,,,,['']
,https://sanctioned-suicide.net/threads/died-peacefully-surrounded-by-loved-ones.172703/,,,,['none']
,https://sanctioned-suicide.net/threads/i-didnt-get-into-med-school-and-honestly-im-done-with-all-this-so-please-give-me-advice-on-how-to-ctb-with-sn.172454/,,,,['']
,https://sanctioned-suicide.net/threads/suicide-by-hypernatremia.172698/,,,,['none']
,https://sanctioned-suicide.net/threads/best-way-to-succeed-partial-hanging.130841/,22K,51,"Aug 24, 2023",['Method']
Post your fav ctb/depression memes,https://sanctioned-suicide.net/threads/post-your-fav-ctb-depression-memes.153733/,6K,117,"Feb 26, 2024",['none']
How the fuck do I cope??,https://sanctioned-suicide.net/threads/how-the-fuck-do-i-cope.172118/,251,7,"Jul 15, 2024",['Help']
"Imagine an instant, painless suicide was available to everyone...",https://sanctioned-suicide.net/threads/imagine-an-instant-painless-suicide-was-available-to-everyone.172566/,535,19,Friday at 6:15 AM,['none']
Does SN get clumpy?,https://sanctioned-suicide.net/threads/does-sn-get-clumpy.172687/,103,2,Saturday at 10:38 AM,['none']
how to overcome the guilt?,https://sanctioned-suicide.net/threads/how-to-overcome-the-guilt.172695/,49,0,Saturday at 12:46 PM,['Help']
Kill A Pedophile Today!,https://sanctioned-suicide.net/threads/kill-a-pedophile-today.172640/,526,14,Friday at 8:57 PM,['Discussion']
Death is the cure,https://sanctioned-suicide.net/threads/death-is-the-cure.172690/,134,2,Saturday at 11:14 AM,['Venting']
OD cafeine,https://sanctioned-suicide.net/threads/od-cafeine.172681/,169,11,Saturday at 8:23 AM,['none']
Summer is the worst,https://sanctioned-suicide.net/threads/summer-is-the-worst.172475/,491,26,Thursday at 11:30 AM,['Venting']
Do you ever feel like your life isn’t that bad?,https://sanctioned-suicide.net/threads/do-you-ever-feel-like-your-life-isnt-that-bad.158493/,1K,60,"Apr 1, 2024",['none']
Goodbye - SN,https://sanctioned-suicide.net/threads/goodbye-sn.171980/,4K,82,"Jul 13, 2024",['Method']
How much Hate do you have?,https://sanctioned-suicide.net/threads/how-much-hate-do-you-have.172655/,558,32,Saturday at 1:57 AM,['Discussion']
N details peru please,https://sanctioned-suicide.net/threads/n-details-peru-please.170674/,717,17,"Jul 2, 2024",['none']
Failed SN (edit but was actually S Nitrate)attempt despite keeping down 35g of 99.5% lab pure,https://sanctioned-suicide.net/threads/failed-sn-edit-but-was-actually-s-nitrate-attempt-despite-keeping-down-35g-of-99-5-lab-pure.172592/,827,24,Friday at 10:23 AM,['Story']
SN PL Wrong orders / Issues,https://sanctioned-suicide.net/threads/sn-pl-wrong-orders-issues.168739/,864,20,"Jun 15, 2024",['Help']
Can't find info to make a gameplan to CTB here with the resources available to me. Plz help?,https://sanctioned-suicide.net/threads/cant-find-info-to-make-a-gameplan-to-ctb-here-with-the-resources-available-to-me-plz-help.146538/,776,11,"Dec 26, 2023",['Help']
Did anyone test their N?,https://sanctioned-suicide.net/threads/did-anyone-test-their-n.172685/,107,3,Saturday at 9:00 AM,['none']
Close To Attempting,https://sanctioned-suicide.net/threads/close-to-attempting.172684/,150,6,Saturday at 8:58 AM,['none']
Should I use adult diapers for SN?,https://sanctioned-suicide.net/threads/should-i-use-adult-diapers-for-sn.172673/,267,10,Saturday at 7:01 AM,['none']
"As soon as you openly declare yourself suicidal, you lose your rights in society like a traitor or dissenter",https://sanctioned-suicide.net/threads/as-soon-as-you-openly-declare-yourself-suicidal-you-lose-your-rights-in-society-like-a-traitor-or-dissenter.172668/,229,13,Saturday at 5:33 AM,['Venting']
Insensatez | How insensitive,https://sanctioned-suicide.net/threads/insensatez-how-insensitive.172558/,140,2,Friday at 4:50 AM,['none']
"(Extremely Nsfw) Russian teenager commit suicide with methadone , streaming everything in discord server , only to be found by his parents",https://sanctioned-suicide.net/threads/extremely-nsfw-russian-teenager-commit-suicide-with-methadone-streaming-everything-in-discord-server-only-to-be-found-by-his-parents.171091/,2K,29,"Jul 5, 2024",['NSFW']
Is methadone OD better than SN?,https://sanctioned-suicide.net/threads/is-methadone-od-better-than-sn.172677/,156,5,Saturday at 7:42 AM,['none']
Just want to be at peace,https://sanctioned-suicide.net/threads/just-want-to-be-at-peace.168173/,400,2,"Jun 10, 2024",['Venting']
Songs to CTB?,https://sanctioned-suicide.net/threads/songs-to-ctb.167037/,552,23,"May 31, 2024",['Discussion']
One day closer,https://sanctioned-suicide.net/threads/one-day-closer.172679/,68,1,Saturday at 7:53 AM,['none']
Stuck in purgatory,https://sanctioned-suicide.net/threads/stuck-in-purgatory.171634/,144,1,"Jul 10, 2024",['Venting']
Everybody ignores you until they need you.,https://sanctioned-suicide.net/threads/everybody-ignores-you-until-they-need-you.172635/,128,5,Friday at 7:48 PM,['Venting']
Need to CTB ASAP,https://sanctioned-suicide.net/threads/need-to-ctb-asap.172649/,160,1,Friday at 11:19 PM,['Venting']
Life is disgusting,https://sanctioned-suicide.net/threads/life-is-disgusting.170790/,346,8,"Jul 3, 2024",['none']
What do you want after ctb: Eternal non-existence or going to heaven to be with your pets?,https://sanctioned-suicide.net/threads/what-do-you-want-after-ctb-eternal-non-existence-or-going-to-heaven-to-be-with-your-pets.170931/,728,49,"Jul 4, 2024",['Discussion']
I cannot take it anymore,https://sanctioned-suicide.net/threads/i-cannot-take-it-anymore.172544/,162,3,Friday at 12:42 AM,['none']
I need some advice,https://sanctioned-suicide.net/threads/i-need-some-advice.172634/,117,4,Friday at 7:34 PM,['Venting']
Sleep Induced Blurbs,https://sanctioned-suicide.net/threads/sleep-induced-blurbs.172652/,75,1,Saturday at 12:46 AM,['none']
Will taking benzos in the middle of the day help combat SI for drinking SN,https://sanctioned-suicide.net/threads/will-taking-benzos-in-the-middle-of-the-day-help-combat-si-for-drinking-sn.172664/,86,3,Saturday at 4:39 AM,['none']
Looking for helium (or nitrogen) in Belgium,https://sanctioned-suicide.net/threads/looking-for-helium-or-nitrogen-in-belgium.171253/,211,3,"Jul 7, 2024",['Help']
Falling alseep and then drowning?,https://sanctioned-suicide.net/threads/falling-alseep-and-then-drowning.172660/,132,3,Saturday at 3:27 AM,['none']
I SH'd for the first time today.,https://sanctioned-suicide.net/threads/i-shd-for-the-first-time-today.172297/,678,31,Tuesday at 5:08 PM,['Venting']
"I found the SN, but there’s a problem",https://sanctioned-suicide.net/threads/i-found-the-sn-but-theres-a-problem.172593/,306,9,Friday at 10:27 AM,['Discussion']
Would taking a sleeping pill help with the SN method?,https://sanctioned-suicide.net/threads/would-taking-a-sleeping-pill-help-with-the-sn-method.170335/,263,3,"Jun 29, 2024",['Method']
Switzerland BANS the Sarco pod nitrogen hypoxia device and threatens prosecution!,https://sanctioned-suicide.net/threads/switzerland-bans-the-sarco-pod-nitrogen-hypoxia-device-and-threatens-prosecution.171580/,974,17,"Jul 10, 2024",['Method']
,https://sanctioned-suicide.net/threads/cocktail-of-pills.172548/,,,,['']
,https://sanctioned-suicide.net/threads/exposing-angus-crawford-and-the-bbc-for-accidently-promoting-an-sn-source-and-some-other-stuff.154152/,,,,['none']
,https://sanctioned-suicide.net/threads/which-method-s-would-you-never-do-and-why.169748/,,,,['none']
,https://sanctioned-suicide.net/threads/goodbye-thread.172103/,,,,['none']
,https://sanctioned-suicide.net/threads/those-of-you-who-are-married-how-are-you-getting-things-in-order-for-your-spouse-to-make-it-easier-on-them.171363/,,,,['']
,https://sanctioned-suicide.net/threads/sn-from-sd.172643/,,,,['']
,https://sanctioned-suicide.net/threads/will-you-kill-yourself-yes-or-no.164195/,,,,['none']
,https://sanctioned-suicide.net/threads/suffocating-while-asleep.169392/,,,,['none']
,https://sanctioned-suicide.net/threads/what-if-the-last-moments-you-start-to-realize-this-is-it.172082/,,10,"Jul 14, 2024",['none']
AI,https://sanctioned-suicide.net/threads/ai.172642/,189,6,Friday at 9:19 PM,['none']
Feeling utterly miserable,https://sanctioned-suicide.net/threads/feeling-utterly-miserable.172637/,112,4,Friday at 8:08 PM,['Venting']
Is the night-night method actually work?,https://sanctioned-suicide.net/threads/is-the-night-night-method-actually-work.170336/,607,4,"Jun 29, 2024",['none']
is there even any point of living just for other people??,https://sanctioned-suicide.net/threads/is-there-even-any-point-of-living-just-for-other-people.172500/,227,8,Thursday at 2:56 PM,['Venting']
Benadryl,https://sanctioned-suicide.net/threads/benadryl.167252/,1K,30,"Jun 2, 2024",['Method']
Is it possible to aquire SN on the clear net?,https://sanctioned-suicide.net/threads/is-it-possible-to-aquire-sn-on-the-clear-net.169174/,613,13,"Jun 19, 2024",['Help']
Having a personality disorder is killing me,https://sanctioned-suicide.net/threads/having-a-personality-disorder-is-killing-me.172477/,328,11,Thursday at 11:51 AM,['Venting']
Feedback request on night night method,https://sanctioned-suicide.net/threads/feedback-request-on-night-night-method.170915/,214,2,"Jul 4, 2024",['none']
Which RC benzo for SN?,https://sanctioned-suicide.net/threads/which-rc-benzo-for-sn.172587/,114,2,Friday at 9:24 AM,['none']
Why did so many women told my that I should unalive myself?,https://sanctioned-suicide.net/threads/why-did-so-many-women-told-my-that-i-should-unalive-myself.170134/,617,25,"Jun 27, 2024",['Discussion']
Anyone else seen these silly videos?,https://sanctioned-suicide.net/threads/anyone-else-seen-these-silly-videos.169918/,572,8,"Jun 25, 2024",['none']
Thank you guys for everything,https://sanctioned-suicide.net/threads/thank-you-guys-for-everything.171433/,350,10,"Jul 9, 2024",['none']
