Title,Link,Views,Replies,Date,Labels
,https://sanctioned-suicide.net/threads/any-medication-that-reduce-fear.171553/,159,3,"Jul 10, 2024",['none']
[EN/PT-BR] My sodium nitrite,https://sanctioned-suicide.net/threads/en-pt-br-my-sodium-nitrite.170739/,526,10,"Jul 2, 2024",['none']
Trying to be normal ruined me,https://sanctioned-suicide.net/threads/trying-to-be-normal-ruined-me.171515/,165,1,"Jul 9, 2024",['Venting']
"My SN plan, please read",https://sanctioned-suicide.net/threads/my-sn-plan-please-read.171222/,427,6,"Jul 7, 2024",['none']
How I almost CTB with water - on accident -,https://sanctioned-suicide.net/threads/how-i-almost-ctb-with-water-on-accident.171505/,400,6,"Jul 9, 2024",['Venting']
"Fentanyl transdermal patches (Zentiva, 50mcg) methods please. Need people who really understand this and how it works",https://sanctioned-suicide.net/threads/fentanyl-transdermal-patches-zentiva-50mcg-methods-please-need-people-who-really-understand-this-and-how-it-works.161978/,1K,32,"Apr 25, 2024",['none']
Weight and other aspects of N drinking,https://sanctioned-suicide.net/threads/weight-and-other-aspects-of-n-drinking.169324/,621,18,"Jun 20, 2024",['Help']
question about SN seller in europe,https://sanctioned-suicide.net/threads/question-about-sn-seller-in-europe.171055/,163,3,"Jul 5, 2024",['Help']
Methylphenidate?,https://sanctioned-suicide.net/threads/methylphenidate.169782/,281,12,"Jun 24, 2024",['Help']
The most effective method is to piss off a Mexican cartel publically and become a puta madre,https://sanctioned-suicide.net/threads/the-most-effective-method-is-to-piss-off-a-mexican-cartel-publically-and-become-a-puta-madre.171554/,190,2,"Jul 10, 2024",['Method']
i don't want to play this game of life,https://sanctioned-suicide.net/threads/i-dont-want-to-play-this-game-of-life.170887/,457,15,"Jul 4, 2024",['none']
NOT Reliable Methods To CTB (MEGATHREAD),https://sanctioned-suicide.net/threads/not-reliable-methods-to-ctb-megathread.164866/,2K,14,"May 14, 2024",['Resource']
Help with testing sn,https://sanctioned-suicide.net/threads/help-with-testing-sn.171033/,143,1,"Jul 5, 2024",['none']
Does SN cause seizures?,https://sanctioned-suicide.net/threads/does-sn-cause-seizures.171550/,105,9,"Jul 10, 2024",['Help']
I’m finally done,https://sanctioned-suicide.net/threads/im-finally-done.171551/,99,0,"Jul 10, 2024",['none']
Gelsemium as a method,https://sanctioned-suicide.net/threads/gelsemium-as-a-method.171111/,232,3,"Jul 6, 2024",['none']
Hydrogen Sulphide help,https://sanctioned-suicide.net/threads/hydrogen-sulphide-help.169709/,439,16,"Jun 24, 2024",['Help']
"I hate when people misconstrue my problems or make comments like, ""you're just a little depressed""",https://sanctioned-suicide.net/threads/i-hate-when-people-misconstrue-my-problems-or-make-comments-like-youre-just-a-little-depressed.170617/,571,12,"Jul 1, 2024",['Venting']
"Overcoming Anxiety, SI When Suicide is Logical",https://sanctioned-suicide.net/threads/overcoming-anxiety-si-when-suicide-is-logical.171541/,199,3,"Jul 10, 2024",['none']
Vent - Intense Emotions,https://sanctioned-suicide.net/threads/vent-intense-emotions.171548/,76,0,"Jul 10, 2024",['Venting']
Just an Introduction,https://sanctioned-suicide.net/threads/just-an-introduction.171525/,201,14,"Jul 9, 2024",['none']
I had the worst day in a while,https://sanctioned-suicide.net/threads/i-had-the-worst-day-in-a-while.171546/,79,0,"Jul 10, 2024",['Story']
I hate it..I can't take it anymore,https://sanctioned-suicide.net/threads/i-hate-it-i-cant-take-it-anymore.171542/,142,1,"Jul 10, 2024",['Venting']
Again and again,https://sanctioned-suicide.net/threads/again-and-again.171540/,77,0,"Jul 10, 2024",['none']
I don’t want to die I just want to sleep forever,https://sanctioned-suicide.net/threads/i-dont-want-to-die-i-just-want-to-sleep-forever.171488/,265,8,"Jul 9, 2024",['none']
Dishonor,https://sanctioned-suicide.net/threads/dishonor.171538/,77,0,"Jul 10, 2024",['Venting']
My suicide date,https://sanctioned-suicide.net/threads/my-suicide-date.152317/,915,13,"Feb 14, 2024",['none']
Cut ties with an old friend,https://sanctioned-suicide.net/threads/cut-ties-with-an-old-friend.171532/,111,1,"Jul 9, 2024",['none']
"Need a method that works ASAP, anything that you would already have at home or be able to do without buying anything",https://sanctioned-suicide.net/threads/need-a-method-that-works-asap-anything-that-you-would-already-have-at-home-or-be-able-to-do-without-buying-anything.171501/,250,4,"Jul 9, 2024",['Help']
Why is emotional pain seen as lesser?,https://sanctioned-suicide.net/threads/why-is-emotional-pain-seen-as-lesser.171461/,205,11,"Jul 9, 2024",['none']
"""Suicidal people don't really want to die, they just want a better life""",https://sanctioned-suicide.net/threads/suicidal-people-dont-really-want-to-die-they-just-want-a-better-life.168920/,2K,57,"Jun 16, 2024",['none']
SN water,https://sanctioned-suicide.net/threads/sn-water.171528/,87,0,"Jul 9, 2024",['none']
LF a compassionate friend til my end </3 (I have OCD but you don't have to),https://sanctioned-suicide.net/threads/lf-a-compassionate-friend-til-my-end-3-i-have-ocd-but-you-dont-have-to.171526/,112,1,"Jul 9, 2024",['Help']
No happiness,https://sanctioned-suicide.net/threads/no-happiness.171520/,120,7,"Jul 9, 2024",['none']
Everything’s in working order,https://sanctioned-suicide.net/threads/everythings-in-working-order.171509/,140,2,"Jul 9, 2024",['none']
psych ward,https://sanctioned-suicide.net/threads/psych-ward.171411/,343,15,"Jul 8, 2024",['none']
Body,https://sanctioned-suicide.net/threads/body.171516/,111,3,"Jul 9, 2024",['Help']
Why is this reality so seemingly cold and silent? Why can't I just know if I'm damned?,https://sanctioned-suicide.net/threads/why-is-this-reality-so-seemingly-cold-and-silent-why-cant-i-just-know-if-im-damned.171517/,135,0,"Jul 9, 2024",['Venting']
SN how necessary are antacids?,https://sanctioned-suicide.net/threads/sn-how-necessary-are-antacids.171497/,114,2,"Jul 9, 2024",['Method']
,https://sanctioned-suicide.net/threads/body.171513/,,,,['']
,https://sanctioned-suicide.net/threads/lasik-destroyed-my-eyes-in-constant-pain-and-bound-to-my-apartment.169968/,,,,['']
,https://sanctioned-suicide.net/threads/what-is-the-problem-with-taking-fentanyl-by-the-mouth.170344/,,,,['none']
,https://sanctioned-suicide.net/threads/ordering-sn-europe.165922/,,,,['']
,https://sanctioned-suicide.net/threads/depression-megathread.143116/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-and-customs.171502/,,,,['']
,https://sanctioned-suicide.net/threads/guns-firearms-megathread.9042/,,,,['']
,https://sanctioned-suicide.net/threads/anxiety-panic-ocd-intrusive-thoughts-support-megathread.143497/,,,,['']
,https://sanctioned-suicide.net/threads/vote-please-would-you-rather-die-tonight-in-your-sleep-or-win-100-million-in-the-lottery.170690/,,,,['none']
How to preserve N after opening,https://sanctioned-suicide.net/threads/how-to-preserve-n-after-opening.167765/,584,16,"Jun 6, 2024",['none']
happy birthday to me :),https://sanctioned-suicide.net/threads/happy-birthday-to-me.171453/,189,15,"Jul 9, 2024",['none']
CAN sees 15.4% increase in MAiD between 2022 and 2023,https://sanctioned-suicide.net/threads/can-sees-15-4-increase-in-maid-between-2022-and-2023.171491/,133,3,"Jul 9, 2024",['none']
Bringing this “topic” into a relationship?,https://sanctioned-suicide.net/threads/bringing-this-topic-into-a-relationship.169402/,366,12,"Jun 20, 2024",['Help']
Have any of you earnestly tried your best down a religious/spiritual/newage path with no results at curbing your SI or life circumstances?,https://sanctioned-suicide.net/threads/have-any-of-you-earnestly-tried-your-best-down-a-religious-spiritual-newage-path-with-no-results-at-curbing-your-si-or-life-circumstances.170055/,361,19,"Jun 27, 2024",['none']
Catched the bus - goodbye,https://sanctioned-suicide.net/threads/catched-the-bus-goodbye.171321/,492,11,"Jul 9, 2024",['none']
Things to do before CTB,https://sanctioned-suicide.net/threads/things-to-do-before-ctb.171481/,107,3,"Jul 9, 2024",['Discussion']
Could someone who maybe has been in this position before try to explain why there are people like this ?,https://sanctioned-suicide.net/threads/could-someone-who-maybe-has-been-in-this-position-before-try-to-explain-why-there-are-people-like-this.170694/,206,4,"Jul 2, 2024",['Venting']
what the fuck do i want from myself,https://sanctioned-suicide.net/threads/what-the-fuck-do-i-want-from-myself.171054/,186,2,"Jul 5, 2024",['Story']
Has Anyone Tried This for PAINLESS Suicide? (Video attached),https://sanctioned-suicide.net/threads/has-anyone-tried-this-for-painless-suicide-video-attached.169469/,403,1,"Jun 21, 2024",['Help']
Hyperventilation,https://sanctioned-suicide.net/threads/hyperventilation-help.171484/,76,0,"Jul 9, 2024",['Help']
Sodium Nitrite,https://sanctioned-suicide.net/threads/sodium-nitrite.171479/,215,3,"Jul 9, 2024",['none']
The fact that death is permanent is exactly why I’d wish for it,https://sanctioned-suicide.net/threads/the-fact-that-death-is-permanent-is-exactly-why-id-wish-for-it.168384/,367,5,"Jun 12, 2024",['Venting']
Why do most people not consider suicide as a solution to all of their issues?,https://sanctioned-suicide.net/threads/why-do-most-people-not-consider-suicide-as-a-solution-to-all-of-their-issues.170085/,1K,44,"Jun 27, 2024",['Discussion']
Trip to Peru for N,https://sanctioned-suicide.net/threads/trip-to-peru-for-n.171477/,114,0,"Jul 9, 2024",['Method']
Feasibility of making your own SN,https://sanctioned-suicide.net/threads/feasibility-of-making-your-own-sn.171469/,159,1,"Jul 9, 2024",['Discussion']
"If you could disassociate from your problems for the rest of your life without interruption, would you?",https://sanctioned-suicide.net/threads/if-you-could-disassociate-from-your-problems-for-the-rest-of-your-life-without-interruption-would-you.171154/,130,3,"Jul 6, 2024",['Discussion']
I'm giving up on treatment,https://sanctioned-suicide.net/threads/im-giving-up-on-treatment.171467/,179,4,"Jul 9, 2024",['Venting']
"My demented grandma is dying, I wish she could’ve found peace sooner",https://sanctioned-suicide.net/threads/my-demented-grandma-is-dying-i-wish-she-couldve-found-peace-sooner.168915/,317,6,"Jun 16, 2024",['Story']
What mental health problems do you have?,https://sanctioned-suicide.net/threads/what-mental-health-problems-do-you-have.171449/,255,24,"Jul 9, 2024",['Discussion']
Sodium Nitrite painful?,https://sanctioned-suicide.net/threads/sodium-nitrite-painful.171472/,211,2,"Jul 9, 2024",['none']
who wants N,https://sanctioned-suicide.net/threads/who-wants-n.162145/,2K,51,"Apr 26, 2024",['none']
Netherlands assisted suicide,https://sanctioned-suicide.net/threads/netherlands-assisted-suicide.140116/,725,11,"Nov 7, 2023",['none']
Back from the psych ward,https://sanctioned-suicide.net/threads/back-from-the-psych-ward.171037/,248,5,"Jul 5, 2024",['Venting']
how much cocaine would definitely kill me,https://sanctioned-suicide.net/threads/how-much-cocaine-would-definitely-kill-me.170141/,242,6,"Jun 27, 2024",['none']
how reliable is swb in a bathtub?,https://sanctioned-suicide.net/threads/how-reliable-is-swb-in-a-bathtub.171372/,260,5,"Jul 8, 2024",['Method']
Still no N to get?,https://sanctioned-suicide.net/threads/still-no-n-to-get.168040/,403,7,"Jun 9, 2024",['none']
Life is just dumb..,https://sanctioned-suicide.net/threads/life-is-just-dumb.171468/,92,0,"Jul 9, 2024",['Venting']
Is dmc legit?,https://sanctioned-suicide.net/threads/is-dmc-legit.170447/,839,25,"Jun 30, 2024",['none']
For any veterans on here,https://sanctioned-suicide.net/threads/for-any-veterans-on-here.171465/,100,1,"Jul 9, 2024",['none']
Doing unforgivable to stop SI,https://sanctioned-suicide.net/threads/doing-unforgivable-to-stop-si.171060/,2K,70,"Jul 5, 2024",['none']
Just need validation,https://sanctioned-suicide.net/threads/just-need-validation.171462/,111,2,"Jul 9, 2024",['Venting']
How to induce damage to your amygdala?,https://sanctioned-suicide.net/threads/how-to-induce-damage-to-your-amygdala.168519/,724,28,"Jun 13, 2024",['none']
Anhedonia from Psychiatric Medications,https://sanctioned-suicide.net/threads/anhedonia-from-psychiatric-medications.169945/,414,10,"Jun 26, 2024",['Story']
i need to scream at the top of my lungs until i lose my voice,https://sanctioned-suicide.net/threads/i-need-to-scream-at-the-top-of-my-lungs-until-i-lose-my-voice.171074/,88,1,"Jul 5, 2024",['Venting']
Another morning,https://sanctioned-suicide.net/threads/another-morning.171460/,71,2,"Jul 9, 2024",['Venting']
Should I Stop My Medication?,https://sanctioned-suicide.net/threads/should-i-stop-my-medication.169849/,278,8,"Jun 25, 2024",['Help']
how do i tell my bf im ready to ctb and not have him freak out?,https://sanctioned-suicide.net/threads/how-do-i-tell-my-bf-im-ready-to-ctb-and-not-have-him-freak-out.171368/,439,19,"Jul 8, 2024",['none']
Does anybody what happened to Funeral Cry ?,https://sanctioned-suicide.net/threads/does-anybody-what-happened-to-funeral-cry.171079/,2K,30,"Jul 5, 2024",['none']
Making suicide a human right,https://sanctioned-suicide.net/threads/making-suicide-a-human-right.139568/,415,7,"Nov 3, 2023",['none']
Tilidin and Alcohol?,https://sanctioned-suicide.net/threads/tilidin-and-alcohol.168529/,141,2,"Jun 13, 2024",['Method']
,https://sanctioned-suicide.net/threads/dark-web-risks.171409/,,,,['none']
,https://sanctioned-suicide.net/threads/songs.171457/,,,,['none']
,https://sanctioned-suicide.net/threads/partners-experience.171436/,,,,['none']
,https://sanctioned-suicide.net/threads/anyone-in-their-40s-here.170010/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-avoid-possible-wellness-check.171455/,,,,['none']
,https://sanctioned-suicide.net/threads/i-dont-want-to-die-but-i-cant-live-like-this.171355/,,,,['none']
,https://sanctioned-suicide.net/threads/benzo-for-sn.171452/,,,,['none']
,https://sanctioned-suicide.net/threads/dying-on-your-birthday.171240/,,,,['none']
,https://sanctioned-suicide.net/threads/euthanasia-in-belgium.140173/,,,,['']
,https://sanctioned-suicide.net/threads/vent-poem-thingy.171387/,,,,['Venting']
Would any aquarium test kit work for testing SN?,https://sanctioned-suicide.net/threads/would-any-aquarium-test-kit-work-for-testing-sn.171447/,94,2,"Jul 9, 2024",['none']
A very insightful video into assisted suicide I find helps me with my end of life choices,https://sanctioned-suicide.net/threads/a-very-insightful-video-into-assisted-suicide-i-find-helps-me-with-my-end-of-life-choices.171323/,279,7,"Jul 8, 2024",['Resource']
Advice on what to do,https://sanctioned-suicide.net/threads/advice-on-what-to-do.171400/,139,1,"Jul 8, 2024",['Venting']
My LDR boyfriend cheated on me,https://sanctioned-suicide.net/threads/my-ldr-boyfriend-cheated-on-me.169964/,396,16,"Jun 26, 2024",['Venting']
SN Consequences,https://sanctioned-suicide.net/threads/sn-consequences.171179/,381,10,"Jul 6, 2024",['none']
"Waiting for metoclopramide, propranolol and clonazepam to come",https://sanctioned-suicide.net/threads/waiting-for-metoclopramide-propranolol-and-clonazepam-to-come.161123/,563,12,"Apr 19, 2024",['Venting']
I hate waking up alone,https://sanctioned-suicide.net/threads/i-hate-waking-up-alone.171427/,244,10,"Jul 8, 2024",['none']
i dream to DIE IN MY SLEEP🤤🤤🤤,https://sanctioned-suicide.net/threads/i-dream-to-die-in-my-sleep.170857/,470,20,"Jul 3, 2024",['none']
My birthday is in 4 hours and i'm dreading it,https://sanctioned-suicide.net/threads/my-birthday-is-in-4-hours-and-im-dreading-it.171445/,95,0,"Jul 9, 2024",['Venting']
My first (hopefully last) serious attempt,https://sanctioned-suicide.net/threads/my-first-hopefully-last-serious-attempt.170945/,653,15,"Jul 4, 2024",['none']
How can one get the good SN in Canada,https://sanctioned-suicide.net/threads/how-can-one-get-the-good-sn-in-canada.171444/,69,0,"Jul 9, 2024",['none']
Predators everywhere,https://sanctioned-suicide.net/threads/predators-everywhere.127250/,2K,31,"Jul 26, 2023",['Discussion']
my CTB plan,https://sanctioned-suicide.net/threads/my-ctb-plan.171406/,269,10,"Jul 8, 2024",['Method']
Any lost their jobs?,https://sanctioned-suicide.net/threads/any-lost-their-jobs.171360/,333,12,"Jul 8, 2024",['none']
Critique the Feasibility of My Plan & Offer Me Practical Tips,https://sanctioned-suicide.net/threads/critique-the-feasibility-of-my-plan-offer-me-practical-tips.171437/,232,0,"Jul 9, 2024",['Help']
Why do I feel this sick after I stopped drinking?,https://sanctioned-suicide.net/threads/why-do-i-feel-this-sick-after-i-stopped-drinking.171380/,194,11,"Jul 8, 2024",['none']
How do I find people who sell benzos?,https://sanctioned-suicide.net/threads/how-do-i-find-people-who-sell-benzos.171434/,157,2,"Jul 9, 2024",['Help']
How to Come Back from Dissociation,https://sanctioned-suicide.net/threads/how-to-come-back-from-dissociation.171193/,309,8,"Jul 7, 2024",['none']
Rollercoaster of life,https://sanctioned-suicide.net/threads/rollercoaster-of-life.171435/,61,0,"Jul 9, 2024",['Venting']
Making a final effort to be fully understood.,https://sanctioned-suicide.net/threads/making-a-final-effort-to-be-fully-understood.170994/,140,2,"Jul 5, 2024",['Discussion']
trans rant,https://sanctioned-suicide.net/threads/trans-rant.170601/,246,3,"Jul 1, 2024",['Venting']
How cruel is it that this is our one shot at existence?,https://sanctioned-suicide.net/threads/how-cruel-is-it-that-this-is-our-one-shot-at-existence.171430/,135,3,"Jul 9, 2024",['Venting']
no interest in anything,https://sanctioned-suicide.net/threads/no-interest-in-anything.170784/,291,8,"Jul 3, 2024",['none']
Strategies to LESSER FAMILLY SUFERRING after CTB (My Plan),https://sanctioned-suicide.net/threads/strategies-to-lesser-familly-suferring-after-ctb-my-plan.164805/,2K,19,"May 14, 2024",['Method']
bought SN UR ( Universal Reagent) this is a new grade,https://sanctioned-suicide.net/threads/bought-sn-ur-universal-reagent-this-is-a-new-grade.171423/,208,4,"Jul 8, 2024",['none']
Who in their right mind (literally) would ever call doctors or one of those hotlines if they have thoughts of ctb?,https://sanctioned-suicide.net/threads/who-in-their-right-mind-literally-would-ever-call-doctors-or-one-of-those-hotlines-if-they-have-thoughts-of-ctb.171388/,342,15,"Jul 8, 2024",['Venting']
I am going to kill myself this year because I am going to lose everything,https://sanctioned-suicide.net/threads/i-am-going-to-kill-myself-this-year-because-i-am-going-to-lose-everything.171078/,503,7,"Jul 5, 2024",['none']
Intended to do it this week but too close to mum's birthday,https://sanctioned-suicide.net/threads/intended-to-do-it-this-week-but-too-close-to-mums-birthday.171415/,85,1,"Jul 8, 2024",['Venting']
Partial hanging question,https://sanctioned-suicide.net/threads/partial-hanging-question.168450/,611,2,"Jun 12, 2024",['none']
the human brain is stupid (survival instinct),https://sanctioned-suicide.net/threads/the-human-brain-is-stupid-survival-instinct.171416/,154,4,"Jul 8, 2024",['Discussion']
The Devil,https://sanctioned-suicide.net/threads/the-devil.171424/,111,0,"Jul 8, 2024",['Venting']
Cherry extract posioning,https://sanctioned-suicide.net/threads/cherry-extract-posioning.163137/,519,12,"May 2, 2024",['none']
"to those who surivived overdosing, did it hurt at all after you took the pills?",https://sanctioned-suicide.net/threads/to-those-who-surivived-overdosing-did-it-hurt-at-all-after-you-took-the-pills.171421/,109,0,"Jul 8, 2024",['none']
Worth it using the dark web for SN?,https://sanctioned-suicide.net/threads/worth-it-using-the-dark-web-for-sn.131168/,432,7,"Aug 27, 2023",['none']
Anyone near the Bay Area California?,https://sanctioned-suicide.net/threads/anyone-near-the-bay-area-california.171419/,79,0,"Jul 8, 2024",['none']
"If you can never have the life you want, then what's the point of living?",https://sanctioned-suicide.net/threads/if-you-can-never-have-the-life-you-want-then-whats-the-point-of-living.171404/,233,7,"Jul 8, 2024",['Venting']
Suicide will always be painful regardless of method because the human body was designed to fight agaisnt danger.,https://sanctioned-suicide.net/threads/suicide-will-always-be-painful-regardless-of-method-because-the-human-body-was-designed-to-fight-agaisnt-danger.168890/,523,11,"Jun 16, 2024",['none']
SN details PM please,https://sanctioned-suicide.net/threads/sn-details-pm-please.171417/,86,0,"Jul 8, 2024",['Help']
Existence is a prison that was imposed by those selfish enough to procreate,https://sanctioned-suicide.net/threads/existence-is-a-prison-that-was-imposed-by-those-selfish-enough-to-procreate.169011/,781,22,"Jun 17, 2024",['Venting']
Assisted sucide-anybody knows details?,https://sanctioned-suicide.net/threads/assisted-sucide-anybody-knows-details.171414/,96,1,"Jul 8, 2024",['none']
,https://sanctioned-suicide.net/threads/anyone-in-california-looking-for-a-ctb-partner.169837/,,,,['none']
,https://sanctioned-suicide.net/threads/ctb-unfair-for-closed-ones.171410/,,,,['none']
,https://sanctioned-suicide.net/threads/any-other-people-from-spain.119556/,,,,['']
,https://sanctioned-suicide.net/threads/jumping-spot-in-nova-scotia-canada.171354/,,,,['']
,https://sanctioned-suicide.net/threads/ctb-partner-in-south-korea-japan.171408/,,,,['none']
,https://sanctioned-suicide.net/threads/what-puts-you-off-of-jumping.170443/,,,,['']
,https://sanctioned-suicide.net/threads/drowning-a-viable-option.171214/,,,,['none']
,https://sanctioned-suicide.net/threads/is-this-a-good-way-to-go.171169/,,,,['Method']
Are there people you would never want to attended your funeral?,https://sanctioned-suicide.net/threads/are-there-people-you-would-never-want-to-attended-your-funeral.171319/,277,17,"Jul 8, 2024",['none']
August deadline,https://sanctioned-suicide.net/threads/august-deadline.171396/,94,1,"Jul 8, 2024",['Venting']
Planning to CTB today,https://sanctioned-suicide.net/threads/planning-to-ctb-today.171326/,379,17,"Jul 8, 2024",['Venting']
Going Today - Last call for Advice,https://sanctioned-suicide.net/threads/going-today-last-call-for-advice.170903/,351,4,"Jul 4, 2024",['none']
SN quite easy to get but... other medecines.. how ?,https://sanctioned-suicide.net/threads/sn-quite-easy-to-get-but-other-medecines-how.171125/,368,11,"Jul 6, 2024",['none']
DMC test,https://sanctioned-suicide.net/threads/dmc-test.170068/,204,2,"Jun 27, 2024",['none']
"""getting better""",https://sanctioned-suicide.net/threads/getting-better.171395/,74,0,"Jul 8, 2024",['Venting']
SN with just meto?,https://sanctioned-suicide.net/threads/sn-with-just-meto.171385/,166,5,"Jul 8, 2024",['Help']
Uk Sn source ???,https://sanctioned-suicide.net/threads/uk-sn-source.171394/,104,0,"Jul 8, 2024",['Help']
Sn panic,https://sanctioned-suicide.net/threads/sn-panic.171359/,251,6,"Jul 8, 2024",['none']
Attempting to CTB soon with Fent and Xan,https://sanctioned-suicide.net/threads/attempting-to-ctb-soon-with-fent-and-xan.171364/,130,2,"Jul 8, 2024",['none']
"i'm planning to do this method as soon as possible, can someone tell me if it will really work?",https://sanctioned-suicide.net/threads/im-planning-to-do-this-method-as-soon-as-possible-can-someone-tell-me-if-it-will-really-work.171334/,303,7,"Jul 8, 2024",['none']
Partial Hanging and SI,https://sanctioned-suicide.net/threads/partial-hanging-and-si.171369/,271,2,"Jul 8, 2024",['none']
Buy Sodium Nitrate,https://sanctioned-suicide.net/threads/buy-sodium-nitrate.171390/,240,3,"Jul 8, 2024",['Method']
You know life is shit when you're on SaSu on your birthday.,https://sanctioned-suicide.net/threads/you-know-life-is-shit-when-youre-on-sasu-on-your-birthday.171144/,335,19,"Jul 6, 2024",['Venting']
reductor enough?,https://sanctioned-suicide.net/threads/reductor-enough.170629/,107,2,"Jul 2, 2024",['Method']
Can I self-deliver with this product?,https://sanctioned-suicide.net/threads/can-i-self-deliver-with-this-product.171389/,119,2,"Jul 8, 2024",['Method']
Conflicted with leaving someone,https://sanctioned-suicide.net/threads/conflicted-with-leaving-someone.171365/,170,5,"Jul 8, 2024",['Venting']
Somebody help me help another person with their toxic relationship,https://sanctioned-suicide.net/threads/somebody-help-me-help-another-person-with-their-toxic-relationship.168240/,402,15,"Jun 11, 2024",['none']
I can’t take this.,https://sanctioned-suicide.net/threads/i-cant-take-this.171352/,228,2,"Jul 8, 2024",['Venting']
how legit does my plan sound?,https://sanctioned-suicide.net/threads/how-legit-does-my-plan-sound.171381/,131,0,"Jul 8, 2024",['Help']
How to ctb fast!?...,https://sanctioned-suicide.net/threads/how-to-ctb-fast.171371/,266,4,"Jul 8, 2024",['Help']
SaSu Members’ Goal,https://sanctioned-suicide.net/threads/sasu-members-goal.171367/,194,6,"Jul 8, 2024",['none']
What sort of legal penalty is there for sending someone SN links?,https://sanctioned-suicide.net/threads/what-sort-of-legal-penalty-is-there-for-sending-someone-sn-links.169714/,473,7,"Jun 24, 2024",['none']
My SN plan,https://sanctioned-suicide.net/threads/my-sn-plan.171247/,423,11,"Jul 7, 2024",['none']
Why the train method?,https://sanctioned-suicide.net/threads/why-the-train-method.171346/,183,4,"Jul 8, 2024",['none']
A game we play to earn coins,https://sanctioned-suicide.net/threads/a-game-we-play-to-earn-coins.171306/,225,8,"Jul 7, 2024",['Venting']
tired of putting myself out there,https://sanctioned-suicide.net/threads/tired-of-putting-myself-out-there.171366/,78,0,"Jul 8, 2024",['Venting']
Why does SN get a reliability of 8,https://sanctioned-suicide.net/threads/why-does-sn-get-a-reliability-of-8.170333/,688,16,"Jun 29, 2024",['none']
scarred of death,https://sanctioned-suicide.net/threads/scarred-of-death.171361/,59,0,"Jul 8, 2024",['Discussion']
Suicide by chainsaw,https://sanctioned-suicide.net/threads/suicide-by-chainsaw.162972/,873,9,"May 1, 2024",['none']
"How to destroy all your accounts information/data/things post-mortem, possibly away from police.",https://sanctioned-suicide.net/threads/how-to-destroy-all-your-accounts-information-data-things-post-mortem-possibly-away-from-police.171351/,172,2,"Jul 8, 2024",['none']
should i take advil for sn? even if its harsh on stomacb,https://sanctioned-suicide.net/threads/should-i-take-advil-for-sn-even-if-its-harsh-on-stomacb.171353/,62,0,"Jul 8, 2024",['none']
why do people choose to live despite it all?,https://sanctioned-suicide.net/threads/why-do-people-choose-to-live-despite-it-all.171241/,567,26,"Jul 7, 2024",['none']
Talk me out of it... I'm really really close to tying a cord or bedsheet and hang from door frame,https://sanctioned-suicide.net/threads/talk-me-out-of-it-im-really-really-close-to-tying-a-cord-or-bedsheet-and-hang-from-door-frame.171328/,244,10,"Jul 8, 2024",['Venting']
CTB is literally all I can think about,https://sanctioned-suicide.net/threads/ctb-is-literally-all-i-can-think-about.171350/,78,0,"Jul 8, 2024",['Venting']
My location seriously fucks me over,https://sanctioned-suicide.net/threads/my-location-seriously-fucks-me-over.171347/,120,0,"Jul 8, 2024",['none']
"Please, answer me, is this life?",https://sanctioned-suicide.net/threads/please-answer-me-is-this-life.171303/,177,2,"Jul 7, 2024",['Venting']
Suffication,https://sanctioned-suicide.net/threads/suffication.171337/,118,4,"Jul 8, 2024",['none']
Stupid (but realistic) reflections on the corpse,https://sanctioned-suicide.net/threads/stupid-but-realistic-reflections-on-the-corpse.171341/,85,1,"Jul 8, 2024",['Discussion']
Suicide is not rational or irrational,https://sanctioned-suicide.net/threads/suicide-is-not-rational-or-irrational.171335/,115,3,"Jul 8, 2024",['Discussion']
SD- did something happen?,https://sanctioned-suicide.net/threads/sd-did-something-happen.170964/,394,4,"Jul 4, 2024",['none']
,https://sanctioned-suicide.net/threads/what-the-hell-is-life.171332/,,,,['']
,https://sanctioned-suicide.net/threads/insisting-that-suicidal-people-need-help-is-disgusting.167100/,,,,['']
,https://sanctioned-suicide.net/threads/ctb-partner-india.170769/,,,,['none']
,https://sanctioned-suicide.net/threads/how-to-ease-suffocation.171325/,,,,['']
,https://sanctioned-suicide.net/threads/need-a-method-asap.171333/,,,,['']
,https://sanctioned-suicide.net/threads/im-so-fucking-screwed.171329/,,,,['']
"Plan ""Z"" - in case I won't ctb, how can I get ready for the inevitable pain when I get older?",https://sanctioned-suicide.net/threads/plan-z-in-case-i-wont-ctb-how-can-i-get-ready-for-the-inevitable-pain-when-i-get-older.171286/,170,2,"Jul 7, 2024",['Discussion']
Who else literally doesn’t care about life anymore?,https://sanctioned-suicide.net/threads/who-else-literally-doesnt-care-about-life-anymore.171219/,370,15,"Jul 7, 2024",['Discussion']
Jumping method - Beachy Head UK - Anyone been here to check it out?,https://sanctioned-suicide.net/threads/jumping-method-beachy-head-uk-anyone-been-here-to-check-it-out.157512/,1K,20,"Mar 25, 2024",['Method']
"Jumping at Beachy Head fantasy, riding bike",https://sanctioned-suicide.net/threads/jumping-at-beachy-head-fantasy-riding-bike.171330/,92,0,"Jul 8, 2024",['Venting']
Beachy Head,https://sanctioned-suicide.net/threads/beachy-head.168644/,422,12,"Jun 14, 2024",['none']
Sn SD,https://sanctioned-suicide.net/threads/sn-sd.171273/,209,2,"Jul 7, 2024",['none']
