Title,Link,Views,Replies,Date,Labels
Terrible panick attack,https://sanctioned-suicide.net/threads/terrible-panick-attack.177665/,129,5,Wednesday at 12:11 PM,['none']
My reason for CTB,https://sanctioned-suicide.net/threads/my-reason-for-ctb.177638/,126,2,Wednesday at 6:55 AM,['none']
If you could go back in time would things change?,https://sanctioned-suicide.net/threads/if-you-could-go-back-in-time-would-things-change.151194/,470,22,"Feb 4, 2024",['none']
Someone Here Used Me...,https://sanctioned-suicide.net/threads/someone-here-used-me.176929/,1K,31,"Aug 29, 2024",['none']
I hate myself and I want me dead,https://sanctioned-suicide.net/threads/i-hate-myself-and-i-want-me-dead.168404/,407,2,"Jun 12, 2024",['Venting']
i have no idea what to do with myself,https://sanctioned-suicide.net/threads/i-have-no-idea-what-to-do-with-myself.177688/,127,1,Wednesday at 3:03 PM,['Venting']
"People who believe in life after death, what do you think will happen after you commit suicide?",https://sanctioned-suicide.net/threads/people-who-believe-in-life-after-death-what-do-you-think-will-happen-after-you-commit-suicide.172950/,484,20,"Jul 22, 2024",['none']
Any other TI's here?,https://sanctioned-suicide.net/threads/any-other-tis-here.166942/,2K,44,"May 31, 2024",['none']
I drunk one beer. Can i still take my SN ?,https://sanctioned-suicide.net/threads/i-drunk-one-beer-can-i-still-take-my-sn.177424/,245,9,"Sep 2, 2024",['Help']
someone writes from Italy?,https://sanctioned-suicide.net/threads/someone-writes-from-italy.177691/,70,1,Wednesday at 3:28 PM,['none']
Sn,https://sanctioned-suicide.net/threads/sn.175765/,836,25,"Aug 17, 2024",['none']
"September 4, 2027",https://sanctioned-suicide.net/threads/september-4-2027.177698/,172,4,Wednesday at 4:15 PM,['none']
my note,https://sanctioned-suicide.net/threads/my-note.177687/,105,2,Wednesday at 2:59 PM,['none']
Failed full hanging attempt,https://sanctioned-suicide.net/threads/failed-full-hanging-attempt.177667/,306,13,Wednesday at 12:31 PM,['none']
Letter to my ex my counselor had me write,https://sanctioned-suicide.net/threads/letter-to-my-ex-my-counselor-had-me-write.177697/,109,5,Wednesday at 4:10 PM,['Story']
I just want you back,https://sanctioned-suicide.net/threads/i-just-want-you-back.177690/,173,5,Wednesday at 3:14 PM,['none']
"Boyfriend broke up with me, life is falling apart",https://sanctioned-suicide.net/threads/boyfriend-broke-up-with-me-life-is-falling-apart.177695/,133,1,Wednesday at 4:04 PM,['Venting']
Alguém disposto a ctb juntos,https://sanctioned-suicide.net/threads/alguem-disposto-a-ctb-juntos.177696/,64,0,Wednesday at 4:07 PM,['none']
helium gas,https://sanctioned-suicide.net/threads/helium-gas.177693/,74,0,Wednesday at 3:50 PM,['none']
Guide on how to lose consciousness when hanging yourself (aka most common hanging mistakes),https://sanctioned-suicide.net/threads/guide-on-how-to-lose-consciousness-when-hanging-yourself-aka-most-common-hanging-mistakes.174897/,6K,64,"Aug 10, 2024",['Resource']
I can't take much more,https://sanctioned-suicide.net/threads/i-cant-take-much-more.177676/,88,3,Wednesday at 1:50 PM,['none']
hi? again. (I failed),https://sanctioned-suicide.net/threads/hi-again-i-failed.173720/,373,1,"Jul 29, 2024",['Help']
someone willing to CTB together,https://sanctioned-suicide.net/threads/someone-willing-to-ctb-together.177684/,99,1,Wednesday at 2:50 PM,['none']
What’s stopping me?,https://sanctioned-suicide.net/threads/whats-stopping-me.177016/,194,4,"Aug 29, 2024",['Venting']
I am disgusted by the human sexuality that brought me into this world.,https://sanctioned-suicide.net/threads/i-am-disgusted-by-the-human-sexuality-that-brought-me-into-this-world.177526/,518,23,"Sep 3, 2024",['Story']
Why IQ leads to destruction,https://sanctioned-suicide.net/threads/why-iq-leads-to-destruction.173098/,1K,44,"Jul 24, 2024",['none']
Has anyone considered VSED?,https://sanctioned-suicide.net/threads/has-anyone-considered-vsed.166006/,938,30,"May 23, 2024",['none']
i wish i was born a boy,https://sanctioned-suicide.net/threads/i-wish-i-was-born-a-boy.177418/,353,12,"Sep 2, 2024",['Discussion']
,https://sanctioned-suicide.net/threads/im-really-scared.177646/,,,,['']
,https://sanctioned-suicide.net/threads/si-is-a-motherfucker.169911/,,,,['']
,https://sanctioned-suicide.net/threads/how-bad-is-it-really-to-hop-a-train.138740/,,,,['none']
,https://sanctioned-suicide.net/threads/is-stabbing-my-neck-and-slicing-it-off-a-very-bad-idea.177530/,,,,['none']
,https://sanctioned-suicide.net/threads/no-one-to-to-talk-to.175506/,,,,['']
,https://sanctioned-suicide.net/threads/most-successful-methods.157891/,,,,['none']
,https://sanctioned-suicide.net/threads/how-do-you-know-when-is-the-right-time.177672/,,,,['none']
,https://sanctioned-suicide.net/threads/are-you-able-to-mask-your-suicidality.175899/,,,,['none']
,https://sanctioned-suicide.net/threads/hypochondria-health-anxiety.177581/,,,,['']
,https://sanctioned-suicide.net/threads/introduction-and-why-i-am-here.176645/,,4,"Aug 26, 2024",['Venting']
Thinking about doing it now,https://sanctioned-suicide.net/threads/thinking-about-doing-it-now.161602/,365,9,"Apr 22, 2024",['Venting']
"Guys, is there any quick and clean way to go? I’ve been stalling for too long",https://sanctioned-suicide.net/threads/guys-is-there-any-quick-and-clean-way-to-go-ive-been-stalling-for-too-long.154690/,283,1,"Mar 5, 2024",['none']
Involuntary hospitalization in Hungary,https://sanctioned-suicide.net/threads/involuntary-hospitalization-in-hungary.177670/,81,2,Wednesday at 12:43 PM,['none']
modern suicide image,https://sanctioned-suicide.net/threads/modern-suicide-image.174313/,1K,10,"Aug 4, 2024",['NSFW']
death from masturbation,https://sanctioned-suicide.net/threads/death-from-masturbation.177654/,620,34,Wednesday at 9:55 AM,['NSFW']
with hanging,https://sanctioned-suicide.net/threads/help-with-hanging.177671/,168,2,Wednesday at 12:45 PM,['Help']
I have survived seven attempts... And I'm still trying. Dang.,https://sanctioned-suicide.net/threads/i-have-survived-seven-attempts-and-im-still-trying-dang.175696/,957,13,"Aug 17, 2024",['Venting']
Anyone have a note ready to go?,https://sanctioned-suicide.net/threads/anyone-have-a-note-ready-to-go.177666/,87,5,Wednesday at 12:21 PM,['Discussion']
Ordering rope,https://sanctioned-suicide.net/threads/ordering-rope.177656/,118,5,Wednesday at 10:07 AM,['Help']
I think this is goodbye - Belgium,https://sanctioned-suicide.net/threads/i-think-this-is-goodbye-belgium.175618/,605,16,"Aug 16, 2024",['none']
I was tested by God and I failed,https://sanctioned-suicide.net/threads/i-was-tested-by-god-and-i-failed.177610/,179,3,"Sep 3, 2024",['Venting']
Unhinged vent thread,https://sanctioned-suicide.net/threads/unhinged-vent-thread.177072/,123,5,"Aug 30, 2024",['Venting']
My Basic (maybe bad) SN Plan,https://sanctioned-suicide.net/threads/my-basic-maybe-bad-sn-plan.176727/,1K,24,"Aug 27, 2024",['Method']
My poor cats,https://sanctioned-suicide.net/threads/my-poor-cats.177660/,101,2,Wednesday at 11:15 AM,['none']
My mother told me she wishes I was dead,https://sanctioned-suicide.net/threads/my-mother-told-me-she-wishes-i-was-dead.176529/,463,16,"Aug 25, 2024",['Venting']
How to stop being lazy to CTB/Does my plan sound fine?,https://sanctioned-suicide.net/threads/how-to-stop-being-lazy-to-ctb-does-my-plan-sound-fine.177664/,90,1,Wednesday at 12:03 PM,['none']
If you've been in therapy what was your experience like?,https://sanctioned-suicide.net/threads/if-youve-been-in-therapy-what-was-your-experience-like.176817/,365,22,"Aug 28, 2024",['Discussion']
Having autism and ptsd,https://sanctioned-suicide.net/threads/having-autism-and-ptsd.176827/,393,17,"Aug 28, 2024",['Story']
Essential guide to hanging (aka making full suspension hanging accessible to everyone),https://sanctioned-suicide.net/threads/essential-guide-to-hanging-aka-making-full-suspension-hanging-accessible-to-everyone.175164/,6K,71,"Aug 12, 2024",['Resource']
So close to succeeding,https://sanctioned-suicide.net/threads/so-close-to-succeeding.177067/,181,5,"Aug 30, 2024",['none']
Is 10 floors high enough to die,https://sanctioned-suicide.net/threads/is-10-floors-high-enough-to-die.165052/,442,13,"May 16, 2024",['none']
How long to die from opiates?,https://sanctioned-suicide.net/threads/how-long-to-die-from-opiates.177662/,68,1,Wednesday at 11:30 AM,['none']
Living My last Hours of life,https://sanctioned-suicide.net/threads/living-my-last-hours-of-life.177294/,438,17,"Sep 1, 2024",['none']
I need one thing before I go,https://sanctioned-suicide.net/threads/i-need-one-thing-before-i-go.174384/,625,12,"Aug 5, 2024",['Help']
Will you deream just before you die.,https://sanctioned-suicide.net/threads/will-you-deream-just-before-you-die.177655/,81,3,Wednesday at 10:04 AM,['Discussion']
Feeling too old.,https://sanctioned-suicide.net/threads/feeling-too-old.176435/,196,1,"Aug 24, 2024",['Venting']
TRTNLE Episode #16 Podcast on the right to die,https://sanctioned-suicide.net/threads/trtnle-episode-16-podcast-on-the-right-to-die.177657/,57,0,Wednesday at 10:27 AM,['Resource']
Is it a good shotgun ammo ?,https://sanctioned-suicide.net/threads/is-it-a-good-shotgun-ammo.177634/,148,9,Wednesday at 5:55 AM,['Help']
My CTB plan with SN but no AE,https://sanctioned-suicide.net/threads/my-ctb-plan-with-sn-but-no-ae.177643/,118,2,Wednesday at 7:10 AM,['none']
What steps have people put into place for after they CTB?,https://sanctioned-suicide.net/threads/what-steps-have-people-put-into-place-for-after-they-ctb.177648/,144,5,Wednesday at 7:41 AM,['none']
Hello people,https://sanctioned-suicide.net/threads/hello-people.177101/,265,6,"Aug 30, 2024",['Method']
Hanging progress (finally),https://sanctioned-suicide.net/threads/hanging-progress-finally.177637/,210,2,Wednesday at 6:46 AM,['none']
Need help finding beta blockers for sn method (pm pls if you can),https://sanctioned-suicide.net/threads/need-help-finding-beta-blockers-for-sn-method-pm-pls-if-you-can.172248/,286,9,"Jul 16, 2024",['Help']
I'm over controlled and can't use my SN,https://sanctioned-suicide.net/threads/im-over-controlled-and-cant-use-my-sn.177647/,134,3,Wednesday at 7:36 AM,['Help']
Aripiprazole,https://sanctioned-suicide.net/threads/aripiprazole.177644/,71,1,Wednesday at 7:16 AM,['Venting']
SN protocol with opioids like morphine/heroin/fentanyl/etc,https://sanctioned-suicide.net/threads/sn-protocol-with-opioids-like-morphine-heroin-fentanyl-etc.175287/,249,4,"Aug 13, 2024",['Method']
I really hope i dont live to old age.,https://sanctioned-suicide.net/threads/i-really-hope-i-dont-live-to-old-age.177635/,102,4,Wednesday at 6:22 AM,['none']
About SN,https://sanctioned-suicide.net/threads/about-sn.177623/,267,12,Wednesday at 2:09 AM,['Help']
anyone else spend the majority of their time alone?,https://sanctioned-suicide.net/threads/anyone-else-spend-the-majority-of-their-time-alone.177585/,542,38,"Sep 3, 2024",['none']
The holy Trinity,https://sanctioned-suicide.net/threads/the-holy-trinity.177615/,187,1,"Sep 3, 2024",['Method']
,https://sanctioned-suicide.net/threads/would-you-want-any-form-of-remembrance.177582/,,,,['']
,https://sanctioned-suicide.net/threads/opinion-people-who-complain-too-much-of-si-just-arent-ready-to-die-yet.152718/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-write-your-goodblye-letters.177641/,,,,['none']
,https://sanctioned-suicide.net/threads/tranq-strong-or-weak.177649/,,,,['']
,https://sanctioned-suicide.net/threads/just-found-i-subconsciously-dont-want-to-live.177573/,,,,['none']
,https://sanctioned-suicide.net/threads/cant-handle-it.177645/,,,,['']
,https://sanctioned-suicide.net/threads/any-easy-methods-to-ctb.177396/,,,,['']
,https://sanctioned-suicide.net/threads/letter-to-my-family-member-who-ctb.177594/,,,"Sep 3, 2024",['none']
alltoomuch2's diary/vent thread,https://sanctioned-suicide.net/threads/alltoomuch2s-diary-vent-thread.177629/,70,2,Wednesday at 4:06 AM,['none']
hate waking up,https://sanctioned-suicide.net/threads/hate-waking-up.177596/,270,15,"Sep 3, 2024",['Venting']
Suicide because of OCD,https://sanctioned-suicide.net/threads/suicide-because-of-ocd.175661/,518,18,"Aug 16, 2024",['Venting']
i have no wheere else to go,https://sanctioned-suicide.net/threads/i-have-no-wheere-else-to-go.177620/,156,5,Wednesday at 12:44 AM,['none']
I keep thinking about it.,https://sanctioned-suicide.net/threads/i-keep-thinking-about-it.177633/,57,0,Wednesday at 5:20 AM,['none']
What's the difference between Coma and Vegetative State?,https://sanctioned-suicide.net/threads/whats-the-difference-between-coma-and-vegetative-state.177170/,177,2,"Aug 31, 2024",['none']
does anyone actually feel good after venting?,https://sanctioned-suicide.net/threads/does-anyone-actually-feel-good-after-venting.177325/,272,15,"Sep 1, 2024",['Venting']
CTB with my boyfriend,https://sanctioned-suicide.net/threads/ctb-with-my-boyfriend.177541/,376,6,"Sep 3, 2024",['none']
Does anyone else make themselves faint just to escape for a bit?,https://sanctioned-suicide.net/threads/does-anyone-else-make-themselves-faint-just-to-escape-for-a-bit.175681/,329,6,"Aug 17, 2024",['Discussion']
Could anyone please review my method,https://sanctioned-suicide.net/threads/could-anyone-please-review-my-method.177625/,78,1,Wednesday at 2:58 AM,['none']
I'll be CTBing today. This is my SN Regimen.,https://sanctioned-suicide.net/threads/ill-be-ctbing-today-this-is-my-sn-regimen.172804/,4K,44,"Jul 21, 2024",['none']
G Dep. Store SN,https://sanctioned-suicide.net/threads/g-dep-store-sn.177621/,104,1,Wednesday at 12:47 AM,['none']
How do such massive price differences come about at SN?,https://sanctioned-suicide.net/threads/how-do-such-massive-price-differences-come-about-at-sn.177622/,123,2,Wednesday at 12:52 AM,['Discussion']
On borrowed time,https://sanctioned-suicide.net/threads/on-borrowed-time.175672/,149,1,"Aug 16, 2024",['none']
Ctb by Dehydration,https://sanctioned-suicide.net/threads/ctb-by-dehydration.177578/,157,2,"Sep 3, 2024",['none']
Painless CTB methods in India,https://sanctioned-suicide.net/threads/painless-ctb-methods-in-india.177527/,197,3,"Sep 3, 2024",['Help']
I see myself in the victims of hanging,https://sanctioned-suicide.net/threads/i-see-myself-in-the-victims-of-hanging.177122/,162,1,"Aug 30, 2024",['none']
dont want to be here but scared of death.,https://sanctioned-suicide.net/threads/dont-want-to-be-here-but-scared-of-death.177617/,121,3,Wednesday at 12:14 AM,['none']
no one believes me,https://sanctioned-suicide.net/threads/no-one-believes-me.177590/,193,8,"Sep 3, 2024",['none']
Best jump spot in the UK / Wales?,https://sanctioned-suicide.net/threads/best-jump-spot-in-the-uk-wales.159639/,989,14,"Apr 9, 2024",['none']
SN Excuses,https://sanctioned-suicide.net/threads/sn-excuses.177440/,179,3,"Sep 2, 2024",['Help']
Is it normal for sn to be rock solid?,https://sanctioned-suicide.net/threads/is-it-normal-for-sn-to-be-rock-solid.177576/,250,9,"Sep 3, 2024",['Help']
where do I buy medicine to help me go,https://sanctioned-suicide.net/threads/where-do-i-buy-medicine-to-help-me-go.177618/,91,2,Wednesday at 12:24 AM,['none']
How to I CTB using a gun,https://sanctioned-suicide.net/threads/how-to-i-ctb-using-a-gun.177616/,143,2,Wednesday at 12:02 AM,['none']
Where to get SN (sodium nitrite)?,https://sanctioned-suicide.net/threads/where-to-get-sn-sodium-nitrite.177132/,411,18,"Aug 30, 2024",['none']
Yesterday was the day,https://sanctioned-suicide.net/threads/yesterday-was-the-day.177404/,226,5,"Sep 2, 2024",['none']
How to actually go via train?,https://sanctioned-suicide.net/threads/how-to-actually-go-via-train.177612/,139,3,"Sep 3, 2024",['none']
Pantaprazole,https://sanctioned-suicide.net/threads/pantaprazole.177614/,58,0,"Sep 3, 2024",['none']
Finding SN in Canada?,https://sanctioned-suicide.net/threads/finding-sn-in-canada.173727/,387,7,"Jul 30, 2024",['Help']
When you are suicidal your family and friends show thier true colours,https://sanctioned-suicide.net/threads/when-you-are-suicidal-your-family-and-friends-show-thier-true-colours.177537/,275,9,"Sep 3, 2024",['none']
Just a story,https://sanctioned-suicide.net/threads/just-a-story.177606/,70,1,"Sep 3, 2024",['Venting']
My story (in German),https://sanctioned-suicide.net/threads/my-story-in-german.177607/,62,0,"Sep 3, 2024",['none']
Help me to find SN in France ?,https://sanctioned-suicide.net/threads/help-me-to-find-sn-in-france.177600/,107,6,"Sep 3, 2024",['none']
Why does the dark web have to be so tedious,https://sanctioned-suicide.net/threads/why-does-the-dark-web-have-to-be-so-tedious.177603/,116,3,"Sep 3, 2024",['Venting']
Confirming DMC before purchase,https://sanctioned-suicide.net/threads/confirming-dmc-before-purchase.177554/,336,18,"Sep 3, 2024",['Help']
The philosophy of suicide is such an interesting topic to me. This video on youtube is a really interesting take on suicide,https://sanctioned-suicide.net/threads/the-philosophy-of-suicide-is-such-an-interesting-topic-to-me-this-video-on-youtube-is-a-really-interesting-take-on-suicide.177602/,91,0,"Sep 3, 2024",['none']
Why do non-suicidal people feel so good about imprisoning suicidal people?,https://sanctioned-suicide.net/threads/why-do-non-suicidal-people-feel-so-good-about-imprisoning-suicidal-people.175511/,663,22,"Aug 15, 2024",['Venting']
Using Promethazine as an anti-emetic before SN,https://sanctioned-suicide.net/threads/using-promethazine-as-an-anti-emetic-before-sn.176809/,150,4,"Aug 27, 2024",['none']
wondering if anyone like me happens to be on here,https://sanctioned-suicide.net/threads/wondering-if-anyone-like-me-happens-to-be-on-here.177387/,326,8,"Sep 2, 2024",['Venting']
arteries,https://sanctioned-suicide.net/threads/arteries.177595/,78,0,"Sep 3, 2024",['Help']
Need help trying to figure out of this is a reputable source,https://sanctioned-suicide.net/threads/need-help-trying-to-figure-out-of-this-is-a-reputable-source.177587/,92,2,"Sep 3, 2024",['none']
Suicide By Cop,https://sanctioned-suicide.net/threads/suicide-by-cop.177432/,734,21,"Sep 2, 2024",['Method']
,https://sanctioned-suicide.net/threads/have-you-ever-considered-streaming-your-suicide.177559/,,,,['none']
,https://sanctioned-suicide.net/threads/after-n-what-would-be-the-most-peaceful-way-to-die.177588/,,,,['']
,https://sanctioned-suicide.net/threads/have-you-ever-thought-about-acting-on-impulse.176917/,,,,['']
,https://sanctioned-suicide.net/threads/i-was-able-to-get-n-in-lima-peru.171130/,,,,['']
,https://sanctioned-suicide.net/threads/memories-always-come-back.176225/,,,,['none']
,https://sanctioned-suicide.net/threads/just-curious-who-else-is-currently-homeless-or-about-to-be.177570/,,,,['none']
,https://sanctioned-suicide.net/threads/attention.174892/,,,,['']
Looking for advice (vent / rant #2),https://sanctioned-suicide.net/threads/looking-for-advice-vent-rant-2.173836/,287,4,"Jul 30, 2024",['none']
my current situation (NSFW??),https://sanctioned-suicide.net/threads/my-current-situation-nsfw.177577/,174,2,"Sep 3, 2024",['Venting']
Thoughts on suicide as it relates to consciousness and the self,https://sanctioned-suicide.net/threads/thoughts-on-suicide-as-it-relates-to-consciousness-and-the-self.173234/,418,5,"Jul 25, 2024",['none']
SN without antiemetics regimen,https://sanctioned-suicide.net/threads/sn-without-antiemetics-regimen.93469/,3K,33,"Jun 21, 2022",['none']
Dissatisfaction + mental weight increasing (1600w),https://sanctioned-suicide.net/threads/dissatisfaction-mental-weight-increasing-1600w.177575/,70,0,"Sep 3, 2024",['Venting']
Opiates antiemetic,https://sanctioned-suicide.net/threads/opiates-antiemetic.177556/,71,2,"Sep 3, 2024",['none']
How do i hang myself with an extension cord?,https://sanctioned-suicide.net/threads/how-do-i-hang-myself-with-an-extension-cord.177574/,135,0,"Sep 3, 2024",['Help']
I just want it to be over,https://sanctioned-suicide.net/threads/i-just-want-it-to-be-over.177503/,201,5,"Sep 3, 2024",['Venting']
How can people think there are no fates worse than death,https://sanctioned-suicide.net/threads/how-can-people-think-there-are-no-fates-worse-than-death.175973/,512,18,"Aug 19, 2024",['none']
Can u use Tor to find the DMC website?,https://sanctioned-suicide.net/threads/can-u-use-tor-to-find-the-dmc-website.177566/,232,3,"Sep 3, 2024",['none']
Phenibut as Diazepam Alt in SN Method,https://sanctioned-suicide.net/threads/phenibut-as-diazepam-alt-in-sn-method.177548/,85,2,"Sep 3, 2024",['none']
"Found what I wanted, now I want to die out of fear",https://sanctioned-suicide.net/threads/found-what-i-wanted-now-i-want-to-die-out-of-fear.177567/,123,3,"Sep 3, 2024",['none']
Notification,https://sanctioned-suicide.net/threads/notification.177551/,97,3,"Sep 3, 2024",['none']
Feeling suicidal over not having a full time stable job,https://sanctioned-suicide.net/threads/feeling-suicidal-over-not-having-a-full-time-stable-job.177524/,186,8,"Sep 3, 2024",['none']
Just had a great weekend--why am I still depressed and suicidal?,https://sanctioned-suicide.net/threads/just-had-a-great-weekend-why-am-i-still-depressed-and-suicidal.177562/,61,0,"Sep 3, 2024",['none']
Comparing Yourself to Others,https://sanctioned-suicide.net/threads/comparing-yourself-to-others.177542/,187,11,"Sep 3, 2024",['Venting']
Had enough :(,https://sanctioned-suicide.net/threads/had-enough.177555/,144,3,"Sep 3, 2024",['none']
Fuck I've had enough,https://sanctioned-suicide.net/threads/fuck-ive-had-enough.177529/,163,4,"Sep 3, 2024",['none']
How to angle a shotgun? (I have really short arms),https://sanctioned-suicide.net/threads/how-to-angle-a-shotgun-i-have-really-short-arms.175219/,308,3,"Aug 13, 2024",['Help']
choosing my 'logue',https://sanctioned-suicide.net/threads/choosing-my-logue.177066/,259,4,"Aug 30, 2024",['Method']
Trapped.,https://sanctioned-suicide.net/threads/trapped.177550/,173,4,"Sep 3, 2024",['none']
man where do i even start,https://sanctioned-suicide.net/threads/man-where-do-i-even-start.177538/,147,2,"Sep 3, 2024",['Venting']
I should have been dead three Years ago!,https://sanctioned-suicide.net/threads/i-should-have-been-dead-three-years-ago.177553/,137,2,"Sep 3, 2024",['none']
Collection of testimonials on what it feels like to hang yourself,https://sanctioned-suicide.net/threads/collection-of-testimonials-on-what-it-feels-like-to-hang-yourself.174984/,2K,10,"Aug 11, 2024",['Resource']
"How was N shipped back then, a few years ago? Question for old timers",https://sanctioned-suicide.net/threads/how-was-n-shipped-back-then-a-few-years-ago-question-for-old-timers.172417/,301,5,"Jul 17, 2024",['none']
Trying to convince myself to do it,https://sanctioned-suicide.net/threads/trying-to-convince-myself-to-do-it.177426/,324,5,"Sep 2, 2024",['Venting']
Im so angry,https://sanctioned-suicide.net/threads/im-so-angry.177549/,74,1,"Sep 3, 2024",['Venting']
venting :(,https://sanctioned-suicide.net/threads/venting.177547/,136,2,"Sep 3, 2024",['Venting']
Euthanasia On International Waters. Here Me Out.,https://sanctioned-suicide.net/threads/euthanasia-on-international-waters-here-me-out.177116/,364,8,"Aug 30, 2024",['Discussion']
Are there any online chat platform to chat witha psychiatrist free of cost ?,https://sanctioned-suicide.net/threads/are-there-any-online-chat-platform-to-chat-witha-psychiatrist-free-of-cost.177484/,212,6,"Sep 2, 2024",['none']
Questions about jumping,https://sanctioned-suicide.net/threads/questions-about-jumping.176715/,392,5,"Aug 26, 2024",['Method']
Trying to hold on for the most peaceful method,https://sanctioned-suicide.net/threads/trying-to-hold-on-for-the-most-peaceful-method.177436/,251,4,"Sep 2, 2024",['none']
Dignitas question,https://sanctioned-suicide.net/threads/dignitas-question.176068/,543,18,"Aug 20, 2024",['none']
"Questions, please help",https://sanctioned-suicide.net/threads/questions-please-help.177543/,118,5,"Sep 3, 2024",['Method']
Never gonna be enough,https://sanctioned-suicide.net/threads/never-gonna-be-enough.177544/,66,2,"Sep 3, 2024",['Venting']
study tips for students with 0 motivation and will to live (or how to not want to kill yourself every single small inconvenience),https://sanctioned-suicide.net/threads/study-tips-for-students-with-0-motivation-and-will-to-live-or-how-to-not-want-to-kill-yourself-every-single-small-inconvenience.177535/,188,5,"Sep 3, 2024",['Help']
Questioning my CTB Method,https://sanctioned-suicide.net/threads/questioning-my-ctb-method.176274/,421,9,"Aug 22, 2024",['none']
IntraVenous and Opioids: Two Questions,https://sanctioned-suicide.net/threads/intravenous-and-opioids-two-questions.177540/,101,0,"Sep 3, 2024",['Method']
Everything is okay but I'm not,https://sanctioned-suicide.net/threads/everything-is-okay-but-im-not.176317/,139,1,"Aug 22, 2024",['Venting']
vsed day 3,https://sanctioned-suicide.net/threads/vsed-day-3.177229/,598,20,"Aug 31, 2024",['none']
I have a question?,https://sanctioned-suicide.net/threads/i-have-a-question.177305/,187,4,"Sep 1, 2024",['none']
Do you also get shit from people for being depressed?,https://sanctioned-suicide.net/threads/do-you-also-get-shit-from-people-for-being-depressed.177402/,308,16,"Sep 2, 2024",['none']
The day has come,https://sanctioned-suicide.net/threads/the-day-has-come.177514/,236,6,"Sep 3, 2024",['none']
,https://sanctioned-suicide.net/threads/sorry-users-of-sasu-for-my-attitude.177532/,,,,['']
,https://sanctioned-suicide.net/threads/back-to-last-year.177533/,,,,['']
,https://sanctioned-suicide.net/threads/i-feel-pathetic-about-my-reasons-for-wanting-to-die.177517/,,,,['']
,https://sanctioned-suicide.net/threads/how-do-you-feel-about-death.176441/,,,,['']
,https://sanctioned-suicide.net/threads/does-anyone-wish-to-leave-a-note-when-they-commit-ctb.177525/,,,,['none']
,https://sanctioned-suicide.net/threads/too-thin.177522/,,,"Sep 3, 2024",['none']
Partial/full suspension hanging,https://sanctioned-suicide.net/threads/partial-full-suspension-hanging.177528/,244,0,"Sep 3, 2024",['none']
attempted being somewhat normal: i failed (again),https://sanctioned-suicide.net/threads/attempted-being-somewhat-normal-i-failed-again.175525/,587,11,"Aug 15, 2024",['Venting']
Anyone else completely enslaved by fear?,https://sanctioned-suicide.net/threads/anyone-else-completely-enslaved-by-fear.177269/,196,8,"Sep 1, 2024",['Venting']
When did your suicide thoughts start and what would need to happen to push you over the edge?,https://sanctioned-suicide.net/threads/when-did-your-suicide-thoughts-start-and-what-would-need-to-happen-to-push-you-over-the-edge.177459/,248,13,"Sep 2, 2024",['none']
Is there a database of (confirmed) suicide notes?,https://sanctioned-suicide.net/threads/is-there-a-database-of-confirmed-suicide-notes.177523/,81,0,"Sep 3, 2024",['none']
Would you contact a loved one before ctb?,https://sanctioned-suicide.net/threads/would-you-contact-a-loved-one-before-ctb.169562/,1K,36,"Jun 22, 2024",['Discussion']
Suicide by yew seed smoothie?,https://sanctioned-suicide.net/threads/suicide-by-yew-seed-smoothie.177520/,114,2,"Sep 3, 2024",['none']
Why do people make out like they care????,https://sanctioned-suicide.net/threads/why-do-people-make-out-like-they-care.177521/,69,0,"Sep 3, 2024",['none']
Pro-lifers are the ones that are selfish not us.,https://sanctioned-suicide.net/threads/pro-lifers-are-the-ones-that-are-selfish-not-us.177487/,168,7,"Sep 3, 2024",['none']
Orange Wood Charcoal,https://sanctioned-suicide.net/threads/orange-wood-charcoal.177518/,69,2,"Sep 3, 2024",['Method']
I would like to hang myself soon,https://sanctioned-suicide.net/threads/i-would-like-to-hang-myself-soon.177366/,239,3,"Sep 2, 2024",['none']
Ordering the PPH,https://sanctioned-suicide.net/threads/ordering-the-pph.177359/,188,5,"Sep 2, 2024",['none']
Offing myself soon. Had enough of everything.,https://sanctioned-suicide.net/threads/offing-myself-soon-had-enough-of-everything.177519/,99,1,"Sep 3, 2024",['none']
I hate everything about my life,https://sanctioned-suicide.net/threads/i-hate-everything-about-my-life.177473/,138,2,"Sep 2, 2024",['none']
What mental health problems do you have?,https://sanctioned-suicide.net/threads/what-mental-health-problems-do-you-have.171449/,1K,73,"Jul 9, 2024",['Discussion']
If this is it... plus small tribute.,https://sanctioned-suicide.net/threads/if-this-is-it-plus-small-tribute.177515/,124,2,"Sep 3, 2024",['none']
Probably gonna try again soon,https://sanctioned-suicide.net/threads/probably-gonna-try-again-soon.177504/,92,2,"Sep 3, 2024",['Help']
Please help! Which regulator do I use for nitrogen?,https://sanctioned-suicide.net/threads/please-help-which-regulator-do-i-use-for-nitrogen.177458/,110,3,"Sep 2, 2024",['none']
"I no longer believe I have a mental illness, I believe I am depressed because of Capitalism.",https://sanctioned-suicide.net/threads/i-no-longer-believe-i-have-a-mental-illness-i-believe-i-am-depressed-because-of-capitalism.175934/,845,34,"Aug 19, 2024",['none']
I’m pretty done,https://sanctioned-suicide.net/threads/im-pretty-done.177499/,86,1,"Sep 3, 2024",['Story']
