Title,Link,Views,Replies,Date,Labels
,https://sanctioned-suicide.net/threads/i-hate-this-phrase-when-used-in-this-context.178295/,,,,['none']
,https://sanctioned-suicide.net/threads/next-week.178291/,,,,['none']
,https://sanctioned-suicide.net/threads/food-as-a-weapon.177420/,149,3,"Sep 2, 2024",['Discussion']
Death by Hanging (according to forensic medicine),https://sanctioned-suicide.net/threads/death-by-hanging-according-to-forensic-medicine.178292/,109,0,"Sep 09, 2024 at 5:01 PM",['none']
Just purchased sn but ive been given pantoprazole by my dr. Help?,https://sanctioned-suicide.net/threads/just-purchased-sn-but-ive-been-given-pantoprazole-by-my-dr-help.178211/,137,3,"Sep 09, 2024 at 6:00 AM",['none']
SN from Polish site,https://sanctioned-suicide.net/threads/sn-from-polish-site.178241/,186,8,"Sep 09, 2024 at 10:56 AM",['none']
Guilt towards my boyfriend,https://sanctioned-suicide.net/threads/guilt-towards-my-boyfriend.178257/,156,10,"Sep 09, 2024 at 12:30 PM",['Venting']
help finding: Metoclopramide & Oxazepam,https://sanctioned-suicide.net/threads/help-finding-metoclopramide-oxazepam.178288/,31,0,"Sep 09, 2024 at 4:43 PM",['Help']
I don't think i can last a year,https://sanctioned-suicide.net/threads/i-dont-think-i-can-last-a-year.178286/,48,1,"Sep 09, 2024 at 4:07 PM",['Venting']
My final words,https://sanctioned-suicide.net/threads/my-final-words.153200/,12K,169,"Feb 22, 2024",['Story']
i’m a bad person,https://sanctioned-suicide.net/threads/im-a-bad-person.177875/,132,2,Friday at 8:06 AM,['Venting']
DMC SN has arrived(Canada),https://sanctioned-suicide.net/threads/dmc-sn-has-arrived-canada.171721/,1K,14,"Jul 11, 2024",['Story']
It feels so surreal that I'm actually going to die.,https://sanctioned-suicide.net/threads/it-feels-so-surreal-that-im-actually-going-to-die.178280/,178,5,"Sep 09, 2024 at 3:12 PM",['none']
Islam is a scourge,https://sanctioned-suicide.net/threads/islam-is-a-scourge.178137/,1K,46,Sunday at 3:02 PM,['Venting']
it always comes back,https://sanctioned-suicide.net/threads/it-always-comes-back.177980/,142,3,Saturday at 4:33 AM,['none']
No DMC tracking info?,https://sanctioned-suicide.net/threads/no-dmc-tracking-info.176810/,426,15,"Aug 27, 2024",['none']
Exit bag tutorial or alternative,https://sanctioned-suicide.net/threads/exit-bag-tutorial-or-alternative.178285/,39,0,"Sep 09, 2024 at 3:53 PM",['none']
"N poured into glass, there is some precipitate. How much less than optimal",https://sanctioned-suicide.net/threads/n-poured-into-glass-there-is-some-precipitate-how-much-less-than-optimal.112248/,829,22,"Mar 18, 2023",['Help']
This World Fucking Sucks,https://sanctioned-suicide.net/threads/this-world-fucking-sucks.178260/,108,3,"Sep 09, 2024 at 1:07 PM",['Venting']
I will receive assisted suicide,https://sanctioned-suicide.net/threads/i-will-receive-assisted-suicide.178194/,446,17,"Sep 09, 2024 at 2:11 AM",['none']
My SN,https://sanctioned-suicide.net/threads/my-sn.177940/,330,10,Friday at 8:13 PM,['Method']
Carbón monoxide from car,https://sanctioned-suicide.net/threads/carbon-monoxide-from-car.178273/,97,4,"Sep 09, 2024 at 2:42 PM",['none']
frustrated how many people who dont want to die are killed while those who want to aren't,https://sanctioned-suicide.net/threads/frustrated-how-many-people-who-dont-want-to-die-are-killed-while-those-who-want-to-arent.178183/,204,7,"Sep 09, 2024 at 12:29 AM",['none']
,https://sanctioned-suicide.net/threads/just-picked-up-a-very-special-package-d.178224/,,,,['none']
,https://sanctioned-suicide.net/threads/im-ready-to-die-and-a-lack-of-a-method-is-so-frustrating.178263/,,,,['']
,https://sanctioned-suicide.net/threads/anyone-here-suffering-from-bipolar-disorder.178218/,,,,['']
,https://sanctioned-suicide.net/threads/promethazine-fluoxetine.178250/,,,,['']
,https://sanctioned-suicide.net/threads/questions-about-cutting-and-sn.178217/,,,,['']
,https://sanctioned-suicide.net/threads/people-who-set-a-date-what-do-u-do-till-the-day-how-do-u-feel-how-do-u-manage.177809/,,,,['none']
,https://sanctioned-suicide.net/threads/i-might-get-what-i-ever-wanted-and-craved-for-and-it-might-literally-kill-me.177545/,,,,['none']
,https://sanctioned-suicide.net/threads/can-blaming-someone-in-your-suicide-actually-traumatize-them.178232/,,,,['']
,https://sanctioned-suicide.net/threads/lethal-injection.178259/,,,,['']
,https://sanctioned-suicide.net/threads/euphemisms-for-death.178238/,,,,['']
,https://sanctioned-suicide.net/threads/it-can-work-for-ctb.178267/,,,,['none']
,https://sanctioned-suicide.net/threads/can-i-use-demineralised-water-to-test-ns-purity.178266/,,,,['none']
,https://sanctioned-suicide.net/threads/partial-hanging-with-cat-leash.178265/,,,,['']
,https://sanctioned-suicide.net/threads/failikg-partial.178163/,,,,['']
,https://sanctioned-suicide.net/threads/regret.178261/,,,,['']
,https://sanctioned-suicide.net/threads/thinking-about-parents-finding-me.178251/,,,,['none']
,https://sanctioned-suicide.net/threads/unable-to-change.178255/,,,,['none']
,https://sanctioned-suicide.net/threads/letter-to-my-son.176484/,,,,['']
,https://sanctioned-suicide.net/threads/new-but-old.178253/,,,,['none']
,https://sanctioned-suicide.net/threads/my-heartbreak-was-physically-and-psychologically-killing-me.178138/,,,,['none']
,https://sanctioned-suicide.net/threads/leaving-so.178247/,,,,['none']
,https://sanctioned-suicide.net/threads/life-is-objectively-undesirable.178042/,,,,['']
,https://sanctioned-suicide.net/threads/god-i-hate-myself-sorry-heres-a-post-moping-about-it.177953/,,,,['']
,https://sanctioned-suicide.net/threads/please-help-me-with-the-sn-plan.178169/,,,,['none']
,https://sanctioned-suicide.net/threads/i-have-decided-to-buy-sn-again-instead-of-hanging-as-originally-planned.177728/,,,,['none']
,https://sanctioned-suicide.net/threads/witnessed-a-traumatic-event-seeing-myself-in-a-suicide-victim.177769/,,,,['']
,https://sanctioned-suicide.net/threads/travel-to-ctb-to-peru-or-us.175497/,,,,['none']
,https://sanctioned-suicide.net/threads/i-regret-not-going-through-with-my-suicide-pact.178223/,,,,['']
List of forum users who were successful?,https://sanctioned-suicide.net/threads/list-of-forum-users-who-were-successful.178234/,179,5,"Sep 09, 2024 at 9:59 AM",['Discussion']
Got a plan,https://sanctioned-suicide.net/threads/got-a-plan.178228/,100,4,"Sep 09, 2024 at 9:22 AM",['none']
Revenge Suicide,https://sanctioned-suicide.net/threads/revenge-suicide.178219/,172,9,"Sep 09, 2024 at 7:52 AM",['Venting']
processing rape and thinking about the future,https://sanctioned-suicide.net/threads/processing-rape-and-thinking-about-the-future.137352/,398,6,"Oct 19, 2023",['Venting']
SN Canada,https://sanctioned-suicide.net/threads/sn-canada.178233/,53,2,"Sep 09, 2024 at 9:51 AM",['none']
Assisted suicide,https://sanctioned-suicide.net/threads/assisted-suicide.178091/,145,4,Sunday at 3:37 AM,['none']
I am counting down,https://sanctioned-suicide.net/threads/i-am-counting-down.178181/,150,5,"Sep 09, 2024 at 12:08 AM",['none']
SN and antiemetic,https://sanctioned-suicide.net/threads/sn-and-antiemetic.178231/,54,1,"Sep 09, 2024 at 9:41 AM",['none']
How do you think the world would have to change for assisted suicide to be legalised and accessible to most people?,https://sanctioned-suicide.net/threads/how-do-you-think-the-world-would-have-to-change-for-assisted-suicide-to-be-legalised-and-accessible-to-most-people.178196/,121,5,"Sep 09, 2024 at 2:33 AM",['Discussion']
I'm fucking tired of not having a good method. I just wanna die,https://sanctioned-suicide.net/threads/im-fucking-tired-of-not-having-a-good-method-i-just-wanna-die.177861/,614,11,Friday at 4:40 AM,['Method']
Caught,https://sanctioned-suicide.net/threads/caught.178230/,89,0,"Sep 09, 2024 at 9:37 AM",['none']
what I need,https://sanctioned-suicide.net/threads/what-i-need.178229/,57,0,"Sep 09, 2024 at 9:36 AM",['Help']
It's okay to give up sometimes...,https://sanctioned-suicide.net/threads/its-okay-to-give-up-sometimes.178155/,176,6,Sunday at 6:17 PM,['Venting']
Is loneliness a valid reason to CTB?,https://sanctioned-suicide.net/threads/is-loneliness-a-valid-reason-to-ctb.178141/,478,31,Sunday at 3:59 PM,['none']
"What is the ""correct"" suicide method?",https://sanctioned-suicide.net/threads/what-is-the-correct-suicide-method.177172/,2K,43,"Aug 31, 2024",['Discussion']
I hate how religious people tell people who are considering suicide that they will go to hell,https://sanctioned-suicide.net/threads/i-hate-how-religious-people-tell-people-who-are-considering-suicide-that-they-will-go-to-hell.178016/,555,25,Saturday at 2:22 PM,['Venting']
"1,4 butanediol megathread",https://sanctioned-suicide.net/threads/1-4-butanediol-megathread.10115/,122K,471,"Jan 5, 2019",['Method']
SN Plan,https://sanctioned-suicide.net/threads/sn-plan.178226/,58,0,"Sep 09, 2024 at 9:07 AM",['none']
VSED in the Netherlands,https://sanctioned-suicide.net/threads/vsed-in-the-netherlands.178203/,211,6,"Sep 09, 2024 at 4:06 AM",['none']
I'd like a try a new life,https://sanctioned-suicide.net/threads/id-like-a-try-a-new-life.178150/,116,2,Sunday at 5:04 PM,['Venting']
They stole our right to escape extreme torture,https://sanctioned-suicide.net/threads/they-stole-our-right-to-escape-extreme-torture.167927/,2K,35,"Jun 8, 2024",['Venting']
Torture chamber,https://sanctioned-suicide.net/threads/torture-chamber.173126/,780,14,"Jul 24, 2024",['Venting']
,https://sanctioned-suicide.net/threads/to-those-who-died-and-then-came-back.178192/,,,,['none']
,https://sanctioned-suicide.net/threads/fake-sn.177694/,,,,['']
,https://sanctioned-suicide.net/threads/physical-reactions-after-surviving-an-overdose.177862/,,,,['']
,https://sanctioned-suicide.net/threads/my-parents-are-getting-on-my-nerves.178215/,,,,['']
,https://sanctioned-suicide.net/threads/i-really-need-cab-but-dont-have-any-good-option.178210/,,,,['']
,https://sanctioned-suicide.net/threads/cheers-to-me-for-accomplishing-a-small-step.178193/,,,,['none']
,https://sanctioned-suicide.net/threads/if-a-time-machine-existed-what-would-you-tell-yourself.177990/,,,,['none']
,https://sanctioned-suicide.net/threads/somehow-still-here.178176/,,,,['']
,https://sanctioned-suicide.net/threads/why-do-you-think-youre-still-here.178149/,,,,['']
,https://sanctioned-suicide.net/threads/not-mentally-competent-to-choose-to-end-my-life.178170/,,,,['none']
,https://sanctioned-suicide.net/threads/for-those-who-attempted-full-suspension-but-failed-what-did-it-feel-like.178207/,,,,['none']
,https://sanctioned-suicide.net/threads/i-cant-stop-crying.178164/,,,,['none']
,https://sanctioned-suicide.net/threads/living-with-psychosis.178162/,,,,['none']
,https://sanctioned-suicide.net/threads/slow-death-or-instant.178161/,,,,['']
,https://sanctioned-suicide.net/threads/if-i-dont-eat-will-it-be-easier-to-die-by-another-method.178165/,,,,['']
,https://sanctioned-suicide.net/threads/today-is-the-day-goodbye-thread.176971/,,,,['none']
,https://sanctioned-suicide.net/threads/is-my-sn-protocol-ok.177372/,,,,['']
,https://sanctioned-suicide.net/threads/taking-sn-in-24-hours.176251/,,,,['none']
,https://sanctioned-suicide.net/threads/my-sn-plan.176999/,,,,['none']
,https://sanctioned-suicide.net/threads/a-note-about-sn-and-welfare-checks.176275/,,,,['none']
,https://sanctioned-suicide.net/threads/just-started-my-regiment.177161/,,,,['none']
,https://sanctioned-suicide.net/threads/perhaps-a-goodbye-perhaps-not.176258/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-attempts-unsuccessful.177917/,,,,['']
,https://sanctioned-suicide.net/threads/looking-for-thread-about-what-to-say-for-meto-prescription.178199/,,,,['none']
,https://sanctioned-suicide.net/threads/silly-questions-about-sn.176591/,,,,['']
,https://sanctioned-suicide.net/threads/my-sn-arrived-uk.173319/,,,,['']
,https://sanctioned-suicide.net/threads/good-ish-news-about-my-ctb.178206/,,,,['']
,https://sanctioned-suicide.net/threads/oxycodone-alcohol.169963/,,,,['']
,https://sanctioned-suicide.net/threads/do-you-know-songs-that-feels-like-a-warm-comfort-hug-to-a-cold-broken-miserable-heart.177993/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-sources-uk.177434/,,,,['']
,https://sanctioned-suicide.net/threads/sn-source-for-uk.177730/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-uk.177490/,,,,['']
,https://sanctioned-suicide.net/threads/another-day.178200/,,,,['none']
,https://sanctioned-suicide.net/threads/i-want-to-die-but-im-not-sure-my-life-is-bad-enough-to-bother.177863/,,4,Friday at 6:00 AM,['Venting']
quaaludes?,https://sanctioned-suicide.net/threads/quaaludes.177966/,185,6,Saturday at 12:01 AM,['none']
Terry Davis - A Tribute,https://sanctioned-suicide.net/threads/terry-davis-a-tribute.178198/,73,0,"Sep 09, 2024 at 3:05 AM",['none']
I Hate The Abled.,https://sanctioned-suicide.net/threads/i-hate-the-abled.161630/,632,18,"Apr 22, 2024",['Venting']
What song will you play during your suicide?,https://sanctioned-suicide.net/threads/what-song-will-you-play-during-your-suicide.178185/,130,8,"Sep 09, 2024 at 12:44 AM",['none']
First time with a gun,https://sanctioned-suicide.net/threads/first-time-with-a-gun.177136/,249,5,"Aug 30, 2024",['none']
Cat Leash?,https://sanctioned-suicide.net/threads/cat-leash.178197/,46,0,"Sep 09, 2024 at 2:51 AM",['Help']
Tired of adversity and struggle being seen as 'normal',https://sanctioned-suicide.net/threads/tired-of-adversity-and-struggle-being-seen-as-normal.178031/,173,5,Saturday at 5:47 PM,['Venting']
why?...,https://sanctioned-suicide.net/threads/why.178191/,55,0,"Sep 09, 2024 at 1:40 AM",['none']
Is being hopeless a common way to overcome the Survival Instinct ?,https://sanctioned-suicide.net/threads/is-being-hopeless-a-common-way-to-overcome-the-survival-instinct.178140/,174,6,Sunday at 3:32 PM,['none']
"if you were to name a time in life where you knew nothing would ever get better, what would it be?",https://sanctioned-suicide.net/threads/if-you-were-to-name-a-time-in-life-where-you-knew-nothing-would-ever-get-better-what-would-it-be.177978/,291,27,Saturday at 3:54 AM,['none']
Family pressurising me to get married,https://sanctioned-suicide.net/threads/family-pressurising-me-to-get-married.178186/,54,1,"Sep 09, 2024 at 12:50 AM",['none']
do you *want* to die?,https://sanctioned-suicide.net/threads/do-you-want-to-die.177838/,958,56,Thursday at 7:13 PM,['none']
Funniest Suicide,https://sanctioned-suicide.net/threads/funniest-suicide-method.178184/,161,1,"Sep 09, 2024 at 12:30 AM",['Method']
concerned about traumatizing family,https://sanctioned-suicide.net/threads/concerned-about-traumatizing-family.178182/,50,0,"Sep 09, 2024 at 12:20 AM",['none']
Nothing else I can do,https://sanctioned-suicide.net/threads/nothing-else-i-can-do.177061/,155,3,"Aug 30, 2024",['none']
What about drowning while unconscious?,https://sanctioned-suicide.net/threads/what-about-drowning-while-unconscious.178180/,117,2,Sunday at 11:35 PM,['Method']
,https://sanctioned-suicide.net/threads/question-about-hanging-and-lacerations.178094/,,,,['none']
,https://sanctioned-suicide.net/threads/been-off-cymbalta-1-week.178160/,,,,['none']
,https://sanctioned-suicide.net/threads/is-pepto-bismol-good-enough.178178/,,,,['']
,https://sanctioned-suicide.net/threads/so-how-did-you-find-out-this-ss-website.178079/,,,,['none']
,https://sanctioned-suicide.net/threads/want-to-ctb-cause-of-financial-issues.178038/,,,,['']
,https://sanctioned-suicide.net/threads/she-understands.178175/,,,,['none']
,https://sanctioned-suicide.net/threads/past-no-work-brain.178174/,,,,['']
,https://sanctioned-suicide.net/threads/opioid-benzo-od.177742/,,,,['none']
,https://sanctioned-suicide.net/threads/what-parking-lot-should-i-ctb-in.178171/,,,,['']
,https://sanctioned-suicide.net/threads/something-is-wrong-with-me.178172/,,,,['none']
,https://sanctioned-suicide.net/threads/if-you-will-die-anyway-you-might-as-well.178168/,,,,['none']
,https://sanctioned-suicide.net/threads/did-anyone-else-sit-alone-during-high-school.177168/,,,,['']
,https://sanctioned-suicide.net/threads/how-long-does-dmc-take-to-ship-to-the-usa.178167/,,,,['']
,https://sanctioned-suicide.net/threads/is-life-a-scam.177780/,,,,['']
,https://sanctioned-suicide.net/threads/blade-through-heart-as-a-ctb-method.178159/,,,,['']
,https://sanctioned-suicide.net/threads/idolatrers-of-life.178136/,,,,['none']
,https://sanctioned-suicide.net/threads/id-rather-die-than-to-work-a-9-5.178101/,,,,['']
,https://sanctioned-suicide.net/threads/opiod-od.178156/,,,,['none']
,https://sanctioned-suicide.net/threads/some-almost-random-thoughts.178154/,,,,['']
,https://sanctioned-suicide.net/threads/full-suspension-setup-ok.178092/,,,,['none']
,https://sanctioned-suicide.net/threads/why-do-people-refuse-to-believe-that-a-person-wants-to-die.178126/,,,,['none']
,https://sanctioned-suicide.net/threads/looking-for-someone-to-join-cbt.178146/,,,,['none']
,https://sanctioned-suicide.net/threads/antiemetic-palonosetron.178153/,,,,['none']
,https://sanctioned-suicide.net/threads/this-is-it-im-tired-now.177489/,,,,['']
,https://sanctioned-suicide.net/threads/i-have-2-weeks-left.177354/,,,,['']
,https://sanctioned-suicide.net/threads/buying-pentob-from-e-mail-scam.176254/,,,,['none']
,https://sanctioned-suicide.net/threads/bbq-carbon-monoxide-ctb.178151/,,,,['']
,https://sanctioned-suicide.net/threads/hanging.178148/,,,Sunday at 4:41 PM,['Help']
Want to make sure I am ready 2 go,https://sanctioned-suicide.net/threads/want-to-make-sure-i-am-ready-2-go.178011/,407,28,Saturday at 1:44 PM,['none']
Don’t want to go alone but don’t want to have a parter?,https://sanctioned-suicide.net/threads/dont-want-to-go-alone-but-dont-want-to-have-a-parter.178139/,88,3,Sunday at 3:27 PM,['none']
Suicidal or just not living the life I’d like to live,https://sanctioned-suicide.net/threads/suicidal-or-just-not-living-the-life-id-like-to-live.178147/,53,0,Sunday at 4:33 PM,['Venting']
Gonna Do SN In The Forest Where No One Will Find Me - Good Idea?,https://sanctioned-suicide.net/threads/gonna-do-sn-in-the-forest-where-no-one-will-find-me-good-idea.176704/,365,6,"Aug 26, 2024",['Method']
music or no music?,https://sanctioned-suicide.net/threads/music-or-no-music.178103/,160,6,Sunday at 7:12 AM,['Discussion']
Propranalol and Zopiclone,https://sanctioned-suicide.net/threads/propranalol-and-zopiclone.178125/,123,4,Sunday at 11:41 AM,['none']
Self harm advice,https://sanctioned-suicide.net/threads/self-harm-advice.178123/,151,4,Sunday at 11:04 AM,['Help']
Gas powered generator in car?,https://sanctioned-suicide.net/threads/gas-powered-generator-in-car.178143/,76,2,Sunday at 4:00 PM,['none']
"Found the SN, plan is in motion",https://sanctioned-suicide.net/threads/found-the-sn-plan-is-in-motion.178111/,168,3,Sunday at 9:03 AM,['Discussion']
Has anyone from Canada ordered/tried to order SN recently?,https://sanctioned-suicide.net/threads/has-anyone-from-canada-ordered-tried-to-order-sn-recently.175147/,429,6,"Aug 12, 2024",['none']
Line Barrier Threshold,https://sanctioned-suicide.net/threads/line-barrier-threshold.175646/,273,9,"Aug 16, 2024",['Venting']
SN in Belgium?,https://sanctioned-suicide.net/threads/sn-in-belgium.177510/,133,3,"Sep 3, 2024",['none']
Suicide by chainsaw,https://sanctioned-suicide.net/threads/suicide-by-chainsaw.162972/,1K,13,"May 1, 2024",['none']
I feel somewhat unique in my view towards suicide.,https://sanctioned-suicide.net/threads/i-feel-somewhat-unique-in-my-view-towards-suicide.177871/,693,25,Friday at 7:35 AM,['none']
My Cancer Journey,https://sanctioned-suicide.net/threads/my-cancer-journey.176454/,822,32,"Aug 24, 2024",['Story']
Am I the only one??,https://sanctioned-suicide.net/threads/am-i-the-only-one.178118/,144,7,Sunday at 10:11 AM,['Discussion']
Anyone hope that death ISN'T just nothing?,https://sanctioned-suicide.net/threads/anyone-hope-that-death-isnt-just-nothing.176528/,2K,84,"Aug 25, 2024",['Discussion']
How do you figure out how to die?,https://sanctioned-suicide.net/threads/how-do-you-figure-out-how-to-die.178133/,138,7,Sunday at 1:44 PM,['none']
Opinions please,https://sanctioned-suicide.net/threads/opinions-please.178024/,292,19,Saturday at 4:11 PM,['none']
Life is pressure,https://sanctioned-suicide.net/threads/life-is-pressure.178127/,82,1,Sunday at 12:09 PM,['none']
Deep sad,https://sanctioned-suicide.net/threads/deep-sad.178084/,138,3,Sunday at 2:22 AM,['Venting']
I'm always hungry,https://sanctioned-suicide.net/threads/im-always-hungry.178131/,103,3,Sunday at 1:06 PM,['Venting']
,https://sanctioned-suicide.net/threads/i-cant-understand-how-anyone-working-a-regular-job-doesnt-kill-themselves-immediately.177903/,,,,['none']
,https://sanctioned-suicide.net/threads/i-regret-living.177985/,,,,['none']
,https://sanctioned-suicide.net/threads/has-anyone-tried-cbd-oil-to-help-w-depression.290/,,,,['']
,https://sanctioned-suicide.net/threads/sn-source-sd-dmc.176284/,,,,['none']
,https://sanctioned-suicide.net/threads/potential-overdose-idea.178020/,,,,['none']
,https://sanctioned-suicide.net/threads/benzos-and-alcohol.178117/,,,,['']
,https://sanctioned-suicide.net/threads/i-have-no-idea-describe-this-and-im-hoping-someone-here-also-gets-it.178109/,,,,['']
,https://sanctioned-suicide.net/threads/inert-gas-exit-bag-vs-mask.173983/,,,,['none']
,https://sanctioned-suicide.net/threads/eaten-by-lion.178050/,,,,['']
,https://sanctioned-suicide.net/threads/finding-secluded-location.178061/,,,,['none']
,https://sanctioned-suicide.net/threads/zopiclone-and-drowning.178119/,,,,['']
,https://sanctioned-suicide.net/threads/everything-hurts.177462/,,,,['']
,https://sanctioned-suicide.net/threads/resources-to-stream-your-own-ctb.177074/,,,,['']
,https://sanctioned-suicide.net/threads/would-this-work.178124/,,,,['none']
,https://sanctioned-suicide.net/threads/somebody-please-help-me.178116/,,,,['none']
,https://sanctioned-suicide.net/threads/helium-in-a-car.178114/,,,,['none']
,https://sanctioned-suicide.net/threads/anyone-here-ever-successfully-purchase-ghb-gbl-from-the-dark-web.178121/,,,,['none']
,https://sanctioned-suicide.net/threads/why-do-you-think-the-suicide-rate-is-continuing-to-increase.177248/,,,,['none']
,https://sanctioned-suicide.net/threads/is-it-weird-to-feel-peaceful.178081/,,,,['']
,https://sanctioned-suicide.net/threads/im-disabled-trans-and-wanna-die-my-story.178112/,,,,['']
,https://sanctioned-suicide.net/threads/life-might-get-better-but-the-goalpost-keeps-moving-so-it-doesnt-actually-get-better.178059/,,,,['']
,https://sanctioned-suicide.net/threads/just-introducing-myself.177364/,,,,['none']
,https://sanctioned-suicide.net/threads/i-wish-suicide-wasnt-seen-as-a-bad-thing.178073/,,,,['']
,https://sanctioned-suicide.net/threads/finding-the-right-lenght-for-a-rope.178115/,,,,['']
,https://sanctioned-suicide.net/threads/why-do-i-cut.178027/,,,,['none']
,https://sanctioned-suicide.net/threads/i-tried-to-get-better-but-not-everything-can-be-fixed.178107/,,,,['']
,https://sanctioned-suicide.net/threads/life-is-worse-since-being-discharged-from-section.178113/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-ctb-tomorrow-i-have-questions.176350/,,,,['none']
,https://sanctioned-suicide.net/threads/to-think-a-basic-right-like-being-able-to-choose-your-own-death-is-denied-to-us-simply-to-maximize-tax-gains.178058/,,,,['none']
,https://sanctioned-suicide.net/threads/names-people-and-associations-pro-euthanasia-assisted-or-against-euthanasia-assisted.177877/,,,,['none']
,https://sanctioned-suicide.net/threads/oding.178105/,,,,['none']
,https://sanctioned-suicide.net/threads/film.178108/,,,,['']
,https://sanctioned-suicide.net/threads/hello-world.177171/,,,,['none']
,https://sanctioned-suicide.net/threads/need-advice-on-cold-method-in-forest-away-from-people.178098/,,,,['']
,https://sanctioned-suicide.net/threads/might-ctb-today.178005/,,,,['']
,https://sanctioned-suicide.net/threads/gonna-ctb-in-three-months-and-getting-more-nervous.178100/,,,,['none']
,https://sanctioned-suicide.net/threads/timeline-needed.178097/,,,,['none']
,https://sanctioned-suicide.net/threads/fear-of-sn-but-even-more-fear-of-life.178083/,,,Sunday at 2:08 AM,['none']
SN resources in Indonesia?,https://sanctioned-suicide.net/threads/sn-resources-in-indonesia.174114/,194,4,"Aug 2, 2024",['none']
Rant at reckless breeders,https://sanctioned-suicide.net/threads/rant-at-reckless-breeders.178090/,127,3,Sunday at 3:16 AM,['Venting']
Would I be a bad person to jump in front of a train?,https://sanctioned-suicide.net/threads/would-i-be-a-bad-person-to-jump-in-front-of-a-train.175495/,627,14,"Aug 15, 2024",['none']
Two guns at the same time?,https://sanctioned-suicide.net/threads/two-guns-at-the-same-time.178051/,303,18,Saturday at 8:17 PM,['Method']
Anyone from Indonesia?,https://sanctioned-suicide.net/threads/anyone-from-indonesia.173824/,161,3,"Jul 30, 2024",['none']
How to tell the SN is legit?,https://sanctioned-suicide.net/threads/how-to-tell-the-sn-is-legit.75521/,608,3,"Oct 17, 2021",['none']
done with life honestly,https://sanctioned-suicide.net/threads/done-with-life-honestly.178099/,94,0,Sunday at 5:14 AM,['Venting']
Insulin?,https://sanctioned-suicide.net/threads/insulin.178095/,109,3,Sunday at 4:24 AM,['none']
Sn in America?,https://sanctioned-suicide.net/threads/sn-in-america.178093/,78,1,Sunday at 3:41 AM,['none']
Clomipramine OD?,https://sanctioned-suicide.net/threads/clomipramine-od.178096/,67,1,Sunday at 4:48 AM,['Method']
Good excuses/lies for needing a rope?,https://sanctioned-suicide.net/threads/good-excuses-lies-for-needing-a-rope.178071/,170,9,Sunday at 12:11 AM,['Help']
Ethics and Optics of Livestreaming CTB?,https://sanctioned-suicide.net/threads/ethics-and-optics-of-livestreaming-ctb.178089/,107,6,Sunday at 3:15 AM,['Discussion']
,https://sanctioned-suicide.net/threads/finally-17-more-days.177743/,,,,['none']
,https://sanctioned-suicide.net/threads/cant-find-a-good-anchor-point.178085/,,,,['']
,https://sanctioned-suicide.net/threads/i-want-someone-to-kill-me.177846/,,,,['none']
,https://sanctioned-suicide.net/threads/would-anyone-want-to-talk-my-decision-through-with-me.177998/,,,,['none']
,https://sanctioned-suicide.net/threads/death-as-a-sexual-attraction-freund-s-libido-and-destrudo-theory.175455/,,,,['none']
,https://sanctioned-suicide.net/threads/someone-stole-my-clothes.178023/,,,,['none']
,https://sanctioned-suicide.net/threads/help.178087/,,,,['']
,https://sanctioned-suicide.net/threads/heroin-before-hanging.176930/,,,,['']
,https://sanctioned-suicide.net/threads/does-the-n-supplier-b-in-the-2022-ppeh-still-operate.176729/,,,,['']
,https://sanctioned-suicide.net/threads/can-u-take-sn-by-itself-and-successfully-ctb.178076/,,,,['none']
,https://sanctioned-suicide.net/threads/no-energy-to-live-or-die.176724/,,,,['']
,https://sanctioned-suicide.net/threads/acquire-sn-or-nembutal.176936/,,,,['']
,https://sanctioned-suicide.net/threads/mental-die.178082/,,,,['']
,https://sanctioned-suicide.net/threads/gun-range-didnt-work-so-what-now.177268/,,,,['']
,https://sanctioned-suicide.net/threads/opiod-od.177719/,,,,['none']
,https://sanctioned-suicide.net/threads/2024-sept-07-sarco-the-last-resort-update.178080/,,,,['']
,https://sanctioned-suicide.net/threads/do-imported-meds-need-testing.178048/,,,,['']
,https://sanctioned-suicide.net/threads/the-sn.178077/,,,,['']
,https://sanctioned-suicide.net/threads/would-you-choose-euthanasia-coaster-as-your-method-if-it-existed.177006/,,,,['none']
,https://sanctioned-suicide.net/threads/will-it-be-less-traumatic-to-my-family-if-i-did-it-in-a-hotel-motel.177955/,,,,['']
,https://sanctioned-suicide.net/threads/no-worth-life.178075/,,,,['']
,https://sanctioned-suicide.net/threads/do-you-feel-your-si-is-lower-when-you-are-outside.178049/,,,,['none']
,https://sanctioned-suicide.net/threads/is-existence-pointless.177626/,,,,['']
,https://sanctioned-suicide.net/threads/injecting-sodium-nitrate-into-picc-central-line-port.178055/,,,Saturday at 8:54 PM,['none']
Cardiac,https://sanctioned-suicide.net/threads/cardiac.178066/,94,2,Saturday at 10:58 PM,['none']
Life is too boring to live,https://sanctioned-suicide.net/threads/life-is-too-boring-to-live.178053/,131,6,Saturday at 8:37 PM,['Venting']
Would I be a dick for jumping in front of a train?,https://sanctioned-suicide.net/threads/would-i-be-a-dick-for-jumping-in-front-of-a-train.176452/,671,20,"Aug 24, 2024",['Help']
