Title,Link,Views,Replies,Date,Labels
,https://sanctioned-suicide.net/threads/stop-that-youre-being-childish.172026/,,,,['']
,https://sanctioned-suicide.net/threads/i-am-falling-apart.172120/,,,,['none']
,https://sanctioned-suicide.net/threads/i-cant-do-my-job-anymore-but-i-still-need-money.168347/,,,,['']
,https://sanctioned-suicide.net/threads/hes-gone.172204/,,,,['']
,https://sanctioned-suicide.net/threads/full-suspension-hanging-question.172226/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-stop-wanting-to-ctb-temporarily.172224/,,,,['none']
,https://sanctioned-suicide.net/threads/confused-and-beyond-fixing.172225/,,,,['']
,https://sanctioned-suicide.net/threads/went-through-my-exs-phone.172216/,,,,['']
,https://sanctioned-suicide.net/threads/i-hate-everything.171425/,,,,['']
,https://sanctioned-suicide.net/threads/cruel.172206/,,,,['']
,https://sanctioned-suicide.net/threads/assisted-suicide-canada.172223/,,,,['none']
,https://sanctioned-suicide.net/threads/ok-i-need-serious-help-quick-please.171804/,,,,['']
,https://sanctioned-suicide.net/threads/need-sn-ctb-plan-advice-for-the-clueless-desperate-please-help.169695/,,,,['']
,https://sanctioned-suicide.net/threads/there-are-a-lot-of-people-in-a-lot-of-pain-on-here.172212/,,,,['none']
,https://sanctioned-suicide.net/threads/dont-know-what-to-do-about-my-online-girlfriend.172113/,,,,['']
,https://sanctioned-suicide.net/threads/my-mom-is-a-gambling-addict-roasting-my-mom.172209/,,,,['']
,https://sanctioned-suicide.net/threads/no-rational-being-would-put-themselves-into-this-situation.172134/,,,,['']
,https://sanctioned-suicide.net/threads/death-with-dignity-states.172165/,,,,['none']
,https://sanctioned-suicide.net/threads/documented-sn-un-successful-stories-with-pph-protocol.172220/,,,,['none']
,https://sanctioned-suicide.net/threads/all-i-think-about-is-su-all-i-want-to-talk-about-is-su-but-im-not-allowed.171605/,,,,['']
,https://sanctioned-suicide.net/threads/anyone-have-experience-buying-firearms-in-new-hampshire.172174/,,,,['none']
,https://sanctioned-suicide.net/threads/hopefully-ill-be-successful-tonight-partial-hanging.172215/,,,,['none']
,https://sanctioned-suicide.net/threads/8-fucking-hours.172213/,,,,['']
,https://sanctioned-suicide.net/threads/what-do-cats-think.171565/,,,,['none']
,https://sanctioned-suicide.net/threads/good-spot-at-beachy-head.172211/,,,,['']
,https://sanctioned-suicide.net/threads/what-if-we-dont-find-peace.168989/,,,,['']
,https://sanctioned-suicide.net/threads/i-will-always-want-to-die.171474/,,,,['']
,https://sanctioned-suicide.net/threads/are-we-born-into-slavery.168012/,,,,['none']
,https://sanctioned-suicide.net/threads/chlorine-gas-as-a-method.172140/,,,,['']
,https://sanctioned-suicide.net/threads/i-find-it-deeply-repulsive-how-many-support-the-idea-of-suicide-prevention.169133/,,,,['']
,https://sanctioned-suicide.net/threads/its-now-or-the-psych-ward.172201/,,,,['']
,https://sanctioned-suicide.net/threads/suicide-by-anoxeria.167478/,,,,['none']
,https://sanctioned-suicide.net/threads/permission-to-ban-and-or-kill-me.172159/,,,,['none']
,https://sanctioned-suicide.net/threads/how-to-stop-serious-anxiety-through-drugs.172064/,,,,['']
,https://sanctioned-suicide.net/threads/why-is-it-so-fucking-hard-to-find-a-peaceful-method.170266/,,,,['none']
,https://sanctioned-suicide.net/threads/how-to-get-n-in-the-west-coast.172175/,,,,['none']
,https://sanctioned-suicide.net/threads/feeling-ignored-in-life.172190/,,,,['none']
,https://sanctioned-suicide.net/threads/what-if-everyone-stopped-working.172195/,,,,['']
,https://sanctioned-suicide.net/threads/i-feel-very-sick-and-lonely-can-we-talk.172115/,,,,['']
,https://sanctioned-suicide.net/threads/why-the-fuck-does-it-have-to-be-so-expensive-to-ctb.168162/,,,,['none']
,https://sanctioned-suicide.net/threads/which-method.169135/,,,,['none']
,https://sanctioned-suicide.net/threads/how-to-accept-that-this-is-the-end-for-me.172169/,,,,['none']
,https://sanctioned-suicide.net/threads/thought-life-was-getting-better-but-i-guess-i-learned-the-hard-way-not-to-let-your-guard-down.172188/,,,,['']
,https://sanctioned-suicide.net/threads/im-begging-for-someone-to-help-me-find-sn.172185/,,,,['']
,https://sanctioned-suicide.net/threads/overdose-com-venlafaxina.172168/,158,2,"Jul 15, 2024",['Help']
Bought my sodium nitrite.,https://sanctioned-suicide.net/threads/bought-my-sodium-nitrite.171426/,482,4,"Jul 8, 2024",['Method']
Forced life is very sad. Why! Why does dying have to be Hard?,https://sanctioned-suicide.net/threads/forced-life-is-very-sad-why-why-does-dying-have-to-be-hard.164626/,447,4,"May 13, 2024",['none']
,https://sanctioned-suicide.net/threads/i-hope-i-have-the-courage.172155/,,,,['none']
,https://sanctioned-suicide.net/threads/how-much-searching-do-they-do-on-your-phone-after-a-suicide.139730/,,,,['none']
,https://sanctioned-suicide.net/threads/not-going-to-ctb.171529/,,,,['none']
,https://sanctioned-suicide.net/threads/exit-via-argon-uk-users.170797/,,,,['']
,https://sanctioned-suicide.net/threads/dmc-ships-to-canada.169179/,,,,['none']
,https://sanctioned-suicide.net/threads/ppl-try-slnc-all.172171/,,,,['']
,https://sanctioned-suicide.net/threads/natural-gas-as-a-suicide-method.172152/,,,,['']
,https://sanctioned-suicide.net/threads/find-ae.171446/,,,,['']
,https://sanctioned-suicide.net/threads/i-found-my-cat-dead-yesterday.172096/,,,,['none']
,https://sanctioned-suicide.net/threads/if-you-could-use-any-method-which-one-s-would-you-take.172147/,,,,['none']
,https://sanctioned-suicide.net/threads/overwhelmed-by-note-writing.172156/,,,,['']
,https://sanctioned-suicide.net/threads/day-15-the-sequel-to-how-to-kill-yourself-in-fourteen-days.172166/,,,,['']
,https://sanctioned-suicide.net/threads/argument-against-suicide.172104/,,,,['']
,https://sanctioned-suicide.net/threads/suspected-successful-ctbs-of-the-past-6-months-first-half-of-2024.170679/,,,,['none']
,https://sanctioned-suicide.net/threads/my-sn-purchase-got-refunded.171889/,,,,['']
,https://sanctioned-suicide.net/threads/turned-19-today.171894/,,,,['']
,https://sanctioned-suicide.net/threads/reason-for-sn-purchase.172149/,,,,['none']
,https://sanctioned-suicide.net/threads/the-gift-that-kills-you.169959/,,,,['none']
,https://sanctioned-suicide.net/threads/try-again.172102/,,,,['none']
,https://sanctioned-suicide.net/threads/does-sd-sn-source-ship-abroad.172126/,,,,['none']
,https://sanctioned-suicide.net/threads/hot-air-balloon-suicide-method-thoughts.166834/,,,,['']
,https://sanctioned-suicide.net/threads/dont-know-when-to-start.172150/,,,,['']
,https://sanctioned-suicide.net/threads/how-do-you-know-when-youre-ready-to-ctb.172112/,,,,['none']
,https://sanctioned-suicide.net/threads/i-really-hope-the-gun-method-is-as-painless-as-the-mega-thread-says-it-is.172144/,,,,['']
,https://sanctioned-suicide.net/threads/how-i-would-sedate-myself-into-death-legally-i-study-pharmacology.114484/,,,,['']
,https://sanctioned-suicide.net/threads/i-believe-if-you-are-having-issues-with-si-things-have-just-not-gotten-bad-enough.165386/,,,,['none']
,https://sanctioned-suicide.net/threads/bathtub-drowning-that-works.170276/,,,,['']
,https://sanctioned-suicide.net/threads/arranged-marriage.172146/,,,,['']
,https://sanctioned-suicide.net/threads/people-who-sh-how-did-you-get-into-it-and-why-do-you-continue.172006/,,,,['']
,https://sanctioned-suicide.net/threads/sooner-or-later-for-those-who-will-ctb.171811/,,,,['none']
,https://sanctioned-suicide.net/threads/few-suicides-on-royal-gorge-bridge.172143/,,,,['none']
,https://sanctioned-suicide.net/threads/hi.172121/,,,,['none']
,https://sanctioned-suicide.net/threads/so-dmc-is-the-only-sn-source-ships-abroad.172132/,,,,['none']
,https://sanctioned-suicide.net/threads/finally-writing-my-suicide-note.170819/,,,,['none']
,https://sanctioned-suicide.net/threads/can-i-cutt-him-off.170508/,,,,['']
,https://sanctioned-suicide.net/threads/the-reason-for-my-death.171206/,,,,['none']
,https://sanctioned-suicide.net/threads/do-cats-understand-death.171906/,,,,['none']
,https://sanctioned-suicide.net/threads/olanzapine-intoxication-and-drowning.172138/,,,,['none']
,https://sanctioned-suicide.net/threads/looking-for-someone-to-be-with-me-at-the-end.172137/,,,,['none']
,https://sanctioned-suicide.net/threads/what-i-wont-write-in-the-note.172135/,,,,['']
,https://sanctioned-suicide.net/threads/tourniquet-help.172136/,,,,['']
,https://sanctioned-suicide.net/threads/chronic-lyme-disease.172024/,,,,['none']
,https://sanctioned-suicide.net/threads/my-friend-who-i-met-on-this-forum-successfully-ctbed-yesterday-4-6-2024-5-6pm.159247/,,,,['none']
,https://sanctioned-suicide.net/threads/having-potential-and-life-goals-but-wanting-to-ctb.171473/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-end-myself-properly-with-a-knife.162361/,,,,['']
,https://sanctioned-suicide.net/threads/i-bought-a-gun-online-now-i-wait.171872/,,,"Jul 12, 2024",['none']
Have you ever met someone you can discuss suicide with?,https://sanctioned-suicide.net/threads/have-you-ever-met-someone-you-can-discuss-suicide-with.172124/,139,8,"Jul 15, 2024",['Discussion']
Hideous monster destroyed,https://sanctioned-suicide.net/threads/hideous-monster-destroyed.172129/,161,2,"Jul 15, 2024",['none']
Do the types of SN grades matter?,https://sanctioned-suicide.net/threads/do-the-types-of-sn-grades-matter.172130/,130,4,"Jul 15, 2024",['none']
The cruelty of prohibiting encouragement of suicide,https://sanctioned-suicide.net/threads/the-cruelty-of-prohibiting-encouragement-of-suicide.172133/,81,0,"Jul 15, 2024",['Venting']
,https://sanctioned-suicide.net/threads/im-worried-that-i-actually-want-to-live.172107/,,,,['none']
,https://sanctioned-suicide.net/threads/nobody-should-be-forced-to-live-against-their-will.172123/,,,,['']
,https://sanctioned-suicide.net/threads/going-this-weekend-by-compl-hanging-any-suggestions.171340/,,,,['']
,https://sanctioned-suicide.net/threads/last-3-4-days-of-my-life-journal-bought-sn-somehow-feeling-both-calm-and-anxious-and-gratitude-for-this-sites-supportive-community.171441/,,,,['']
,https://sanctioned-suicide.net/threads/i-want-it-to-look-like-an-accident-cutting-tw.172037/,,,,['']
,https://sanctioned-suicide.net/threads/so-long-and-thanks-for-all-the-fish-goodbye.171921/,,,,['']
,https://sanctioned-suicide.net/threads/psychiatry-is-so-horrible.169270/,,,,['']
,https://sanctioned-suicide.net/threads/life-is-cruel.172079/,,,,['']
,https://sanctioned-suicide.net/threads/does-partial-hanging-ever-fail-after-blacking-out-and-if-so-why.172117/,,,,['none']
,https://sanctioned-suicide.net/threads/whats-the-point-of-being-self-aware-of-your-problems-if-you-do-nothing-to-fix-it.172119/,,,,['none']
,https://sanctioned-suicide.net/threads/2nd-attempt-sn.171911/,,,,['']
,https://sanctioned-suicide.net/threads/how-to-kill-yourself-in-fourteen-days.168270/,,,,['']
,https://sanctioned-suicide.net/threads/lost.172066/,,,,['none']
,https://sanctioned-suicide.net/threads/weight-is-all-i-feel.172114/,,,,['none']
,https://sanctioned-suicide.net/threads/the-curse-i-dont-want-to-die-but-circumstances-force-me-to-ctb-sooner-or-later.158857/,,,,['']
,https://sanctioned-suicide.net/threads/what-does-it-feel-like-when-you-know-that-its-time.170973/,,,,['']
,https://sanctioned-suicide.net/threads/cost-of-sn.172111/,,,,['']
,https://sanctioned-suicide.net/threads/carbon-monoxide-from-a-propane-cooker.43346/,,,,['none']
,https://sanctioned-suicide.net/threads/ctb-by-train.172032/,,,,['']
,https://sanctioned-suicide.net/threads/where-can-i-watch-cops-stopping-suicides-suicide-footage.172108/,,,,['none']
,https://sanctioned-suicide.net/threads/welfare-check.169297/,,,,['']
,https://sanctioned-suicide.net/threads/happy.172105/,,,,['none']
,https://sanctioned-suicide.net/threads/how-do-you-deal-with-suicide-when-i-am-my-self-a-christian.167919/,,,,['none']
,https://sanctioned-suicide.net/threads/which-otc-drug-has-the-highest-sucess-rate.172010/,,,,['']
,https://sanctioned-suicide.net/threads/downsides-to-suicide-by-over-hydration.171756/,,,,['']
,https://sanctioned-suicide.net/threads/im-sure.170959/,,,,['']
,https://sanctioned-suicide.net/threads/so-much-respect.172091/,,,,['none']
,https://sanctioned-suicide.net/threads/goodbye-everyone.171881/,,,,['none']
,https://sanctioned-suicide.net/threads/pt-br-metodo-de-suicidio-pacifico-nitrito-de-sodio.102175/,,,,['']
,https://sanctioned-suicide.net/threads/actually-wanting-to-exist-would-be-absurd-to-me.168745/,,,,['']
,https://sanctioned-suicide.net/threads/creating-drama.172097/,,,,['none']
,https://sanctioned-suicide.net/threads/kenalog-injections-stole-my-soul.136494/,,,,['']
,https://sanctioned-suicide.net/threads/terrible-parasite-of-a-human-punishment-really-deserved.172030/,,,,['none']
,https://sanctioned-suicide.net/threads/afraid-of-whats-on-the-other-side.169680/,,,,['none']
,https://sanctioned-suicide.net/threads/someone-please-help-me.171880/,,,,['none']
,https://sanctioned-suicide.net/threads/will-cold-bottled-water-work-for-sn-dissolving.172092/,,,,['none']
,https://sanctioned-suicide.net/threads/the-universe-wants-me-dead.172088/,,,,['']
,https://sanctioned-suicide.net/threads/im-done.172086/,,,,['none']
,https://sanctioned-suicide.net/threads/i-hate-my-life-and-i-hate-how-fucking-awful-this-society-is.172087/,,,,['']
,https://sanctioned-suicide.net/threads/i-blew-my-one-shot-at-happiness.171146/,,,,['']
,https://sanctioned-suicide.net/threads/you-also-feel-like-you-dont-have-enough-reasons-to-kill-yourself.172001/,,,,['none']
,https://sanctioned-suicide.net/threads/my-shotgun-is-loaded.171836/,,,,['none']
,https://sanctioned-suicide.net/threads/do-i-need-an-actual-solid-reason-to-kill-myself.169458/,,,,['']
,https://sanctioned-suicide.net/threads/does-feeling-scared-mean-youre-not-ready-to-ctb.168727/,,,,['none']
,https://sanctioned-suicide.net/threads/saying-suicide-is-selfish-is-selfish.172076/,,,,['']
,https://sanctioned-suicide.net/threads/would-taking-sn-during-daytime-change-loc.171863/,,,,['none']
,https://sanctioned-suicide.net/threads/need-to-end.171961/,,,,['none']
,https://sanctioned-suicide.net/threads/ok-so-uuh-idk-how-to-explain-this-but-trump-getting-shot-at-kinda-saved-me-from-suicide-wtf.172081/,,,,['']
,https://sanctioned-suicide.net/threads/i-cant-imagine-the-existential-horror-of-end-as-vegetal-due-to-unsuccessful-ctb.172071/,,,,['none']
,https://sanctioned-suicide.net/threads/removing-oxygen-from-air.171823/,,,,['none']
,https://sanctioned-suicide.net/threads/self-harm.171982/,,,,['']
,https://sanctioned-suicide.net/threads/clonazepam.170218/,,,,['']
,https://sanctioned-suicide.net/threads/deciding-to-die-by-jumping.172077/,,,,['none']
,https://sanctioned-suicide.net/threads/air-draft-70-m-is-there-really-70m-above-the-road.161543/,,,,['none']
,https://sanctioned-suicide.net/threads/i-want-to-die-pretty.127671/,,,,['none']
,https://sanctioned-suicide.net/threads/carbon-dioxide-in-plastic-bag.171482/,,,,['']
,https://sanctioned-suicide.net/threads/existence-is-suffering.172078/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-sources-in-europe.171728/,,,,['']
,https://sanctioned-suicide.net/threads/i-think-this-might-be-my-goodbye-thread.170367/,,,,['none']
,https://sanctioned-suicide.net/threads/deleting-everything-before-you-go.172047/,,,,['none']
,https://sanctioned-suicide.net/threads/what-are-you-doing-in-your-final-days-hours.170564/,,,,['']
,https://sanctioned-suicide.net/threads/how-easy-is-it-to-get-sn-in-latin-america.172072/,,,,['none']
,https://sanctioned-suicide.net/threads/are-we-sure-sn-is-painless.171733/,,,,['none']
,https://sanctioned-suicide.net/threads/the-medical-system-officially-gave-up-on-me.171483/,,,,['']
,https://sanctioned-suicide.net/threads/new-full-suspension-megathread.105295/,,,,['none']
,https://sanctioned-suicide.net/threads/partial-hanging-how-to-lose-consciousness-video-links.170338/,,,,['']
,https://sanctioned-suicide.net/threads/the-burning-monk.172050/,,,,['none']
,https://sanctioned-suicide.net/threads/how-much-blood-is-needed-for-the-blood-test-for-sn.172043/,,,,['none']
,https://sanctioned-suicide.net/threads/does-anyone-find-porn-too-depressing-to-watch.166901/,,,,['']
,https://sanctioned-suicide.net/threads/anyone-planning-on-making-a-will-before-you-go.172058/,,,,['']
,https://sanctioned-suicide.net/threads/1-4-butanediol-source.172031/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-from-sd-legit.159588/,,,,['none']
,https://sanctioned-suicide.net/threads/is-the-end-of-sn-as-method-near.172053/,,,,['none']
,https://sanctioned-suicide.net/threads/the-crazier-things-get-in-the-us.171990/,,,,['none']
,https://sanctioned-suicide.net/threads/feudalism-capitalism-communism-humans-only-make-oppressive-societies-and-never-make-ones-that-actually-benefit-the-people.172039/,,,,['none']
,https://sanctioned-suicide.net/threads/that-feeling.172056/,,,,['']
,https://sanctioned-suicide.net/threads/night-night-method-questions.171952/,,,,['none']
,https://sanctioned-suicide.net/threads/does-this-site-benefit-you-in-any-way.151625/,,,,['none']
,https://sanctioned-suicide.net/threads/do-people-actually-croak-from-eating-random-mushrooms-oit-of-the-ground.171871/,,,,['none']
,https://sanctioned-suicide.net/threads/painless-partial-hanging-my-method.111332/,,,,['']
,https://sanctioned-suicide.net/threads/how-painful-is-it-to-ctb-via-suffocation.171957/,,,,['']
,https://sanctioned-suicide.net/threads/has-anyone-tried-partial-hanging.169932/,,,,['']
,https://sanctioned-suicide.net/threads/rational-vs-irrational-ctb.171503/,,,,['']
,https://sanctioned-suicide.net/threads/relatorios-de-caso-sobre-suicidios-utilizando-nitrito-de-sodio-metodo-sn-brasil.168183/,,,,['none']
,https://sanctioned-suicide.net/threads/nvm-im-gonna-try-ctb-for-real-again.172028/,,,,['none']
,https://sanctioned-suicide.net/threads/everyone-seems-to-leave-so-easily-with-partial-i-guess-we-think-too-much.169122/,,,,['none']
,https://sanctioned-suicide.net/threads/is-sn-from-bm-good.167014/,,,,['none']
,https://sanctioned-suicide.net/threads/cant-even-enjoy-the-good-because-of-fear-of-it-ending.169613/,,,,['none']
,https://sanctioned-suicide.net/threads/train-decapitation.166972/,,,,['none']
,https://sanctioned-suicide.net/threads/i-dont-owe-society-any-worker-kids.171965/,,,,['']
,https://sanctioned-suicide.net/threads/exit-bag-inert-gas-nitrogen-for-uk-users.170413/,,,,['']
,https://sanctioned-suicide.net/threads/is-sn-painful-is-there-any-painless-peaceful-methods-to-go.166267/,,,,['']
,https://sanctioned-suicide.net/threads/our-bodies-were-designed-to-self-destruct.172003/,,,,['none']
,https://sanctioned-suicide.net/threads/coming-back-here-after-6-months-trying-to-come-to-terms-with-having-to-ctb-after-psych-drug-damage.171431/,,,,['']
,https://sanctioned-suicide.net/threads/sn-from-a-portuguese-source.172027/,,,,['']
,https://sanctioned-suicide.net/threads/analytical-reagent-sn-on-sd-purity.172036/,,,,['none']
,https://sanctioned-suicide.net/threads/last-will-and-testament.172014/,,,,['none']
,https://sanctioned-suicide.net/threads/how-many-methods-you-have-available-right-now.163902/,,,,['']
,https://sanctioned-suicide.net/threads/whats-the-difference-between-not-wanting-to-die-and-si.171940/,229,5,"Jul 13, 2024",['Discussion']
Ctb partner Washington State?,https://sanctioned-suicide.net/threads/ctb-partner-washington-state.171383/,462,20,"Jul 8, 2024",['none']
,https://sanctioned-suicide.net/threads/ctb-by-partial-hanging-soon.171478/,,,,['none']
,https://sanctioned-suicide.net/threads/does-anyone-else-have-suppressed-rage-regarding-their-circumcision.167994/,,,,['']
,https://sanctioned-suicide.net/threads/introduction-of-suicide-using-sn.172016/,,,,['']
,https://sanctioned-suicide.net/threads/freeze-my-eggs-before-i-go-oof.166663/,,,,['']
,https://sanctioned-suicide.net/threads/what-is-it-like-in-a-psychward.166986/,,,,['none']
,https://sanctioned-suicide.net/threads/suicide-by-cop.123644/,,,,['']
,https://sanctioned-suicide.net/threads/is-the-experience-of-hypoxia-from-inert-gas-different-from-sn.171979/,,,,['']
,https://sanctioned-suicide.net/threads/propanalol-over-dose.171751/,,,,['none']
,https://sanctioned-suicide.net/threads/do-you-think-about-dying-all-the-time.166024/,,,,['']
,https://sanctioned-suicide.net/threads/anyone-know-about-methylene-blue.172022/,,,,['']
,https://sanctioned-suicide.net/threads/ghosted-my-client-for-2-weeks-and-they-dropped-the-project.172021/,,,,['none']
,https://sanctioned-suicide.net/threads/how-do-i-get-the-courage-to-hang-myself.170761/,,,,['']
,https://sanctioned-suicide.net/threads/it-does-not-get-better.172020/,,,,['']
,https://sanctioned-suicide.net/threads/decapitation-by-trail-railway-method.171958/,,,,['none']
,https://sanctioned-suicide.net/threads/anyone-else-more-su-si-in-the-morning.172015/,,,,['none']
,https://sanctioned-suicide.net/threads/i-am-new-here.171702/,,,,['none']
,https://sanctioned-suicide.net/threads/co-vs-co2.171985/,,,,['none']
,https://sanctioned-suicide.net/threads/what-method-is-everybody-currently-thinking.170771/,,,,['none']
,https://sanctioned-suicide.net/threads/since-i-cant-obtain-sn.172008/,,,,['']
,https://sanctioned-suicide.net/threads/my-method-is-blocked-for-now.172011/,,,,['none']
,https://sanctioned-suicide.net/threads/my-sn-regimen-any-suggestions.166176/,,,,['none']
,https://sanctioned-suicide.net/threads/request-suicide-kits-from-enemy-governments-world-peace-thru-suicide.170545/,,,,['']
,https://sanctioned-suicide.net/threads/sn-in-canada.169607/,,,,['']
,https://sanctioned-suicide.net/threads/this-weekend-friends.169379/,,,,['']
,https://sanctioned-suicide.net/threads/i-need-to-die-asap.172000/,,,,['']
,https://sanctioned-suicide.net/threads/i-miss-my-brother.171776/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-on-dark-web.170562/,,,,['none']
,https://sanctioned-suicide.net/threads/witnessed-suicide.171987/,,,,['none']
,https://sanctioned-suicide.net/threads/guillotine-sleeping-pills.171223/,,,,['']
,https://sanctioned-suicide.net/threads/i-cant-decide-if-i-want-to-ctb-and-its-frustrating.171582/,,,,['']
,https://sanctioned-suicide.net/threads/wondering-why-i-want-to-jump.171989/,122,3,"Jul 13, 2024",['Venting']
Someone stole my sn,https://sanctioned-suicide.net/threads/someone-stole-my-sn.171947/,308,12,"Jul 13, 2024",['Discussion']
I will die slowly from a Paracetamol Overdose thats fine because everyday I am slowly dying,https://sanctioned-suicide.net/threads/i-will-die-slowly-from-a-paracetamol-overdose-thats-fine-because-everyday-i-am-slowly-dying.171953/,350,8,"Jul 13, 2024",['none']
[Poll] What's more painful for online friends after CTB and why? Note x Disappearing,https://sanctioned-suicide.net/threads/poll-whats-more-painful-for-online-friends-after-ctb-and-why-note-x-disappearing.166643/,226,5,"May 28, 2024",['none']
My life is awesome and I hate it.,https://sanctioned-suicide.net/threads/my-life-is-awesome-and-i-hate-it.172002/,94,0,"Jul 14, 2024",['none']
What did it do to me??? What have I become?,https://sanctioned-suicide.net/threads/what-did-it-do-to-me-what-have-i-become.171999/,114,1,"Jul 13, 2024",['Venting']
Very insightful video: A family's perspective on the impact of a loved one's suicide,https://sanctioned-suicide.net/threads/very-insightful-video-a-familys-perspective-on-the-impact-of-a-loved-ones-suicide.171998/,133,0,"Jul 13, 2024",['Resource']
Thinking about death and selfishness.,https://sanctioned-suicide.net/threads/thinking-about-death-and-selfishness.171997/,110,1,"Jul 13, 2024",['Venting']
Fear of doing it wrong,https://sanctioned-suicide.net/threads/fear-of-doing-it-wrong.171991/,110,2,"Jul 13, 2024",['none']
Would 45mg of SN be enough to kill me?,https://sanctioned-suicide.net/threads/would-45mg-of-sn-be-enough-to-kill-me.171930/,288,5,"Jul 13, 2024",['Help']
lost the will to fight,https://sanctioned-suicide.net/threads/lost-the-will-to-fight.171882/,140,3,"Jul 12, 2024",['none']
Standard SN drink recommendation - stupid question ;I,https://sanctioned-suicide.net/threads/standard-sn-drink-recommendation-stupid-question-i.168943/,236,3,"Jun 17, 2024",['none']
Need help staying away from him.,https://sanctioned-suicide.net/threads/need-help-staying-away-from-him.171986/,148,2,"Jul 13, 2024",['none']
Pets owners that wanna CTB,https://sanctioned-suicide.net/threads/pets-owners-that-wanna-ctb.168700/,335,12,"Jun 14, 2024",['none']
Where people can die in peace: Belgium,https://sanctioned-suicide.net/threads/where-people-can-die-in-peace-belgium.139917/,2K,35,"Nov 5, 2023",['none']
Brazilian states are going to regulate Sodium Nitrite (SN) commercialization,https://sanctioned-suicide.net/threads/brazilian-states-are-going-to-regulate-sodium-nitrite-sn-commercialization.170492/,616,13,"Jun 30, 2024",['none']
Hard time with family,https://sanctioned-suicide.net/threads/hard-time-with-family.171978/,90,1,"Jul 13, 2024",['none']
Suicide Toronto,https://sanctioned-suicide.net/threads/suicide-toronto.122405/,488,2,"Jun 17, 2023",['Method']
Homemade toxic gas,https://sanctioned-suicide.net/threads/homemade-toxic-gas.171984/,80,0,"Jul 13, 2024",['none']
new friends,https://sanctioned-suicide.net/threads/new-friends.127476/,540,12,"Jul 28, 2023",['Venting']
,https://sanctioned-suicide.net/threads/lost-all-hope.171945/,,,,['']
,https://sanctioned-suicide.net/threads/i-cant-sleep-these-days.171969/,,,,['none']
,https://sanctioned-suicide.net/threads/i-plan-on-ending-my-life-once-i-give-birth.170167/,,,,['']
,https://sanctioned-suicide.net/threads/do-yall-like-to-compress-ur-carotid-is-that-the-name-randomly-when-ur-bored.171963/,,,,['']
,https://sanctioned-suicide.net/threads/consequenses-of-a-failed-sn-attempt.171274/,,,,['none']
,https://sanctioned-suicide.net/threads/is-anyone-else-tired-of-life.161312/,,,,['none']
,https://sanctioned-suicide.net/threads/would-jumping-from-a-tall-bridge-onto-concrete-be-instantaneous.171970/,,,,['none']
,https://sanctioned-suicide.net/threads/electricity.171086/,,,,['']
,https://sanctioned-suicide.net/threads/to-those-who-survived-an-attempt-jumping-especially.171968/,,,,['none']
,https://sanctioned-suicide.net/threads/cant-find-cartoid-arteries.171459/,,,,['']
,https://sanctioned-suicide.net/threads/cansada-demais-ate-para-pensar.171964/,,,,['none']
,https://sanctioned-suicide.net/threads/guniea-pig.171962/,,,,['']
,https://sanctioned-suicide.net/threads/inevitable.171959/,,,,['']
,https://sanctioned-suicide.net/threads/anyone-else-cant-wait-for-it.171934/,,,,['none']
,https://sanctioned-suicide.net/threads/method-no-longer-viable.171948/,,,,['']
,https://sanctioned-suicide.net/threads/blood-thinners.171191/,,,,['none']
,https://sanctioned-suicide.net/threads/so-scared-of-failing-at-recovery.171950/,,,,['']
,https://sanctioned-suicide.net/threads/drowning-how-heavy-should-weights-be.171913/,,,,['none']
,https://sanctioned-suicide.net/threads/fleetingnights-vent-thread.165978/,,,,['none']
,https://sanctioned-suicide.net/threads/it-never-got-better.171887/,,,,['']
,https://sanctioned-suicide.net/threads/is-it-better-to-do-the-nitrite-test-for-sn-with-1-l-or-500-ml-water.171373/,,,,['none']
,https://sanctioned-suicide.net/threads/thinking-about-making-a-me-too-video-and-ending-it.171450/,,,,['none']
,https://sanctioned-suicide.net/threads/how-do-you-feel-about-having-a-ctb-audience.158935/,,,,['none']
,https://sanctioned-suicide.net/threads/is-it-illegal-to-put-a-hit-out-on-yourself.171295/,,,,['none']
,https://sanctioned-suicide.net/threads/do-you-feel-any-obligation-letting-people-have-one-last-visit-with-you.169888/,,,,['']
,https://sanctioned-suicide.net/threads/if-this-were-true-does-this-mean-suicidal-people-are-at-the-lowest-level-of-consciousness.170444/,,,,['']
,https://sanctioned-suicide.net/threads/decided-to-ctb-by-partial-how-can-i-increase-my-chances.158177/,,,,['']
,https://sanctioned-suicide.net/threads/i-die-in-14-days.171943/,,,,['none']
,https://sanctioned-suicide.net/threads/chronic-heart-pain.171699/,,,,['']
,https://sanctioned-suicide.net/threads/why-arent-narcotics-recommended-as-often-as-sn.171673/,,,,['none']
,https://sanctioned-suicide.net/threads/need-a-ctb-method-with-a-probability-of-survival.171920/,,,,['']
,https://sanctioned-suicide.net/threads/the-only-emojis-in-the-like-button-are-like-something-a-kindergarten-teacher-would-choose-for-her-safe-space-classroom.82380/,,,,['none']
,https://sanctioned-suicide.net/threads/do-you-have-any-item-s-ready-to-actually-ctb.165313/,,,,['none']
