Title,Link,Views,Replies,Date,Labels
So many obstacles placed in our way,https://sanctioned-suicide.net/threads/so-many-obstacles-placed-in-our-way.178821/,206,6,"Sep 14, 2024",['Venting']
,https://sanctioned-suicide.net/threads/blaming-my-company-in-suicide-letter.179444/,,,,['none']
,https://sanctioned-suicide.net/threads/i-tried-to-get-better-but-not-everything-can-be-fixed.178107/,,,,['']
,https://sanctioned-suicide.net/threads/video-documenting-sn-ctb.179671/,,,,['']
,https://sanctioned-suicide.net/threads/anyone-else-paranoid-of-having-their-internet-activity-monitered.161682/,,,,['none']
,https://sanctioned-suicide.net/threads/jump-spots-in-socal-area.179703/,,,,['none']
,https://sanctioned-suicide.net/threads/suicide-prevention-walk.179535/,,,,['none']
,https://sanctioned-suicide.net/threads/just-got-out-of-the-hospital.179434/,,,,['none']
,https://sanctioned-suicide.net/threads/my-letter-to-you-d.179700/,,,,['none']
,https://sanctioned-suicide.net/threads/heavy.179699/,,,,['']
,https://sanctioned-suicide.net/threads/need-help-with-sn-purchase.179690/,,,,['']
,https://sanctioned-suicide.net/threads/after-trying-two-methods-of-suicide.178767/,,6,"Sep 13, 2024",['none']
DMC source for SN?,https://sanctioned-suicide.net/threads/dmc-source-for-sn.178396/,511,6,"Sep 10, 2024",['none']
SN Attempts Unsuccessful?,https://sanctioned-suicide.net/threads/sn-attempts-unsuccessful.177917/,1K,37,"Sep 6, 2024",['Method']
Jumping Locations Canada?,https://sanctioned-suicide.net/threads/jumping-locations-canada.179693/,67,2,"Sep 22, 2024 at 8:30 PM",['Help']
Final arrangements to make?,https://sanctioned-suicide.net/threads/final-arrangements-to-make.179675/,152,7,"Sep 22, 2024 at 5:55 PM",['Discussion']
SN Plan,https://sanctioned-suicide.net/threads/sn-plan.178226/,224,2,"Sep 9, 2024",['none']
Can fent or pills in genral be taken anally?,https://sanctioned-suicide.net/threads/can-fent-or-pills-in-genral-be-taken-anally.179695/,53,0,"Sep 22, 2024 at 9:14 PM",['none']
I want to CTB if Trump wins the election,https://sanctioned-suicide.net/threads/i-want-to-ctb-if-trump-wins-the-election.179151/,2K,91,Tuesday at 3:12 PM,['none']
is sn really peaceful?,https://sanctioned-suicide.net/threads/is-sn-really-peaceful.158401/,2K,30,"Mar 31, 2024",['none']
Is anyone even enjoying life?,https://sanctioned-suicide.net/threads/is-anyone-even-enjoying-life.178955/,864,43,"Sep 15, 2024",['Venting']
Toxic Family and treatment,https://sanctioned-suicide.net/threads/toxic-family-and-treatment.179694/,52,0,"Sep 22, 2024 at 8:46 PM",['Venting']
Stupid decision-Waiting to see what comes of it,https://sanctioned-suicide.net/threads/stupid-decision-waiting-to-see-what-comes-of-it.173585/,23K,350,"Jul 28, 2024",['Venting']
Early SI?,https://sanctioned-suicide.net/threads/early-si.179330/,158,2,Thursday at 8:47 AM,['Venting']
Frustrated! Help! Need Specific Info,https://sanctioned-suicide.net/threads/frustrated-help-need-specific-info.179683/,75,1,"Sep 22, 2024 at 7:11 PM",['none']
"Never felt this suicidal, holy fuck",https://sanctioned-suicide.net/threads/never-felt-this-suicidal-holy-fuck.179684/,120,4,"Sep 22, 2024 at 7:20 PM",['none']
To Opioid-Users Who Have Lost Consciousness in Overdose,https://sanctioned-suicide.net/threads/to-opioid-users-who-have-lost-consciousness-in-overdose.179571/,173,5,Saturday at 8:08 PM,['none']
Anyone have a fent source?,https://sanctioned-suicide.net/threads/anyone-have-a-fent-source.178909/,140,1,"Sep 15, 2024",['none']
Overdose Fatalities from Smoking Opioids on the Rise over Injecting,https://sanctioned-suicide.net/threads/overdose-fatalities-from-smoking-opioids-on-the-rise-over-injecting.179686/,61,1,"Sep 22, 2024 at 7:31 PM",['none']
Islam is a scourge,https://sanctioned-suicide.net/threads/islam-is-a-scourge.178137/,1K,51,"Sep 8, 2024",['Venting']
how to fight si?,https://sanctioned-suicide.net/threads/how-to-fight-si.179688/,61,1,"Sep 22, 2024 at 7:46 PM",['none']
My fucking fault,https://sanctioned-suicide.net/threads/my-fucking-fault.179377/,210,5,Thursday at 6:35 PM,['none']
Can I live alone forever? (I'm gay),https://sanctioned-suicide.net/threads/can-i-live-alone-forever-im-gay.179633/,173,4,"Sep 22, 2024 at 1:09 PM",['Help']
Im so tired,https://sanctioned-suicide.net/threads/im-so-tired.179328/,80,1,Thursday at 8:24 AM,['Venting']
Where to get teat kit for sn in London,https://sanctioned-suicide.net/threads/where-to-get-teat-kit-for-sn-in-london.179681/,11,0,"Sep 22, 2024 at 7:03 PM",['none']
Jumping Locations in Utah,https://sanctioned-suicide.net/threads/jumping-locations-in-utah.177054/,174,2,"Aug 30, 2024",['Method']
I'm frozen in time,https://sanctioned-suicide.net/threads/im-frozen-in-time.179680/,48,0,"Sep 22, 2024 at 6:56 PM",['none']
Not even alcohol is helping me feel better,https://sanctioned-suicide.net/threads/not-even-alcohol-is-helping-me-feel-better.179604/,144,7,"Sep 22, 2024 at 8:22 AM",['none']
Fake SN Posts,https://sanctioned-suicide.net/threads/fake-sn-posts.179249/,2K,59,Wednesday at 1:34 PM,['none']
Would not having a large bowel effect the absorption of SN?,https://sanctioned-suicide.net/threads/would-not-having-a-large-bowel-effect-the-absorption-of-sn.179574/,134,5,Saturday at 9:28 PM,['none']
High places in Buffalo?,https://sanctioned-suicide.net/threads/high-places-in-buffalo.178012/,207,4,"Sep 7, 2024",['none']
Self-Gaslighting,https://sanctioned-suicide.net/threads/self-gaslighting.179625/,86,1,"Sep 22, 2024 at 12:38 PM",['Venting']
Finally. 17 more days.,https://sanctioned-suicide.net/threads/finally-17-more-days.177743/,682,15,"Sep 4, 2024",['none']
what is the last dish you wanna eat before dying?,https://sanctioned-suicide.net/threads/what-is-the-last-dish-you-wanna-eat-before-dying.171686/,270,14,"Jul 11, 2024",['Discussion']
SN from DMC,https://sanctioned-suicide.net/threads/sn-from-dmc.178895/,728,22,"Sep 15, 2024",['Help']
Found DMC,https://sanctioned-suicide.net/threads/found-dmc.179662/,118,2,"Sep 22, 2024 at 4:02 PM",['none']
my experience with partial hanging,https://sanctioned-suicide.net/threads/my-experience-with-partial-hanging.179666/,119,1,"Sep 22, 2024 at 4:18 PM",['none']
Preparing everything for my departure,https://sanctioned-suicide.net/threads/preparing-everything-for-my-departure.179641/,93,3,"Sep 22, 2024 at 1:58 PM",['none']
Manufacturing sodium cyanide?,https://sanctioned-suicide.net/threads/manufacturing-sodium-cyanide.172509/,325,4,"Jul 18, 2024",['Help']
Torture me,https://sanctioned-suicide.net/threads/torture-me.179669/,82,1,"Sep 22, 2024 at 4:40 PM",['Venting']
Having to postpone death is devastating and unfair,https://sanctioned-suicide.net/threads/having-to-postpone-death-is-devastating-and-unfair.179665/,67,1,"Sep 22, 2024 at 4:15 PM",['none']
,https://sanctioned-suicide.net/threads/my-fear-of-being-alone-is-ruining-my-life.179667/,,,,['']
,https://sanctioned-suicide.net/threads/this-existence-does-not-belong-to-me.179556/,,,,['']
,https://sanctioned-suicide.net/threads/why-havent-you-used-your-sn-yet.179477/,,,,['none']
,https://sanctioned-suicide.net/threads/i-got-the-new-covid-variant.179549/,,,,['']
,https://sanctioned-suicide.net/threads/i-finally-found-dmc.179416/,,,,['none']
,https://sanctioned-suicide.net/threads/i-will-receive-assisted-suicide.178194/,,,,['none']
,https://sanctioned-suicide.net/threads/just-wanna-go-over-my-plan-sn.179655/,,,,['']
,https://sanctioned-suicide.net/threads/feedback.179578/,,,,['none']
,https://sanctioned-suicide.net/threads/holy-shit-i-just-found-dmc.179654/,,,"Sep 22, 2024 at 2:51 PM",['none']
How can I be a person without feelings like my ex?,https://sanctioned-suicide.net/threads/how-can-i-be-a-person-without-feelings-like-my-ex.179648/,84,9,"Sep 22, 2024 at 2:17 PM",['Help']
Working up courage?,https://sanctioned-suicide.net/threads/working-up-courage.179642/,70,2,"Sep 22, 2024 at 2:00 PM",['Help']
Checkmate,https://sanctioned-suicide.net/threads/checkmate.177848/,316,11,"Sep 5, 2024",['Venting']
What are you supposed to do with your last hours?,https://sanctioned-suicide.net/threads/what-are-you-supposed-to-do-with-your-last-hours.179443/,303,7,Friday at 11:02 AM,['none']
Self sabotaged to push myself over the edge more.,https://sanctioned-suicide.net/threads/self-sabotaged-to-push-myself-over-the-edge-more.179558/,216,5,Saturday at 6:03 PM,['none']
Just make it painless,https://sanctioned-suicide.net/threads/just-make-it-painless.179290/,253,5,Wednesday at 7:37 PM,['none']
My SN Plan (IV/injection),https://sanctioned-suicide.net/threads/my-sn-plan-iv-injection.178730/,391,9,"Sep 13, 2024",['none']
Benzo recommendations for SN method,https://sanctioned-suicide.net/threads/benzo-recommendations-for-sn-method.178537/,584,17,"Sep 12, 2024",['none']
Is leaving a note really effective in helping ease a loved one's pain?,https://sanctioned-suicide.net/threads/is-leaving-a-note-really-effective-in-helping-ease-a-loved-ones-pain.179512/,399,21,Saturday at 9:13 AM,['none']
Life on a loop?,https://sanctioned-suicide.net/threads/life-on-a-loop.179619/,95,2,"Sep 22, 2024 at 11:50 AM",['none']
If someone else was to kill me instead?,https://sanctioned-suicide.net/threads/if-someone-else-was-to-kill-me-instead.179653/,70,1,"Sep 22, 2024 at 2:42 PM",['none']
"Leaving soon. In my reality, everyone has been taken over by aliens. Yes, really.",https://sanctioned-suicide.net/threads/leaving-soon-in-my-reality-everyone-has-been-taken-over-by-aliens-yes-really.179610/,229,8,"Sep 22, 2024 at 10:12 AM",['none']
just waiting till i can order from DMC,https://sanctioned-suicide.net/threads/just-waiting-till-i-can-order-from-dmc.179627/,69,1,"Sep 22, 2024 at 12:47 PM",['none']
it never goes away,https://sanctioned-suicide.net/threads/it-never-goes-away.179576/,171,6,Saturday at 10:07 PM,['none']
God hates me,https://sanctioned-suicide.net/threads/god-hates-me.179198/,256,13,Tuesday at 11:38 PM,['none']
(drawing) hopefully I’ll be able to do it someday.,https://sanctioned-suicide.net/threads/drawing-hopefully-ill-be-able-to-do-it-someday.179624/,121,5,"Sep 22, 2024 at 12:21 PM",['none']
Dysfunctional Family,https://sanctioned-suicide.net/threads/dysfunctional-family.179515/,126,5,Saturday at 10:52 AM,['Discussion']
Just want someone to read my story,https://sanctioned-suicide.net/threads/just-want-someone-to-read-my-story.179551/,154,4,Saturday at 4:52 PM,['none']
"Anyone Else Feel Like This World is Fake/an Illusion, Gotta CTB To Escape?",https://sanctioned-suicide.net/threads/anyone-else-feel-like-this-world-is-fake-an-illusion-gotta-ctb-to-escape.179203/,410,14,Wednesday at 12:29 AM,['Venting']
Questions about Multiple Methods,https://sanctioned-suicide.net/threads/questions-about-multiple-methods.179630/,119,3,"Sep 22, 2024 at 12:53 PM",['none']
What do you guys do all day?,https://sanctioned-suicide.net/threads/what-do-you-guys-do-all-day.1085/,7K,108,"Jun 28, 2018",['none']
i can't stop lying,https://sanctioned-suicide.net/threads/i-cant-stop-lying.179127/,168,5,Tuesday at 10:07 AM,['Venting']
SN in Europe,https://sanctioned-suicide.net/threads/sn-in-europe.179620/,126,5,"Sep 22, 2024 at 12:05 PM",['none']
Looking for resources on how to hang yourself properly,https://sanctioned-suicide.net/threads/looking-for-resources-on-how-to-hang-yourself-properly.179606/,160,6,"Sep 22, 2024 at 8:22 AM",['none']
All I do is lie.,https://sanctioned-suicide.net/threads/all-i-do-is-lie.179636/,46,0,"Sep 22, 2024 at 1:34 PM",['Venting']
Another goodbye thread,https://sanctioned-suicide.net/threads/another-goodbye-thread.179425/,1K,38,Friday at 8:01 AM,['none']
SN rectal application...,https://sanctioned-suicide.net/threads/sn-rectal-application.179354/,532,19,Thursday at 2:11 PM,['none']
SN and having IBS,https://sanctioned-suicide.net/threads/sn-and-having-ibs.179622/,72,2,"Sep 22, 2024 at 12:14 PM",['none']
SN source SD/DMC,https://sanctioned-suicide.net/threads/sn-source-sd-dmc.176284/,976,22,"Aug 22, 2024",['none']
Killing Myself Because I'm Mean,https://sanctioned-suicide.net/threads/killing-myself-because-im-mean.179626/,88,3,"Sep 22, 2024 at 12:44 PM",['Venting']
Opened SN storage,https://sanctioned-suicide.net/threads/opened-sn-storage.179631/,43,0,"Sep 22, 2024 at 1:00 PM",['none']
Just a story,https://sanctioned-suicide.net/threads/just-a-story.177606/,125,2,"Sep 3, 2024",['Venting']
Anyone else not real ?,https://sanctioned-suicide.net/threads/anyone-else-not-real.179618/,155,4,"Sep 22, 2024 at 11:32 AM",['Help']
Dosulepin,https://sanctioned-suicide.net/threads/dosulepin.179534/,145,5,Saturday at 2:19 PM,['Method']
CTB - SN and COPD?,https://sanctioned-suicide.net/threads/ctb-sn-and-copd.179616/,103,3,"Sep 22, 2024 at 10:55 AM",['none']
"I'm arranging a ""vacation"" to switzerland (I've got dignitas membership) to CTB.",https://sanctioned-suicide.net/threads/im-arranging-a-vacation-to-switzerland-ive-got-dignitas-membership-to-ctb.179486/,369,7,Friday at 9:04 PM,['Discussion']
Why do you want to kill yourself?,https://sanctioned-suicide.net/threads/why-do-you-want-to-kill-yourself.177251/,3K,95,"Sep 1, 2024",['none']
venalfaxine overdose?,https://sanctioned-suicide.net/threads/venalfaxine-overdose.179597/,160,5,"Sep 22, 2024 at 4:09 AM",['Method']
would stair bannisters/railing be strong enough for hanging?,https://sanctioned-suicide.net/threads/would-stair-bannisters-railing-be-strong-enough-for-hanging.179590/,110,2,"Sep 22, 2024 at 2:17 AM",['Method']
What happens when you die?,https://sanctioned-suicide.net/threads/what-happens-when-you-die.179541/,387,22,Saturday at 3:22 PM,['none']
What happens if you drink 409 cleaner?,https://sanctioned-suicide.net/threads/what-happens-if-you-drink-409-cleaner.179614/,97,2,"Sep 22, 2024 at 10:33 AM",['none']
,https://sanctioned-suicide.net/threads/not-good-enough-useless-a-failure.179149/,,,,['none']
,https://sanctioned-suicide.net/threads/alcohol-only-overdose.179607/,,,,['none']
,https://sanctioned-suicide.net/threads/n-thats-it.176054/,,,,['none']
,https://sanctioned-suicide.net/threads/n-available-anywhere.179600/,,,,['none']
,https://sanctioned-suicide.net/threads/my-sn-arrived-planning-to-ctb-in-the-next-weeks.179609/,,,,['none']
,https://sanctioned-suicide.net/threads/how-much-does-a-9mm-gun-in-the-mouth-mess-up-the-appearance-of-your-face.172428/,,,,['']
,https://sanctioned-suicide.net/threads/sn-arrived.177065/,,,,['none']
,https://sanctioned-suicide.net/threads/thread-italiano.173474/,,,,['none']
,https://sanctioned-suicide.net/threads/sn-still-not-here.179481/,,,,['none']
,https://sanctioned-suicide.net/threads/antiemetic-discussion.47063/,6K,52,"Aug 31, 2020",['Discussion']
My SN Plan (Feedback very! welcome),https://sanctioned-suicide.net/threads/my-sn-plan-feedback-very-welcome.179400/,388,11,Thursday at 11:43 PM,['Help']
A letter from a poet before CTB who deeply loved only one woman,https://sanctioned-suicide.net/threads/a-letter-from-a-poet-before-ctb-who-deeply-loved-only-one-woman.179613/,69,0,"Sep 22, 2024 at 10:28 AM",['none']
Inert Gas Question,https://sanctioned-suicide.net/threads/inert-gas-question.179612/,45,0,"Sep 22, 2024 at 10:22 AM",['none']
be wary of potential suicide 'partners' with an agenda,https://sanctioned-suicide.net/threads/be-wary-of-potential-suicide-partners-with-an-agenda.179562/,541,20,Saturday at 6:17 PM,['none']
Opioid Megathread & Overview,https://sanctioned-suicide.net/threads/opioid-megathread-overview.138948/,20K,80,"Oct 30, 2023",['none']
I had a bad experience with 21 g of SN. Maybe just mega dosing a large amount will be best.,https://sanctioned-suicide.net/threads/i-had-a-bad-experience-with-21-g-of-sn-maybe-just-mega-dosing-a-large-amount-will-be-best.179586/,373,6,"Sep 22, 2024 at 12:16 AM",['none']
"I’m so so happy that I got SN, anyone else also happy to get SN?",https://sanctioned-suicide.net/threads/im-so-so-happy-that-i-got-sn-anyone-else-also-happy-to-get-sn.179548/,367,21,Saturday at 4:41 PM,['none']
Why is partial hanging so hard to get right?,https://sanctioned-suicide.net/threads/why-is-partial-hanging-so-hard-to-get-right.179608/,90,1,"Sep 22, 2024 at 9:25 AM",['Discussion']
Mom I'm ugly sorry! Because of Asians I look like trash,https://sanctioned-suicide.net/threads/mom-im-ugly-sorry-because-of-asians-i-look-like-trash.179563/,436,17,Saturday at 6:24 PM,['Help']
Suicide attempt,https://sanctioned-suicide.net/threads/suicide-attempt.179557/,170,5,Saturday at 6:00 PM,['none']
can i die from thyroid medications,https://sanctioned-suicide.net/threads/can-i-die-from-thyroid-medications.179560/,185,13,Saturday at 6:08 PM,['none']
SN or Inert Gas? I have both,https://sanctioned-suicide.net/threads/sn-or-inert-gas-i-have-both.178420/,619,23,"Sep 10, 2024",['none']
Sad no end,https://sanctioned-suicide.net/threads/sad-no-end.179588/,95,1,"Sep 22, 2024 at 1:50 AM",['Venting']
attempt to recover,https://sanctioned-suicide.net/threads/attempt-to-recover.179592/,78,1,"Sep 22, 2024 at 3:19 AM",['none']
I feel like everyone knows something I don't,https://sanctioned-suicide.net/threads/i-feel-like-everyone-knows-something-i-dont.179449/,316,9,Friday at 12:46 PM,['Venting']
Ketamine dose for plastic bag over head suicide - thoughts please,https://sanctioned-suicide.net/threads/ketamine-dose-for-plastic-bag-over-head-suicide-thoughts-please.179555/,128,3,Saturday at 5:15 PM,['Help']
My friend got me pizza,https://sanctioned-suicide.net/threads/my-friend-got-me-pizza.179291/,205,2,Wednesday at 7:37 PM,['Story']
My friend begged me not to ctb,https://sanctioned-suicide.net/threads/my-friend-begged-me-not-to-ctb.179404/,202,2,Friday at 1:28 AM,['Story']
"""Out of people who have experienced a traumatic event, only 10% will develop PTSD""",https://sanctioned-suicide.net/threads/out-of-people-who-have-experienced-a-traumatic-event-only-10-will-develop-ptsd.179521/,156,3,Saturday at 12:27 PM,['none']
Venting,https://sanctioned-suicide.net/threads/venting.177919/,112,2,"Sep 6, 2024",['none']
Any gay people here up for a chat?,https://sanctioned-suicide.net/threads/any-gay-people-here-up-for-a-chat.179595/,89,0,"Sep 22, 2024 at 3:44 AM",['Discussion']
Is fasting before SN necessary?,https://sanctioned-suicide.net/threads/is-fasting-before-sn-necessary.179372/,369,18,Thursday at 5:11 PM,['none']
Anyone else deleting their devices/trashing their journals/sketchbook before ctb?,https://sanctioned-suicide.net/threads/anyone-else-deleting-their-devices-trashing-their-journals-sketchbook-before-ctb.179575/,215,10,Saturday at 9:35 PM,['Discussion']
How can I develop an eating disorder,https://sanctioned-suicide.net/threads/how-can-i-develop-an-eating-disorder.179573/,188,10,Saturday at 8:43 PM,['none']
Being alive is awful,https://sanctioned-suicide.net/threads/being-alive-is-awful.179316/,342,12,Thursday at 4:30 AM,['Venting']
Loneliness Megathread,https://sanctioned-suicide.net/threads/loneliness-megathread.74240/,27K,252,"Sep 23, 2021",['none']
How are you working up the courage to CTB?,https://sanctioned-suicide.net/threads/how-are-you-working-up-the-courage-to-ctb.177619/,846,27,"Sep 4, 2024",['none']
G Dep. Store SN,https://sanctioned-suicide.net/threads/g-dep-store-sn.177621/,169,2,"Sep 4, 2024",['none']
Feedback on plan,https://sanctioned-suicide.net/threads/feedback-on-plan.179399/,138,2,Thursday at 11:11 PM,['none']
Please I need advices.,https://sanctioned-suicide.net/threads/please-i-need-advices.179505/,248,10,Saturday at 7:17 AM,['Help']
Getting SN in Spain,https://sanctioned-suicide.net/threads/getting-sn-in-spain.176187/,503,10,"Aug 21, 2024",['Help']
My friend worries about me and it digusts me,https://sanctioned-suicide.net/threads/my-friend-worries-about-me-and-it-digusts-me.179583/,104,4,Saturday at 11:51 PM,['Venting']
Having bpd/c-ptsd sucks,https://sanctioned-suicide.net/threads/having-bpd-c-ptsd-sucks.179006/,104,1,"Sep 16, 2024",['Venting']
"Medicated, dont know how to end",https://sanctioned-suicide.net/threads/medicated-dont-know-how-to-end.179580/,68,2,Saturday at 11:23 PM,['none']
Anyone here suffering from bipolar disorder,https://sanctioned-suicide.net/threads/anyone-here-suffering-from-bipolar-disorder.178218/,194,8,"Sep 9, 2024",['Venting']
Same wall,https://sanctioned-suicide.net/threads/same-wall.179516/,88,1,Saturday at 10:53 AM,['Venting']
Hemlock Potentiation and Pain Reduction,https://sanctioned-suicide.net/threads/hemlock-potentiation-and-pain-reduction.179582/,56,0,Saturday at 11:36 PM,['none']
Railway Suicide Viability and Information Request,https://sanctioned-suicide.net/threads/railway-suicide-viability-and-information-request.179569/,177,8,Saturday at 7:26 PM,['Help']
My meds + dnm,https://sanctioned-suicide.net/threads/my-meds-dnm.179581/,48,0,Saturday at 11:26 PM,['Method']
I miss my dog,https://sanctioned-suicide.net/threads/i-miss-my-dog.179217/,173,7,Wednesday at 7:00 AM,['none']
,https://sanctioned-suicide.net/threads/anyone-from-the-west-coast-us.170435/,,,,['none']
,https://sanctioned-suicide.net/threads/97-sodium-nitrite.178632/,,,,['']
,https://sanctioned-suicide.net/threads/sometimes-i-look-at-life-and-see-no-way-out.177376/,,,,['']
,https://sanctioned-suicide.net/threads/death-without-dignity.179570/,,,,['']
,https://sanctioned-suicide.net/threads/what-to-tell-doctor.179577/,,,,['none']
,https://sanctioned-suicide.net/threads/got-enough-juice-for-your-squeeze.179552/,,,,['']
,https://sanctioned-suicide.net/threads/cbt-attempt-tonight-with-sn.178158/,,,,['none']
Ambien + alcohol,https://sanctioned-suicide.net/threads/ambien-alcohol.178729/,527,16,"Sep 13, 2024",['Method']
How would i order SN without my parents questioning the package?,https://sanctioned-suicide.net/threads/how-would-i-order-sn-without-my-parents-questioning-the-package.179479/,120,1,Friday at 7:18 PM,['Help']
The best time to CTB?,https://sanctioned-suicide.net/threads/the-best-time-to-ctb.179553/,95,2,Saturday at 4:55 PM,['Venting']
When did you start to seriously consider CBT?,https://sanctioned-suicide.net/threads/when-did-you-start-to-seriously-consider-cbt.178643/,1K,58,"Sep 12, 2024",['none']
DMC order caught at customs?,https://sanctioned-suicide.net/threads/dmc-order-caught-at-customs.178751/,583,11,"Sep 13, 2024",['Help']
Meclizine and SN ratio?,https://sanctioned-suicide.net/threads/meclizine-and-sn-ratio.179537/,72,3,Saturday at 2:31 PM,['none']
The best way to make it look like an accident?,https://sanctioned-suicide.net/threads/the-best-way-to-make-it-look-like-an-accident.179545/,168,10,Saturday at 3:47 PM,['none']
Great Difficulty Acquiring Meto/Antiemetic in Canada,https://sanctioned-suicide.net/threads/great-difficulty-acquiring-meto-antiemetic-in-canada.171629/,442,7,"Jul 10, 2024",['Help']
I decided to kms,https://sanctioned-suicide.net/threads/i-decided-to-kms.179480/,574,31,Friday at 7:49 PM,['none']
Who here suffers from chronic pain or other chronic ailments?,https://sanctioned-suicide.net/threads/who-here-suffers-from-chronic-pain-or-other-chronic-ailments.177310/,261,13,"Sep 1, 2024",['none']
Dmc?,https://sanctioned-suicide.net/threads/dmc.179564/,57,0,Saturday at 6:38 PM,['none']
I’m not living.,https://sanctioned-suicide.net/threads/im-not-living.179561/,70,1,Saturday at 6:09 PM,['Venting']
has anyone made progress with chronic depression?,https://sanctioned-suicide.net/threads/has-anyone-made-progress-with-chronic-depression.179263/,296,16,Wednesday at 3:35 PM,['none']
I can't stop thinking about ctb,https://sanctioned-suicide.net/threads/i-cant-stop-thinking-about-ctb.179474/,119,2,Friday at 6:26 PM,['none']
how do I cut myself?,https://sanctioned-suicide.net/threads/how-do-i-cut-myself.179317/,684,29,Thursday at 4:35 AM,['none']
How long does it take to lower tolerances?,https://sanctioned-suicide.net/threads/how-long-does-it-take-to-lower-tolerances.179409/,109,2,Friday at 2:49 AM,['Help']
Do you write a suicide letter?,https://sanctioned-suicide.net/threads/do-you-write-a-suicide-letter.179005/,556,27,"Sep 16, 2024",['none']
fear of not working Ah,https://sanctioned-suicide.net/threads/fear-of-not-working-ah.179538/,127,7,Saturday at 2:34 PM,['none']
It's so comforting to know I can just go buy a gun,https://sanctioned-suicide.net/threads/its-so-comforting-to-know-i-can-just-go-buy-a-gun.179544/,125,6,Saturday at 3:40 PM,['none']
Does anyone watch healthy gamer GG?,https://sanctioned-suicide.net/threads/does-anyone-watch-healthy-gamer-gg.179524/,123,2,Saturday at 1:06 PM,['Discussion']
This cunt nurse decided I'm ready for discharge,https://sanctioned-suicide.net/threads/this-cunt-nurse-decided-im-ready-for-discharge.179417/,399,15,Friday at 6:20 AM,['Venting']
"Just order SN, could someone tell me if I’m getting it from the right source?",https://sanctioned-suicide.net/threads/just-order-sn-could-someone-tell-me-if-im-getting-it-from-the-right-source.179543/,104,2,Saturday at 3:33 PM,['none']
im so close yet so far,https://sanctioned-suicide.net/threads/im-so-close-yet-so-far.179531/,60,1,Saturday at 2:03 PM,['none']
tired...,https://sanctioned-suicide.net/threads/tired.179523/,92,1,Saturday at 12:51 PM,['none']
"Anyway, I think I’m going insane",https://sanctioned-suicide.net/threads/anyway-i-think-im-going-insane.179508/,154,4,Saturday at 8:11 AM,['none']
Help. Just diagnosed as bipolar,https://sanctioned-suicide.net/threads/help-just-diagnosed-as-bipolar.176992/,215,5,"Aug 29, 2024",['none']
does anyone actually feel good after venting?,https://sanctioned-suicide.net/threads/does-anyone-actually-feel-good-after-venting.177325/,526,26,"Sep 1, 2024",['Venting']
What is the best way for an epileptic to die?,https://sanctioned-suicide.net/threads/what-is-the-best-way-for-an-epileptic-to-die.179407/,148,3,Friday at 2:06 AM,['Method']
"Superior method? Gelatin capsules or oblate discs instead of drinking SN or powdered N solution, why not?",https://sanctioned-suicide.net/threads/superior-method-gelatin-capsules-or-oblate-discs-instead-of-drinking-sn-or-powdered-n-solution-why-not.176604/,416,7,"Aug 26, 2024",['none']
WARNING SN from IC traceable by the FBI,https://sanctioned-suicide.net/threads/warning-sn-from-ic-traceable-by-the-fbi.117200/,8K,93,"Apr 29, 2023",['none']
Ordered benzos & my other thoughts,https://sanctioned-suicide.net/threads/ordered-benzos-my-other-thoughts.179539/,55,0,Saturday at 2:42 PM,['none']
Best country to find N?,https://sanctioned-suicide.net/threads/best-country-to-find-n.176123/,917,20,"Aug 21, 2024",['none']
Scared to ctb / Not sure,https://sanctioned-suicide.net/threads/scared-to-ctb-not-sure.179494/,194,6,Saturday at 1:00 AM,['Venting']
"יאללה יאללה, כולכם נבלות סרוחות",https://sanctioned-suicide.net/threads/yallh-yallh-kvlkm-nblvt-srvkhvt.179529/,73,0,Saturday at 1:59 PM,['none']
hotel? live with family,https://sanctioned-suicide.net/threads/hotel-live-with-family.179528/,71,0,Saturday at 1:56 PM,['Help']
"Time limited, advice needed on sui",https://sanctioned-suicide.net/threads/time-limited-advice-needed-on-sui.179527/,100,4,Saturday at 1:30 PM,['none']
"If you don’t think it can get worse, it can",https://sanctioned-suicide.net/threads/if-you-dont-think-it-can-get-worse-it-can.178606/,422,5,"Sep 12, 2024",['none']
Anyone else got PGAD and is now extremely suicidal? I can't keep up anymore,https://sanctioned-suicide.net/threads/anyone-else-got-pgad-and-is-now-extremely-suicidal-i-cant-keep-up-anymore.179504/,134,2,Saturday at 6:27 AM,['Venting']
Does anyone kick themselves in the ass when thinking back at moments in your past when you had it so good but still complained,https://sanctioned-suicide.net/threads/does-anyone-kick-themselves-in-the-ass-when-thinking-back-at-moments-in-your-past-when-you-had-it-so-good-but-still-complained.179468/,204,13,Friday at 4:45 PM,['Venting']
The 2 things stopping me from suiciding,https://sanctioned-suicide.net/threads/the-2-things-stopping-me-from-suiciding.177446/,330,6,"Sep 2, 2024",['none']
Life is worse since being discharged from Section,https://sanctioned-suicide.net/threads/life-is-worse-since-being-discharged-from-section.178113/,196,1,"Sep 8, 2024",['none']
I can’t die,https://sanctioned-suicide.net/threads/i-cant-die.179411/,255,4,Friday at 4:02 AM,['none']
exitinternational reimbursed me (idolatry of Nitschke),https://sanctioned-suicide.net/threads/exitinternational-reimbursed-me-idolatry-of-nitschke.179520/,194,3,Saturday at 11:28 AM,['none']
,https://sanctioned-suicide.net/threads/how-to-get-sn-sent-to-post-office-uk.179526/,,,,['none']
